WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 3 - 7106.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1113189
Total number of data points: 92734
Test date: 09/01/2018
Test time: 16:26:51
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
15.90,  0.48,  394.6250,  
13.20,  0.42,  394.7651,  
11.13,  0.37,  394.9224,  
8.38,  0.30,  395.0620,  
5.57,  0.24,  395.2192,  
3.50,  0.19,  395.3594,  
0.72,  0.13,  395.5151,  
2.06,  0.16,  395.6563,  
4.67,  0.22,  395.8120,  
6.75,  0.26,  395.9531,  
10.24,  0.34,  396.1250,  
12.35,  0.39,  396.2651,  
15.09,  0.46,  396.4370,  
16.70,  0.50,  396.5781,  
13.85,  0.43,  396.7344,  
11.15,  0.37,  396.8750,  
8.37,  0.30,  397.0474,  
6.27,  0.26,  397.1870,  
3.46,  0.19,  397.3442,  
0.71,  0.13,  397.4844,  
2.06,  0.16,  397.6401,  
3.97,  0.20,  397.7813,  
6.89,  0.27,  397.9370,  
9.52,  0.33,  398.0781,  
11.69,  0.38,  398.2344,  
14.39,  0.44,  398.3750,  
17.08,  0.51,  398.5313,  
14.47,  0.45,  398.6724,  
11.86,  0.39,  398.8442,  
9.75,  0.34,  398.9844,  
6.98,  0.27,  399.1401,  
4.17,  0.21,  399.2813,  
1.42,  0.15,  399.4370,  
0.54,  0.13,  399.5781,  
3.29,  0.19,  399.7344,  
6.15,  0.25,  399.8750,  
8.85,  0.31,  400.0313,  
12.31,  0.39,  400.2344,  
15.14,  0.46,  400.4063,  
16.69,  0.50,  400.5474,  
14.49,  0.45,  400.6870,  
11.86,  0.38,  400.8281,  
9.72,  0.34,  400.9692,  
6.97,  0.27,  401.1094,  
4.19,  0.21,  401.2651,  
1.36,  0.15,  401.4370,  
1.34,  0.15,  401.5942,  
3.32,  0.19,  401.7344,  
6.13,  0.25,  401.8750,  
8.85,  0.31,  402.0151,  
11.64,  0.38,  402.1870,  
13.71,  0.43,  402.3281,  
16.49,  0.50,  402.5000,  
15.15,  0.46,  402.6401,  
12.55,  0.40,  402.7974,  
9.76,  0.34,  402.9370,  
7.66,  0.29,  403.0942,  
4.88,  0.23,  403.2344,  
2.12,  0.16,  403.3901,  
0.53,  0.13,  403.5313,  
2.69,  0.17,  403.6870,  
5.38,  0.23,  403.8281,  
8.21,  0.30,  404.0000,  
10.96,  0.36,  404.1401,  
13.69,  0.43,  404.3120,  
16.49,  0.49,  404.4531,  
15.18,  0.46,  404.6250,  
12.55,  0.40,  404.7651,  
9.74,  0.34,  404.9370,  
7.68,  0.29,  405.0781,  
4.19,  0.21,  405.2500,  
2.09,  0.16,  405.3901,  
0.53,  0.13,  405.5620,  
4.00,  0.20,  405.7192,  
6.12,  0.25,  405.8750,  
8.86,  0.31,  406.0151,  
10.94,  0.36,  406.1563,  
13.70,  0.43,  406.2974,  
16.50,  0.49,  406.4692,  
15.19,  0.46,  406.6094,  
12.54,  0.40,  406.7651,  
10.38,  0.35,  406.9063,  
7.67,  0.29,  407.0620,  
4.84,  0.22,  407.2031,  
2.10,  0.16,  407.3750,  
0.55,  0.13,  407.5151,  
3.37,  0.19,  407.6870,  
5.40,  0.23,  407.8281,  
8.15,  0.30,  407.9844,  
10.96,  0.36,  408.1250,  
13.72,  0.43,  408.2974,  
16.48,  0.49,  408.4370,  
15.91,  0.48,  408.5942,  
13.20,  0.42,  408.7344,  
10.40,  0.35,  408.8901,  
7.63,  0.29,  409.0313,  
5.59,  0.24,  409.1870,  
2.77,  0.18,  409.3281,  
0.10,  0.12,  409.4844,  
2.05,  0.16,  409.6250,  
5.40,  0.23,  409.7974,  
7.46,  0.28,  409.9370,  
10.25,  0.35,  410.0942,  
13.02,  0.41,  410.2344,  
15.78,  0.47,  410.4063,  
15.95,  0.48,  410.5474,  
13.85,  0.43,  410.7031,  
11.11,  0.37,  410.8442,  
8.37,  0.30,  411.0000,  
6.23,  0.24,  411.1401,  
2.82,  0.18,  411.3120,  
0.67,  0.13,  411.4531,  
2.09,  0.16,  411.6250,  
4.69,  0.22,  411.7651,  
7.47,  0.28,  411.9370,  
10.26,  0.34,  412.0781,  
13.03,  0.41,  412.2344,  
15.09,  0.46,  412.3750,  
16.67,  0.50,  412.5313,  
13.84,  0.43,  412.6724,  
11.13,  0.37,  412.8442,  
8.37,  0.30,  412.9844,  
5.59,  0.24,  413.1563,  
2.76,  0.18,  413.2974,  
0.13,  0.12,  413.4692,  
2.09,  0.16,  413.6094,  
4.67,  0.22,  413.7651,  
7.47,  0.28,  413.9063,  
10.24,  0.34,  414.0620,  
12.33,  0.39,  414.2031,  
15.09,  0.47,  414.3750,  
16.70,  0.50,  414.5151,  
13.87,  0.43,  414.6870,  
11.11,  0.37,  414.8281,  
8.36,  0.30,  414.9844,  
6.27,  0.26,  415.1250,  
2.81,  0.18,  415.2974,  
0.72,  0.13,  415.4370,  
2.05,  0.16,  415.5942,  
4.66,  0.22,  415.7344,  
7.49,  0.28,  415.8901,  
9.57,  0.33,  416.0313,  
12.32,  0.39,  416.1870,  
15.11,  0.46,  416.3281,  
17.08,  0.51,  416.4844,  
14.49,  0.45,  416.6250,  
11.87,  0.39,  416.7813,  
9.05,  0.32,  416.9224,  
6.29,  0.26,  417.0942,  
4.18,  0.21,  417.2344,  
1.41,  0.15,  417.3901,  
1.33,  0.15,  417.5313,  
4.01,  0.20,  417.6870,  
6.11,  0.25,  417.8281,  
8.87,  0.31,  417.9844,  
11.64,  0.38,  418.1250,  
14.40,  0.44,  418.2974,  
17.08,  0.51,  418.4370,  
15.15,  0.46,  418.5942,  
12.55,  0.40,  418.7344,  
9.73,  0.34,  418.8901,  
6.92,  0.27,  419.0313,  
4.87,  0.22,  419.1870,  
2.07,  0.16,  419.3281,  
0.55,  0.13,  419.4844,  
2.71,  0.17,  419.6250,  
6.08,  0.25,  419.7974,  
8.17,  0.30,  419.9370,  
10.94,  0.36,  420.0942,  
13.71,  0.43,  420.2344,  
15.81,  0.47,  420.3901,  
15.90,  0.48,  420.5313,  
13.21,  0.42,  420.6870,  
10.38,  0.35,  420.8281,  
7.68,  0.29,  421.0000,  
5.55,  0.24,  421.1401,  
2.11,  0.16,  421.3120,  
0.11,  0.12,  421.4531,  
2.73,  0.17,  421.6094,  
5.40,  0.23,  421.7500,  
8.16,  0.30,  421.9063,  
10.25,  0.34,  422.0474,  
13.04,  0.41,  422.2192,  
15.79,  0.47,  422.3594,  
15.92,  0.48,  422.5151,  
13.83,  0.43,  422.6563,  
11.15,  0.37,  422.8120,  
8.35,  0.30,  422.9531,  
5.56,  0.24,  423.1250,  
2.80,  0.18,  423.2651,  
0.12,  0.12,  423.4370,  
2.69,  0.17,  423.5781,  
4.70,  0.22,  423.7344,  
7.48,  0.28,  423.8750,  
10.24,  0.34,  424.0474,  
13.05,  0.41,  424.1870,  
15.79,  0.47,  424.3442,  
16.66,  0.50,  424.4844,  
13.88,  0.43,  424.6401,  
11.04,  0.37,  424.7813,  
8.37,  0.30,  424.9370,  
6.23,  0.25,  425.0781,  
3.53,  0.19,  425.2500,  
0.68,  0.13,  425.3901,  
2.04,  0.16,  425.5474,  
4.70,  0.22,  425.6870,  
6.78,  0.26,  425.8442,  
9.60,  0.33,  425.9844,  
12.34,  0.39,  426.1401,  
14.43,  0.44,  426.2813,  
17.10,  0.51,  426.4370,  
14.49,  0.45,  426.5781,  
11.86,  0.38,  426.7344,  
9.74,  0.34,  426.8750,  
6.97,  0.25,  427.0474,  
4.18,  0.21,  427.1870,  
1.40,  0.15,  427.3442,  
1.30,  0.14,  427.4844,  
3.33,  0.19,  427.6401,  
6.14,  0.25,  427.7813,  
8.88,  0.31,  427.9370,  
11.64,  0.38,  428.0781,  
13.72,  0.43,  428.2344,  
16.50,  0.49,  428.3750,  
15.15,  0.46,  428.5313,  
13.23,  0.42,  428.6724,  
10.44,  0.35,  428.8281,  
7.62,  0.29,  428.9692,  
4.90,  0.23,  429.1401,  
2.10,  0.16,  429.2813,  
0.13,  0.13,  429.4370,  
2.71,  0.17,  429.5781,  
5.40,  0.23,  429.7500,  
8.19,  0.30,  429.8901,  
10.94,  0.36,  430.0620,  
13.74,  0.43,  430.2031,  
16.50,  0.49,  430.3594,  
15.86,  0.48,  430.5000,  
13.23,  0.42,  430.6563,  
10.44,  0.35,  430.7974,  
7.65,  0.29,  430.9692,  
4.84,  0.22,  431.1094,  
2.74,  0.18,  431.2651,  
0.14,  0.12,  431.4063,  
2.72,  0.17,  431.5620,  
4.71,  0.23,  431.7031,  
8.17,  0.30,  431.8750,  
10.29,  0.34,  432.0151,  
13.03,  0.41,  432.1870,  
15.80,  0.47,  432.3281,  
15.88,  0.48,  432.4844,  
13.24,  0.42,  432.6250,  
10.42,  0.35,  432.7974,  
8.37,  0.30,  432.9370,  
5.57,  0.24,  433.0942,  
2.78,  0.18,  433.2344,  
0.09,  0.12,  433.3901,  
2.07,  0.16,  433.5313,  
4.71,  0.22,  433.6870,  
7.48,  0.28,  433.8281,  
10.26,  0.34,  434.0000,  
13.06,  0.41,  434.1401,  
15.10,  0.46,  434.2974,  
16.69,  0.50,  434.4370,  
13.82,  0.43,  434.5942,  
11.09,  0.37,  434.7344,  
8.95,  0.32,  434.8901,  
6.29,  0.26,  435.0313,  
3.44,  0.19,  435.1870,  
1.44,  0.15,  435.3281,  
2.06,  0.16,  435.5000,  
4.00,  0.20,  435.6401,  
6.79,  0.27,  435.7974,  
9.59,  0.33,  435.9370,  
12.36,  0.39,  436.0942,  
14.43,  0.44,  436.2344,  
17.09,  0.50,  436.3901,  
14.52,  0.45,  436.5313,  
12.54,  0.40,  436.6870,  
9.71,  0.34,  436.8281,  
6.95,  0.27,  436.9844,  
4.19,  0.21,  437.1250,  
2.08,  0.16,  437.2813,  
0.59,  0.13,  437.4224,  
3.35,  0.19,  437.5781,  
5.46,  0.23,  437.7192,  
8.87,  0.31,  437.8901,  
10.95,  0.36,  438.0313,  
13.73,  0.43,  438.1870,  
16.50,  0.49,  438.3281,  
15.16,  0.46,  438.5000,  
12.48,  0.40,  438.6401,  
9.76,  0.34,  438.8120,  
7.63,  0.29,  438.9531,  
4.88,  0.22,  439.1094,  
2.08,  0.16,  439.2500,  
0.60,  0.13,  439.4063,  
2.73,  0.17,  439.5474,  
5.43,  0.23,  439.7192,  
8.19,  0.30,  439.8594,  
10.94,  0.36,  440.0151,  
13.72,  0.43,  440.1563,  
15.80,  0.48,  440.3120,  
15.88,  0.48,  440.4531,  
13.20,  0.42,  440.6250,  
10.34,  0.35,  440.7651,  
7.63,  0.29,  440.9370,  
4.88,  0.22,  441.0781,  
2.05,  0.16,  441.2500,  
0.57,  0.13,  441.3901,  
3.37,  0.19,  441.5620,  
6.13,  0.25,  441.7344,  
8.89,  0.31,  441.8750,  
10.97,  0.36,  442.0151,  
13.75,  0.43,  442.1724,  
16.49,  0.49,  442.3120,  
15.86,  0.46,  442.4692,  
13.21,  0.42,  442.6094,  
10.31,  0.35,  442.7651,  
7.65,  0.29,  442.9063,  
5.56,  0.24,  443.0620,  
2.78,  0.18,  443.2031,  
0.13,  0.12,  443.3750,  
2.73,  0.17,  443.5151,  
5.43,  0.23,  443.6870,  
8.19,  0.30,  443.8281,  
10.95,  0.36,  444.0000,  
13.73,  0.43,  444.1401,  
15.81,  0.48,  444.2974,  
15.87,  0.48,  444.4370,  
13.20,  0.42,  444.5942,  
10.41,  0.35,  444.7344,  
8.30,  0.30,  444.8901,  
5.53,  0.24,  445.0313,  
2.70,  0.18,  445.1870,  
0.73,  0.13,  445.3281,  
2.06,  0.16,  445.4844,  
4.72,  0.22,  445.6250,  
7.48,  0.28,  445.7813,  
9.60,  0.33,  445.9224,  
12.35,  0.39,  446.0781,  
15.11,  0.46,  446.2192,  
16.64,  0.49,  446.3901,  
13.88,  0.43,  446.5313,  
11.78,  0.38,  446.6870,  
9.04,  0.32,  446.8281,  
6.25,  0.25,  446.9844,  
4.15,  0.19,  447.1250,  
0.69,  0.13,  447.2974,  
1.38,  0.15,  447.4370,  
4.00,  0.20,  447.5942,  
6.81,  0.26,  447.7344,  
9.61,  0.33,  447.8901,  
11.65,  0.38,  448.0313,  
14.43,  0.44,  448.1870,  
17.08,  0.50,  448.3281,  
14.50,  0.44,  448.5000,  
11.81,  0.38,  448.6401,  
9.03,  0.32,  448.8120,  
6.92,  0.27,  448.9531,  
3.49,  0.19,  449.1250,  
1.32,  0.15,  449.2651,  
1.41,  0.15,  449.4370,  
4.03,  0.20,  449.5781,  
6.79,  0.26,  449.7500,  
9.58,  0.33,  449.8901,  
12.35,  0.39,  450.0474,  
14.43,  0.44,  450.1870,  
17.09,  0.51,  450.3442,  
14.51,  0.45,  450.4844,  
11.81,  0.38,  450.6401,  
9.71,  0.33,  450.7813,  
6.94,  0.27,  450.9370,  
4.18,  0.21,  451.0781,  
2.08,  0.16,  451.2344,  
0.59,  0.13,  451.3750,  
3.33,  0.19,  451.5474,  
6.09,  0.25,  451.6870,  
8.92,  0.31,  451.8442,  
10.94,  0.36,  451.9844,  
13.73,  0.43,  452.1401,  
16.50,  0.49,  452.2813,  
15.14,  0.46,  452.4370,  
13.20,  0.42,  452.5781,  
10.42,  0.33,  452.7500,  
7.60,  0.29,  452.8901,  
4.84,  0.22,  453.0620,  
2.10,  0.16,  453.2031,  
0.60,  0.13,  453.3594,  
2.70,  0.17,  453.5000,  
5.44,  0.23,  453.6563,  
8.18,  0.30,  453.7974,  
10.96,  0.36,  453.9692,  
13.73,  0.43,  454.1094,  
16.50,  0.49,  454.2651,  
15.83,  0.48,  454.4063,  
13.20,  0.42,  454.5620,  
10.43,  0.35,  454.7031,  
8.33,  0.30,  454.8594,  
5.56,  0.24,  455.0000,  
2.78,  0.18,  455.1724,  
0.12,  0.12,  455.3120,  
2.70,  0.17,  455.4692,  
4.72,  0.22,  455.6094,  
7.49,  0.28,  455.7651,  
10.26,  0.34,  455.9063,  
13.03,  0.41,  456.0620,  
15.12,  0.46,  456.2031,  
16.66,  0.49,  456.3594,  
13.87,  0.43,  456.5000,  
11.10,  0.37,  456.6724,  
8.34,  0.30,  456.8120,  
6.26,  0.25,  456.9692,  
3.46,  0.19,  457.1094,  
0.70,  0.13,  457.2651,  
1.39,  0.16,  457.4063,  
4.02,  0.20,  457.5620,  
6.78,  0.26,  457.7031,  
9.58,  0.33,  457.8750,  
12.35,  0.39,  458.0151,  
15.11,  0.46,  458.1870,  
16.65,  0.50,  458.3281,  
13.86,  0.43,  458.5000,  
11.10,  0.37,  458.6724,  
8.35,  0.30,  458.8281,  
5.56,  0.24,  458.9692,  
3.47,  0.19,  459.1094,  
0.70,  0.13,  459.2500,  
1.36,  0.15,  459.3901,  
4.01,  0.20,  459.5313,  
6.81,  0.26,  459.6870,  
8.90,  0.31,  459.8281,  
11.65,  0.38,  459.9844,  
14.42,  0.44,  460.1250,  
17.08,  0.50,  460.2974,  
14.51,  0.45,  460.4370,  
12.51,  0.40,  460.5942,  
9.73,  0.33,  460.7344,  
6.91,  0.27,  460.8901,  
4.88,  0.22,  461.0313,  
2.06,  0.16,  461.1870,  
0.60,  0.13,  461.3281,  
3.34,  0.19,  461.5000,  
6.11,  0.25,  461.6401,  
8.88,  0.31,  461.8120,  
11.66,  0.38,  461.9531,  
14.42,  0.44,  462.1250,  
16.49,  0.49,  462.2651,  
14.52,  0.45,  462.4370,  
12.53,  0.40,  462.5781,  
9.69,  0.33,  462.7344,  
6.94,  0.27,  462.8750,  
4.18,  0.21,  463.0474,  
1.36,  0.15,  463.1870,  
0.60,  0.13,  463.3442,  
3.35,  0.19,  463.4844,  
6.12,  0.25,  463.6401,  
8.20,  0.30,  463.7813,  
10.96,  0.36,  463.9370,  
13.73,  0.43,  464.0781,  
16.48,  0.49,  464.2500,  
15.17,  0.46,  464.3901,  
12.50,  0.40,  464.5620,  
9.72,  0.33,  464.7031,  
6.94,  0.27,  464.8750,  
4.16,  0.21,  465.0474,  
1.39,  0.15,  465.1870,  
0.59,  0.13,  465.3281,  
3.33,  0.19,  465.5000,  
6.11,  0.25,  465.6401,  
8.89,  0.31,  465.7974,  
11.66,  0.38,  465.9370,  
13.72,  0.43,  466.0942,  
16.50,  0.49,  466.2344,  
15.16,  0.46,  466.3901,  
13.20,  0.41,  466.5313,  
10.41,  0.35,  466.6870,  
7.65,  0.29,  466.8281,  
4.86,  0.22,  466.9844,  
2.78,  0.18,  467.1250,  
0.12,  0.12,  467.2813,  
2.68,  0.17,  467.4224,  
5.44,  0.23,  467.5781,  
8.19,  0.30,  467.7344,  
10.26,  0.34,  467.8750,  
13.03,  0.41,  468.0151,  
15.81,  0.47,  468.1870,  
15.89,  0.48,  468.3281,  
13.19,  0.41,  468.5000,  
11.10,  0.37,  468.6401,  
7.62,  0.29,  468.8120,  
5.57,  0.24,  468.9531,  
2.76,  0.18,  469.1250,  
0.61,  0.13,  469.2974,  
2.72,  0.17,  469.4370,  
5.44,  0.23,  469.5781,  
8.19,  0.30,  469.7344,  
10.27,  0.34,  469.8750,  
13.03,  0.41,  470.0313,  
15.80,  0.48,  470.1724,  
15.88,  0.48,  470.3281,  
13.85,  0.43,  470.4692,  
11.08,  0.37,  470.6401,  
8.33,  0.30,  470.7813,  
5.57,  0.24,  470.9370,  
2.77,  0.18,  471.0781,  
0.12,  0.12,  471.2500,  
2.06,  0.16,  471.3901,  
5.45,  0.23,  471.5620,  
7.48,  0.28,  471.7031,  
10.25,  0.34,  471.8750,  
13.03,  0.41,  472.0151,  
15.80,  0.47,  472.1870,  
15.86,  0.48,  472.3281,  
13.21,  0.42,  472.5000,  
10.42,  0.35,  472.6401,  
7.61,  0.29,  472.7974,  
5.58,  0.24,  472.9370,  
2.77,  0.18,  473.0942,  
0.12,  0.12,  473.2344,  
2.06,  0.16,  473.3901,  
4.73,  0.22,  473.5313,  
7.47,  0.28,  473.6870,  
10.25,  0.34,  473.8281,  
12.34,  0.39,  473.9844,  
15.11,  0.46,  474.1250,  
16.65,  0.49,  474.2974,  
13.84,  0.43,  474.4370,  
11.09,  0.37,  474.5942,  
9.04,  0.32,  474.7344,  
6.25,  0.26,  474.8901,  
3.46,  0.19,  475.0313,  
0.71,  0.13,  475.1870,  
1.35,  0.14,  475.3281,  
4.00,  0.20,  475.4844,  
6.79,  0.26,  475.6250,  
9.57,  0.33,  475.7974,  
12.35,  0.39,  475.9370,  
14.42,  0.44,  476.0942,  
17.07,  0.50,  476.2344,  
14.49,  0.44,  476.3901,  
12.51,  0.40,  476.5313,  
9.73,  0.33,  476.6870,  
6.93,  0.27,  476.8281,  
4.17,  0.21,  476.9844,  
2.08,  0.16,  477.1250,  
0.59,  0.13,  477.2813,  
3.35,  0.19,  477.4224,  
6.15,  0.25,  477.5781,  
8.18,  0.30,  477.7192,  
10.94,  0.36,  477.8750,  
13.73,  0.43,  478.0151,  
16.49,  0.49,  478.1870,  
15.15,  0.46,  478.3281,  
13.20,  0.41,  478.4844,  
10.40,  0.35,  478.6250,  
7.63,  0.29,  478.7813,  
5.56,  0.24,  478.9224,  
2.09,  0.16,  479.0942,  
0.12,  0.12,  479.2344,  
2.72,  0.17,  479.3901,  
5.43,  0.23,  479.5313,  
7.48,  0.28,  479.6870,  
10.25,  0.34,  479.8281,  
13.03,  0.41,  480.0000,  
15.79,  0.47,  480.1401,  
15.88,  0.48,  480.3120,  
13.20,  0.42,  480.4531,  
10.38,  0.35,  480.6250,  
7.65,  0.29,  480.7651,  
4.87,  0.22,  480.9370,  
2.08,  0.16,  481.0781,  
0.59,  0.13,  481.2500,  
2.72,  0.17,  481.3901,  
5.43,  0.23,  481.5474,  
8.18,  0.30,  481.6870,  
10.94,  0.36,  481.8442,  
13.07,  0.41,  481.9844,  
15.79,  0.47,  482.1401,  
15.87,  0.48,  482.2813,  
13.86,  0.43,  482.4370,  
11.10,  0.37,  482.5781,  
8.34,  0.30,  482.7500,  
5.57,  0.24,  482.8901,  
2.78,  0.18,  483.0620,  
0.13,  0.12,  483.2031,  
2.71,  0.17,  483.3750,  
5.41,  0.23,  483.5151,  
8.19,  0.30,  483.6870,  
10.93,  0.36,  483.8281,  
13.73,  0.43,  484.0000,  
16.50,  0.49,  484.1724,  
15.16,  0.46,  484.3281,  
12.53,  0.40,  484.4692,  
10.40,  0.35,  484.6094,  
7.62,  0.29,  484.7500,  
5.55,  0.24,  484.9063,  
2.77,  0.18,  485.0474,  
0.13,  0.12,  485.2031,  
2.71,  0.17,  485.3442,  
4.70,  0.22,  485.5000,  
7.47,  0.28,  485.6401,  
10.27,  0.34,  485.8120,  
13.05,  0.41,  485.9531,  
15.78,  0.47,  486.1250,  
15.88,  0.48,  486.2651,  
13.20,  0.42,  486.4370,  
10.38,  0.35,  486.5781,  
7.64,  0.29,  486.7500,  
5.57,  0.24,  486.8901,  
2.10,  0.16,  487.0620,  
0.12,  0.12,  487.2031,  
2.72,  0.17,  487.3750,  
5.42,  0.23,  487.5151,  
8.19,  0.30,  487.6724,  
10.94,  0.36,  487.8120,  
13.03,  0.41,  487.9692,  
15.80,  0.47,  488.1094,  
15.88,  0.48,  488.2651,  
13.83,  0.43,  488.4063,  
11.11,  0.37,  488.5620,  
8.36,  0.30,  488.7031,  
5.58,  0.24,  488.8594,  
3.43,  0.19,  489.0000,  
0.71,  0.13,  489.1724,  
2.07,  0.16,  489.3120,  
4.71,  0.22,  489.4692,  
7.47,  0.28,  489.6094,  
9.56,  0.33,  489.7651,  
12.33,  0.39,  489.9063,  
15.11,  0.46,  490.0620,  
16.65,  0.50,  490.2031,  
13.83,  0.43,  490.3750,  
11.81,  0.38,  490.5151,  
8.35,  0.30,  490.6870,  
6.25,  0.26,  490.8281,  
3.47,  0.19,  491.0000,  
0.71,  0.13,  491.1401,  
2.08,  0.16,  491.3120,  
4.71,  0.22,  491.4531,  
7.46,  0.28,  491.6094,  
9.59,  0.33,  491.7500,  
12.35,  0.39,  491.9063,  
15.09,  0.46,  492.0474,  
16.65,  0.50,  492.2192,  
13.83,  0.43,  492.3594,  
11.81,  0.38,  492.5151,  
9.05,  0.32,  492.6563,  
6.25,  0.26,  492.8120,  
3.45,  0.19,  492.9531,  
0.70,  0.13,  493.1250,  
1.36,  0.14,  493.2651,  
4.71,  0.22,  493.4370,  
6.78,  0.26,  493.5781,  
9.58,  0.33,  493.7344,  
12.36,  0.39,  493.8750,  
15.10,  0.46,  494.0474,  
17.08,  0.50,  494.1870,  
14.48,  0.45,  494.3442,  
11.81,  0.38,  494.4844,  
9.04,  0.32,  494.6401,  
6.94,  0.27,  494.7813,  
4.16,  0.21,  494.9370,  
1.40,  0.15,  495.0781,  
1.37,  0.14,  495.2500,  
4.01,  0.20,  495.3901,  
6.10,  0.25,  495.5474,  
8.88,  0.31,  495.6870,  
11.65,  0.38,  495.8442,  
14.41,  0.44,  495.9844,  
16.50,  0.49,  496.1401,  
15.16,  0.46,  496.2813,  
12.52,  0.40,  496.4370,  
10.41,  0.35,  496.5781,  
7.65,  0.29,  496.7344,  
4.88,  0.22,  496.8750,  
2.07,  0.16,  497.0474,  
0.60,  0.13,  497.1870,  
3.36,  0.19,  497.3442,  
5.42,  0.23,  497.4844,  
8.18,  0.30,  497.6401,  
10.94,  0.36,  497.7813,  
13.04,  0.41,  497.9370,  
15.79,  0.47,  498.0781,  
15.90,  0.48,  498.2344,  
13.18,  0.41,  498.3750,  
11.10,  0.37,  498.5313,  
8.35,  0.30,  498.6724,  
5.56,  0.24,  498.8281,  
3.48,  0.19,  498.9692,  
0.13,  0.12,  499.1401,  
2.06,  0.16,  499.2813,  
4.71,  0.22,  499.4370,  
7.48,  0.28,  499.5781,  
10.25,  0.34,  499.7500,  
13.03,  0.41,  499.8901,  
15.79,  0.47,  500.0620,  
16.65,  0.49,  500.2031,  
13.86,  0.43,  500.3594,  
11.12,  0.37,  500.5000,  
8.34,  0.30,  500.6563,  
6.26,  0.25,  500.7974,  
2.79,  0.18,  500.9692,  
0.69,  0.13,  501.1094,  
2.05,  0.16,  501.2651,  
4.70,  0.22,  501.4063,  
6.79,  0.26,  501.5620,  
9.57,  0.33,  501.7031,  
12.35,  0.39,  501.8750,  
15.10,  0.46,  502.0151,  
16.66,  0.49,  502.1870,  
13.84,  0.43,  502.3281,  
11.09,  0.37,  502.4844,  
9.05,  0.32,  502.6250,  
6.23,  0.26,  502.7974,  
3.47,  0.19,  502.9370,  
0.70,  0.13,  503.0942,  
2.07,  0.16,  503.2344,  
4.00,  0.20,  503.3901,  
6.79,  0.26,  503.5313,  
9.59,  0.33,  503.7031,  
12.35,  0.39,  503.8442,  
15.10,  0.46,  504.0151,  
16.64,  0.50,  504.1563,  
14.50,  0.44,  504.3120,  
11.81,  0.38,  504.4531,  
9.04,  0.32,  504.6250,  
6.26,  0.25,  504.7651,  
3.45,  0.19,  504.9370,  
0.70,  0.13,  505.0781,  
2.07,  0.16,  505.2500,  
4.71,  0.22,  505.4224,  
7.47,  0.28,  505.5620,  
9.57,  0.33,  505.7031,  
13.03,  0.41,  505.8750,  
15.11,  0.46,  506.0151,  
16.65,  0.49,  506.1870,  
13.85,  0.43,  506.3281,  
11.08,  0.37,  506.5000,  
8.36,  0.30,  506.6401,  
5.56,  0.24,  506.8120,  
2.78,  0.18,  506.9531,  
0.12,  0.12,  507.1250,  
2.72,  0.17,  507.2651,  
5.42,  0.23,  507.4370,  
8.17,  0.29,  507.5781,  
10.95,  0.36,  507.7500,  
13.05,  0.41,  507.8901,  
15.80,  0.47,  508.0474,  
15.89,  0.48,  508.1870,  
13.19,  0.41,  508.3442,  
11.10,  0.37,  508.4844,  
8.34,  0.30,  508.6401,  
5.56,  0.24,  508.7813,  
3.47,  0.19,  508.9370,  
0.71,  0.13,  509.0781,  
2.07,  0.16,  509.2500,  
4.73,  0.22,  509.3901,  
7.47,  0.28,  509.5474,  
9.57,  0.33,  509.6870,  
12.36,  0.39,  509.8442,  
15.10,  0.46,  509.9844,  
16.65,  0.50,  510.1401,  
14.48,  0.44,  510.2813,  
11.80,  0.38,  510.4370,  
9.05,  0.32,  510.5781,  
6.24,  0.25,  510.7344,  
4.16,  0.21,  510.8750,  
1.40,  0.15,  511.0474,  
1.37,  0.14,  511.1870,  
4.01,  0.20,  511.3442,  
6.79,  0.26,  511.4844,  
8.88,  0.31,  511.6401,  
11.64,  0.38,  511.7813,  
14.42,  0.44,  511.9370,  
16.48,  0.49,  512.0781,  
14.49,  0.44,  512.2500,  
12.52,  0.40,  512.3901,  
9.72,  0.33,  512.5620,  
6.93,  0.27,  512.7031,  
4.17,  0.21,  512.8750,  
1.40,  0.15,  513.0151,  
1.37,  0.14,  513.1870,  
4.00,  0.20,  513.3281,  
6.78,  0.26,  513.4844,  
8.89,  0.31,  513.6250,  
11.67,  0.38,  513.7813,  
14.40,  0.44,  513.9224,  
17.08,  0.50,  514.0942,  
14.50,  0.45,  514.2344,  
12.52,  0.40,  514.3901,  
9.74,  0.33,  514.5313,  
6.95,  0.27,  514.6870,  
4.86,  0.22,  514.8281,  
2.09,  0.16,  514.9844,  
0.59,  0.13,  515.1250,  
3.36,  0.19,  515.2974,  
6.12,  0.25,  515.4370,  
8.89,  0.31,  515.5942,  
10.95,  0.36,  515.7344,  
13.72,  0.42,  515.8901,  
16.48,  0.49,  516.0313,  
15.90,  0.48,  516.1870,  
13.19,  0.41,  516.3281,  
10.40,  0.35,  516.5000,  
7.63,  0.29,  516.6401,  
4.88,  0.22,  516.8120,  
2.08,  0.16,  516.9531,  
