WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 1 - 11222.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1761597
Total number of data points: 146768
Test date: 11/12/2017
Test time: 17:15:37
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
Load Current (kN),  Stroke Current (mm),  TIME (S),  
5.05,  0.28,  12260.3100,  
2.98,  0.23,  12260.4500,  
0.23,  0.17,  12260.6100,  
2.44,  0.22,  12260.7500,  
5.20,  0.28,  12260.9100,  
7.28,  0.32,  12261.0500,  
10.04,  0.39,  12261.2200,  
12.82,  0.45,  12261.3600,  
15.61,  0.52,  12261.5200,  
16.19,  0.53,  12261.6600,  
14.14,  0.48,  12261.8100,  
11.36,  0.42,  12261.9500,  
8.55,  0.35,  12262.1100,  
6.47,  0.29,  12262.2500,  
2.98,  0.23,  12262.4200,  
0.90,  0.18,  12262.5600,  
1.73,  0.20,  12262.7200,  
4.50,  0.26,  12262.8600,  
7.28,  0.32,  12263.0200,  
9.36,  0.37,  12263.1600,  
12.13,  0.44,  12263.3100,  
14.90,  0.50,  12263.4500,  
16.93,  0.55,  12263.6300,  
14.15,  0.48,  12263.7700,  
11.37,  0.42,  12263.9400,  
9.23,  0.37,  12264.0800,  
6.47,  0.31,  12264.2300,  
3.66,  0.25,  12264.3800,  
0.91,  0.19,  12264.5300,  
1.06,  0.19,  12264.6700,  
3.82,  0.25,  12264.8400,  
6.58,  0.31,  12264.9800,  
9.34,  0.37,  12265.1400,  
12.12,  0.43,  12265.2800,  
14.24,  0.49,  12265.4400,  
16.97,  0.55,  12265.5800,  
14.82,  0.50,  12265.7300,  
12.73,  0.45,  12265.8800,  
9.93,  0.39,  12266.0300,  
7.18,  0.32,  12266.1700,  
4.37,  0.26,  12266.3400,  
1.60,  0.20,  12266.4800,  
1.04,  0.19,  12266.6400,  
3.12,  0.23,  12266.7800,  
5.89,  0.29,  12266.9400,  
8.65,  0.35,  12267.0800,  
10.78,  0.40,  12267.2300,  
13.50,  0.47,  12267.3800,  
16.29,  0.54,  12267.5300,  
15.50,  0.52,  12267.6700,  
12.75,  0.45,  12267.8400,  
10.65,  0.40,  12267.9800,  
7.87,  0.34,  12268.1400,  
5.07,  0.28,  12268.2800,  
2.28,  0.22,  12268.4400,  
0.24,  0.17,  12268.5800,  
2.42,  0.22,  12268.7300,  
5.17,  0.27,  12268.8800,  
7.96,  0.34,  12269.0300,  
10.05,  0.39,  12269.1700,  
12.83,  0.45,  12269.3400,  
15.60,  0.52,  12269.4800,  
16.20,  0.53,  12269.6400,  
14.15,  0.49,  12269.7800,  
10.65,  0.40,  12269.9500,  
8.57,  0.35,  12270.0900,  
5.78,  0.29,  12270.2500,  
2.98,  0.23,  12270.3900,  
0.23,  0.17,  12270.5500,  
1.76,  0.20,  12270.6900,  
4.52,  0.26,  12270.8600,  
7.27,  0.32,  12271.0000,  
10.08,  0.39,  12271.1700,  
12.84,  0.45,  12271.3100,  
15.61,  0.52,  12271.4800,  
16.21,  0.53,  12271.6300,  
13.45,  0.47,  12271.7800,  
11.33,  0.42,  12271.9200,  
8.54,  0.35,  12272.0800,  
5.74,  0.29,  12272.2200,  
2.98,  0.23,  12272.3900,  
0.90,  0.17,  12272.5300,  
2.42,  0.22,  12272.7000,  
4.51,  0.26,  12272.8400,  
7.27,  0.34,  12273.0200,  
10.09,  0.39,  12273.1600,  
12.84,  0.45,  12273.3100,  
15.61,  0.52,  12273.4500,  
16.92,  0.55,  12273.6100,  
14.14,  0.48,  12273.7500,  
11.36,  0.42,  12273.9200,  
8.57,  0.36,  12274.0600,  
5.76,  0.29,  12274.2300,  
2.98,  0.23,  12274.3800,  
0.21,  0.17,  12274.5300,  
1.75,  0.20,  12274.6700,  
4.50,  0.26,  12274.8400,  
7.28,  0.32,  12274.9800,  
10.06,  0.39,  12275.1400,  
12.83,  0.45,  12275.2800,  
14.91,  0.50,  12275.4400,  
16.93,  0.55,  12275.5800,  
14.15,  0.48,  12275.7300,  
12.02,  0.44,  12275.8800,  
8.53,  0.36,  12276.0500,  
6.48,  0.31,  12276.1900,  
3.68,  0.25,  12276.3400,  
0.89,  0.19,  12276.4800,  
1.04,  0.19,  12276.6400,  
3.82,  0.25,  12276.7800,  
6.60,  0.31,  12276.9500,  
9.36,  0.37,  12277.0900,  
12.13,  0.44,  12277.2500,  
14.22,  0.49,  12277.3900,  
16.97,  0.55,  12277.5500,  
14.82,  0.50,  12277.6900,  
12.04,  0.44,  12277.8600,  
9.26,  0.37,  12278.0000,  
6.48,  0.31,  12278.1700,  
3.67,  0.24,  12278.3100,  
0.89,  0.19,  12278.4800,  
1.04,  0.19,  12278.6300,  
3.81,  0.25,  12278.7800,  
6.58,  0.30,  12278.9200,  
9.35,  0.37,  12279.0800,  
11.43,  0.42,  12279.2200,  
14.21,  0.48,  12279.3800,  
16.96,  0.55,  12279.5200,  
14.82,  0.50,  12279.6900,  
12.05,  0.43,  12279.8300,  
9.96,  0.39,  12279.9800,  
7.17,  0.32,  12280.1300,  
4.38,  0.26,  12280.2800,  
1.60,  0.20,  12280.4200,  
1.05,  0.19,  12280.5900,  
3.11,  0.23,  12280.7300,  
5.88,  0.29,  12280.8900,  
8.66,  0.35,  12281.0300,  
11.43,  0.42,  12281.1900,  
13.53,  0.47,  12281.3300,  
16.30,  0.53,  12281.4800,  
15.49,  0.52,  12281.6300,  
13.45,  0.47,  12281.7800,  
10.68,  0.40,  12281.9200,  
7.86,  0.34,  12282.0900,  
5.03,  0.28,  12282.2300,  
2.28,  0.21,  12282.3900,  
0.22,  0.17,  12282.5300,  
2.43,  0.22,  12282.6900,  
5.21,  0.28,  12282.8300,  
7.97,  0.34,  12282.9800,  
10.06,  0.39,  12283.1300,  
12.83,  0.47,  12283.3000,  
15.63,  0.52,  12283.4400,  
16.19,  0.53,  12283.6100,  
13.45,  0.47,  12283.7500,  
10.65,  0.40,  12283.9200,  
7.86,  0.34,  12284.0900,  
5.06,  0.28,  12284.2300,  
2.28,  0.21,  12284.3800,  
0.23,  0.17,  12284.5300,  
2.42,  0.22,  12284.6700,  
5.19,  0.28,  12284.8300,  
7.98,  0.34,  12284.9700,  
10.05,  0.39,  12285.1300,  
12.83,  0.45,  12285.2700,  
15.60,  0.52,  12285.4200,  
16.22,  0.53,  12285.5600,  
13.46,  0.47,  12285.7300,  
11.34,  0.42,  12285.8800,  
8.55,  0.36,  12286.0300,  
5.76,  0.29,  12286.1700,  
2.98,  0.23,  12286.3400,  
0.22,  0.17,  12286.4800,  
1.74,  0.20,  12286.6400,  
4.50,  0.26,  12286.7800,  
7.26,  0.32,  12286.9500,  
10.03,  0.39,  12287.0900,  
12.83,  0.45,  12287.2700,  
15.61,  0.52,  12287.4100,  
16.19,  0.54,  12287.5600,  
14.12,  0.48,  12287.7000,  
11.34,  0.42,  12287.8600,  
8.56,  0.35,  12288.0000,  
6.47,  0.31,  12288.1600,  
3.68,  0.25,  12288.3000,  
0.90,  0.19,  12288.4500,  
1.73,  0.20,  12288.5900,  
3.80,  0.25,  12288.7500,  
6.59,  0.31,  12288.8900,  
9.34,  0.37,  12289.0600,  
12.12,  0.43,  12289.2000,  
14.93,  0.50,  12289.3600,  
16.96,  0.55,  12289.5000,  
14.80,  0.50,  12289.6700,  
12.03,  0.44,  12289.8100,  
9.24,  0.37,  12289.9800,  
6.48,  0.31,  12290.1300,  
3.68,  0.25,  12290.3000,  
0.88,  0.18,  12290.4700,  
1.73,  0.20,  12290.6100,  
4.49,  0.26,  12290.7500,  
7.27,  0.32,  12290.9200,  
10.05,  0.38,  12291.0600,  
12.15,  0.44,  12291.2200,  
14.90,  0.50,  12291.3600,  
16.93,  0.55,  12291.5200,  
14.81,  0.50,  12291.6600,  
11.35,  0.42,  12291.8300,  
9.25,  0.37,  12291.9700,  
6.48,  0.31,  12292.1300,  
3.68,  0.24,  12292.2700,  
1.61,  0.20,  12292.4200,  
1.08,  0.19,  12292.5600,  
3.82,  0.25,  12292.7200,  
6.62,  0.31,  12292.8600,  
8.65,  0.35,  12293.0200,  
11.43,  0.42,  12293.1600,  
14.22,  0.48,  12293.3100,  
16.96,  0.55,  12293.4500,  
15.48,  0.52,  12293.6100,  
12.76,  0.45,  12293.7500,  
9.94,  0.39,  12293.9200,  
7.16,  0.32,  12294.0600,  
4.38,  0.26,  12294.2300,  
1.57,  0.20,  12294.3800,  
0.33,  0.18,  12294.5300,  
3.12,  0.23,  12294.6700,  
5.88,  0.29,  12294.8300,  
8.66,  0.35,  12294.9700,  
10.75,  0.40,  12295.1300,  
13.53,  0.47,  12295.2700,  
16.28,  0.54,  12295.4400,  
15.49,  0.52,  12295.5800,  
12.74,  0.45,  12295.7300,  
10.67,  0.40,  12295.8800,  
7.87,  0.34,  12296.0300,  
5.08,  0.28,  12296.1700,  
2.27,  0.21,  12296.3400,  
0.33,  0.17,  12296.4800,  
2.41,  0.22,  12296.6400,  
5.18,  0.28,  12296.7800,  
7.96,  0.34,  12296.9400,  
10.07,  0.39,  12297.0800,  
12.82,  0.45,  12297.2300,  
15.59,  0.52,  12297.3800,  
16.21,  0.54,  12297.5500,  
13.43,  0.47,  12297.6900,  
10.67,  0.40,  12297.8600,  
7.86,  0.34,  12298.0000,  
5.07,  0.28,  12298.1700,  
2.97,  0.23,  12298.3100,  
0.33,  0.17,  12298.4800,  
2.41,  0.22,  12298.6300,  
5.19,  0.28,  12298.8000,  
8.65,  0.35,  12298.9700,  
10.77,  0.40,  12299.1100,  
13.54,  0.47,  12299.2500,  
16.29,  0.53,  12299.4100,  
16.19,  0.53,  12299.5500,  
13.43,  0.47,  12299.7000,  
10.66,  0.40,  12299.8400,  
7.87,  0.34,  12300.0000,  
5.77,  0.29,  12300.1400,  
2.98,  0.23,  12300.3000,  
0.24,  0.17,  12300.4400,  
2.40,  0.22,  12300.6100,  
5.18,  0.28,  12300.7500,  
7.96,  0.34,  12300.9200,  
10.05,  0.39,  12301.0600,  
13.53,  0.47,  12301.2300,  
15.61,  0.52,  12301.3800,  
16.20,  0.53,  12301.5300,  
13.44,  0.47,  12301.6700,  
10.67,  0.40,  12301.8300,  
8.54,  0.36,  12301.9700,  
5.74,  0.29,  12302.1400,  
2.97,  0.23,  12302.2800,  
0.21,  0.17,  12302.4500,  
2.41,  0.22,  12302.5900,  
5.20,  0.28,  12302.7700,  
7.96,  0.34,  12302.9100,  
10.08,  0.40,  12303.0600,  
12.82,  0.45,  12303.2000,  
15.60,  0.52,  12303.3600,  
16.22,  0.53,  12303.5000,  
13.45,  0.47,  12303.6700,  
11.35,  0.42,  12303.8100,  
7.86,  0.34,  12303.9800,  
5.78,  0.29,  12304.1300,  
2.99,  0.23,  12304.2800,  
0.22,  0.17,  12304.4200,  
2.41,  0.22,  12304.5900,  
5.19,  0.28,  12304.7300,  
7.28,  0.32,  12304.8900,  
10.04,  0.39,  12305.0300,  
12.82,  0.45,  12305.1900,  
15.60,  0.52,  12305.3300,  
16.92,  0.55,  12305.4800,  
14.15,  0.48,  12305.6300,  
11.33,  0.42,  12305.8000,  
8.56,  0.36,  12305.9400,  
5.75,  0.29,  12306.0900,  
3.68,  0.25,  12306.2300,  
0.89,  0.19,  12306.3900,  
1.75,  0.20,  12306.5300,  
4.53,  0.26,  12306.7000,  
7.28,  0.32,  12306.8400,  
9.36,  0.37,  12307.0000,  
12.13,  0.43,  12307.1400,  
14.93,  0.50,  12307.3000,  
16.96,  0.55,  12307.4400,  
14.14,  0.49,  12307.6100,  
12.01,  0.43,  12307.7500,  
9.26,  0.37,  12307.9200,  
6.47,  0.31,  12308.0600,  
3.69,  0.24,  12308.2300,  
0.89,  0.19,  12308.3800,  
1.72,  0.20,  12308.5300,  
3.80,  0.25,  12308.6700,  
6.58,  0.31,  12308.8300,  
9.35,  0.37,  12308.9700,  
12.17,  0.44,  12309.1300,  
14.21,  0.48,  12309.2700,  
16.97,  0.55,  12309.4400,  
14.79,  0.50,  12309.5800,  
12.04,  0.44,  12309.7300,  
9.28,  0.37,  12309.8800,  
7.14,  0.32,  12310.0300,  
4.35,  0.26,  12310.1700,  
1.59,  0.20,  12310.3400,  
1.06,  0.19,  12310.4800,  
3.81,  0.25,  12310.6400,  
5.86,  0.29,  12310.7800,  
8.65,  0.35,  12310.9400,  
11.44,  0.42,  12311.0800,  
14.25,  0.49,  12311.2300,  
16.29,  0.53,  12311.3800,  
15.49,  0.52,  12311.5300,  
12.74,  0.45,  12311.6700,  
9.95,  0.39,  12311.8400,  
7.17,  0.32,  12311.9800,  
5.07,  0.28,  12312.1400,  
2.28,  0.22,  12312.2800,  
0.32,  0.17,  12312.4400,  
2.41,  0.22,  12312.5800,  
5.18,  0.28,  12312.7300,  
7.96,  0.34,  12312.8800,  
10.74,  0.40,  12313.0500,  
13.53,  0.47,  12313.1900,  
16.28,  0.53,  12313.3600,  
15.49,  0.52,  12313.5000,  
12.71,  0.45,  12313.6700,  
9.97,  0.39,  12313.8400,  
7.17,  0.32,  12313.9800,  
5.06,  0.28,  12314.1300,  
2.28,  0.22,  12314.2800,  
0.31,  0.17,  12314.4200,  
2.42,  0.22,  12314.5800,  
5.20,  0.28,  12314.7200,  
7.97,  0.34,  12314.8800,  
10.74,  0.40,  12315.0200,  
12.83,  0.45,  12315.1700,  
15.60,  0.52,  12315.3100,  
16.20,  0.53,  12315.4800,  
13.46,  0.47,  12315.6300,  
10.65,  0.40,  12315.7800,  
8.55,  0.35,  12315.9200,  
5.07,  0.28,  12316.0900,  
2.98,  0.23,  12316.2300,  
0.22,  0.17,  12316.3900,  
2.42,  0.22,  12316.5300,  
5.20,  0.28,  12316.7000,  
7.26,  0.32,  12316.8400,  
10.76,  0.40,  12317.0200,  
12.82,  0.45,  12317.1600,  
15.59,  0.52,  12317.3100,  
16.21,  0.53,  12317.4500,  
13.45,  0.47,  12317.6100,  
11.33,  0.42,  12317.7500,  
8.54,  0.35,  12317.9100,  
5.77,  0.29,  12318.0500,  
3.68,  0.25,  12318.2000,  
0.90,  0.19,  12318.3400,  
1.75,  0.20,  12318.5000,  
4.51,  0.26,  12318.6400,  
7.28,  0.32,  12318.8100,  
9.35,  0.37,  12318.9500,  
12.14,  0.44,  12319.1100,  
14.90,  0.50,  12319.2500,  
16.92,  0.55,  12319.4200,  
14.14,  0.49,  12319.5600,  
11.35,  0.42,  12319.7300,  
8.56,  0.36,  12319.8800,  
5.76,  0.29,  12320.0500,  
2.99,  0.23,  12320.2000,  
0.22,  0.17,  12320.3600,  
1.73,  0.20,  12320.5000,  
4.52,  0.26,  12320.6700,  
7.29,  0.32,  12320.8100,  
10.07,  0.39,  12320.9700,  
12.81,  0.45,  12321.1100,  
14.92,  0.50,  12321.2700,  
16.93,  0.55,  12321.4100,  
14.13,  0.48,  12321.5800,  
11.35,  0.42,  12321.7200,  
8.54,  0.35,  12321.8800,  
6.48,  0.31,  12322.0200,  
3.66,  0.24,  12322.1700,  
0.90,  0.18,  12322.3100,  
1.75,  0.20,  12322.4700,  
3.82,  0.25,  12322.6100,  
6.59,  0.31,  12322.7700,  
9.38,  0.37,  12322.9100,  
11.43,  0.42,  12323.0600,  
14.22,  0.48,  12323.2000,  
16.96,  0.55,  12323.3600,  
14.82,  0.50,  12323.5000,  
12.04,  0.44,  12323.6700,  
9.96,  0.39,  12323.8100,  
6.48,  0.31,  12323.9800,  
4.36,  0.26,  12324.1300,  
1.57,  0.20,  12324.2800,  
1.06,  0.19,  12324.4200,  
3.11,  0.23,  12324.5800,  
5.89,  0.29,  12324.7200,  
8.65,  0.35,  12324.8800,  
11.47,  0.42,  12325.0200,  
14.23,  0.49,  12325.1900,  
16.29,  0.53,  12325.3300,  
15.50,  0.52,  12325.4800,  
12.73,  0.45,  12325.6300,  
9.97,  0.39,  12325.7800,  
7.85,  0.34,  12325.9200,  
5.07,  0.28,  12326.0900,  
2.28,  0.22,  12326.2300,  
0.32,  0.17,  12326.3900,  
3.10,  0.23,  12326.5300,  
5.18,  0.27,  12326.6900,  
7.97,  0.34,  12326.8300,  
10.78,  0.40,  12326.9800,  
12.83,  0.45,  12327.1300,  
16.28,  0.53,  12327.3000,  
16.21,  0.53,  12327.4400,  
13.44,  0.47,  12327.6100,  
10.64,  0.40,  12327.7500,  
7.85,  0.34,  12327.9200,  
5.06,  0.28,  12328.0600,  
2.27,  0.21,  12328.2300,  
0.34,  0.17,  12328.3800,  
3.10,  0.23,  12328.5500,  
5.87,  0.29,  12328.7200,  
8.67,  0.36,  12328.8600,  
11.43,  0.42,  12329.0000,  
13.53,  0.47,  12329.1600,  
16.30,  0.53,  12329.3000,  
15.50,  0.52,  12329.4500,  
13.43,  0.47,  12329.5900,  
10.65,  0.40,  12329.7500,  
7.85,  0.34,  12329.8900,  
5.07,  0.28,  12330.0500,  
2.98,  0.23,  12330.1900,  
0.23,  0.17,  12330.3600,  
2.41,  0.22,  12330.5000,  
5.19,  0.28,  12330.6700,  
7.96,  0.34,  12330.8100,  
10.74,  0.40,  12330.9800,  
13.53,  0.47,  12331.1300,  
16.29,  0.53,  12331.2800,  
16.21,  0.53,  12331.4200,  
13.45,  0.47,  12331.5800,  
10.66,  0.40,  12331.7200,  
7.86,  0.34,  12331.8900,  
5.09,  0.28,  12332.0300,  
2.28,  0.22,  12332.2000,  
0.22,  0.17,  12332.3400,  
3.09,  0.23,  12332.5200,  
5.19,  0.28,  12332.6600,  
7.96,  0.34,  12332.8100,  
10.76,  0.40,  12332.9500,  
13.53,  0.47,  12333.1100,  
15.61,  0.52,  12333.2500,  
16.20,  0.53,  12333.4200,  
13.45,  0.47,  12333.5600,  
10.67,  0.40,  12333.7300,  
7.87,  0.34,  12333.8800,  
5.06,  0.28,  12334.0300,  
2.98,  0.23,  12334.1700,  
0.23,  0.17,  12334.3400,  
2.42,  0.22,  12334.4800,  
5.18,  0.28,  12334.6400,  
7.96,  0.34,  12334.7800,  
10.05,  0.39,  12334.9400,  
12.82,  0.45,  12335.0800,  
15.61,  0.52,  12335.2300,  
16.19,  0.53,  12335.3800,  
13.44,  0.47,  12335.5500,  
11.36,  0.42,  12335.6900,  
8.57,  0.36,  12335.8400,  
5.76,  0.29,  12335.9800,  
2.98,  0.23,  12336.1400,  
0.90,  0.19,  12336.2800,  
1.74,  0.20,  12336.4500,  
4.52,  0.26,  12336.5900,  
7.28,  0.32,  12336.7500,  
10.06,  0.39,  12336.8900,  
12.15,  0.43,  12337.0500,  
14.91,  0.50,  12337.1900,  
16.93,  0.55,  12337.3600,  
14.13,  0.49,  12337.5000,  
11.37,  0.42,  12337.6700,  
8.56,  0.36,  12337.8100,  
5.76,  0.29,  12337.9800,  
2.98,  0.23,  12338.1300,  
0.90,  0.19,  12338.2800,  
1.73,  0.20,  12338.4200,  
4.49,  0.26,  12338.5800,  
6.58,  0.31,  12338.7200,  
9.36,  0.37,  12338.8800,  
12.12,  0.44,  12339.0200,  
14.92,  0.50,  12339.1900,  
16.94,  0.55,  12339.3300,  
14.15,  0.49,  12339.4800,  
12.04,  0.44,  12339.6300,  
9.24,  0.37,  12339.7800,  
6.47,  0.31,  12339.9200,  
3.68,  0.24,  12340.0900,  
1.58,  0.20,  12340.2300,  
1.04,  0.19,  12340.3900,  
3.81,  0.25,  12340.5300,  
6.57,  0.31,  12340.6900,  
8.64,  0.35,  12340.8300,  
11.44,  0.42,  12340.9800,  
14.23,  0.49,  12341.1300,  
16.95,  0.55,  12341.2800,  
15.50,  0.52,  12341.4200,  
12.74,  0.45,  12341.5900,  
9.96,  0.39,  12341.7300,  
7.17,  0.32,  12341.8900,  
4.38,  0.26,  12342.0300,  
2.27,  0.22,  12342.1900,  
0.33,  0.17,  12342.3300,  
3.10,  0.23,  12342.4800,  
5.19,  0.28,  12342.6300,  
8.64,  0.35,  12342.8000,  
10.76,  0.40,  12342.9400,  
13.53,  0.47,  12343.1100,  
16.30,  0.53,  12343.2500,  
15.51,  0.52,  12343.4200,  
12.74,  0.44,  12343.5900,  
9.94,  0.39,  12343.7300,  
7.15,  0.32,  12343.8800,  
4.38,  0.26,  12344.0300,  
2.27,  0.22,  12344.1700,  
0.33,  0.17,  12344.3300,  
3.12,  0.23,  12344.4700,  
5.17,  0.28,  12344.6300,  
7.96,  0.34,  12344.7700,  
10.75,  0.40,  12344.9200,  
13.55,  0.47,  12345.0600,  
16.29,  0.53,  12345.2300,  
16.19,  0.53,  12345.3800,  
13.45,  0.47,  12345.5300,  
10.65,  0.40,  12345.6700,  
7.86,  0.34,  12345.8400,  
5.06,  0.28,  12345.9800,  
2.28,  0.22,  12346.1400,  
0.23,  0.17,  12346.2800,  
2.42,  0.22,  12346.4500,  
5.21,  0.28,  12346.5900,  
7.95,  0.34,  12346.7700,  
10.74,  0.40,  12346.9100,  
13.52,  0.47,  12347.0600,  
15.60,  0.52,  12347.2000,  
16.21,  0.53,  12347.3600,  
13.44,  0.47,  12347.5000,  
10.64,  0.40,  12347.6600,  
8.57,  0.36,  12347.8000,  
5.76,  0.29,  12347.9500,  
2.97,  0.23,  12348.0900,  
0.90,  0.19,  12348.2500,  
1.75,  0.20,  12348.3900,  
4.50,  0.26,  12348.5600,  
7.29,  0.32,  12348.7000,  
10.06,  0.39,  12348.8600,  
12.14,  0.44,  12349.0000,  
15.59,  0.52,  12349.1700,  
16.93,  0.55,  12349.3100,  
14.14,  0.49,  12349.4800,  
11.33,  0.42,  12349.6300,  
8.55,  0.36,  12349.8000,  
5.77,  0.29,  12349.9700,  
2.98,  0.23,  12350.1100,  
0.23,  0.17,  12350.2500,  
2.41,  0.22,  12350.4200,  
5.20,  0.28,  12350.5600,  
7.27,  0.32,  12350.7200,  
10.04,  0.39,  12350.8600,  
12.83,  0.45,  12351.0200,  
15.61,  0.52,  12351.1600,  
16.20,  0.53,  12351.3300,  
14.13,  0.48,  12351.4700,  
11.35,  0.42,  12351.6300,  
8.56,  0.36,  12351.7700,  
5.77,  0.29,  12351.9200,  
3.68,  0.25,  12352.0600,  
0.89,  0.19,  12352.2200,  
1.73,  0.20,  12352.3600,  
3.80,  0.26,  12352.5200,  
6.58,  0.31,  12352.6600,  
9.36,  0.37,  12352.8100,  
12.15,  0.43,  12352.9500,  
14.22,  0.49,  12353.1100,  
16.97,  0.55,  12353.2500,  
14.82,  0.50,  12353.4200,  
12.04,  0.43,  12353.5600,  
9.26,  0.37,  12353.7300,  
6.47,  0.31,  12353.8800,  
3.68,  0.25,  12354.0300,  
1.59,  0.20,  12354.1700,  
1.07,  0.19,  12354.3300,  
3.80,  0.24,  12354.4700,  
5.88,  0.29,  12354.6300,  
8.64,  0.35,  12354.7700,  
11.44,  0.42,  12354.9400,  
14.23,  0.48,  12355.0800,  
16.95,  0.55,  12355.2300,  
15.51,  0.52,  12355.3800,  
12.71,  0.45,  12355.5300,  
9.96,  0.39,  12355.6700,  
7.17,  0.32,  12355.8400,  
4.37,  0.26,  12355.9800,  
2.27,  0.21,  12356.1400,  
0.33,  0.17,  12356.2800,  
3.10,  0.23,  12356.4400,  
5.88,  0.29,  12356.5800,  
7.97,  0.34,  12356.7300,  
10.76,  0.40,  12356.8800,  
13.54,  0.47,  12357.0500,  
16.29,  0.54,  12357.1900,  
15.50,  0.52,  12357.3600,  
12.72,  0.45,  12357.5000,  
9.95,  0.39,  12357.6700,  
7.16,  0.32,  12357.8100,  
4.38,  0.26,  12357.9800,  
2.27,  0.21,  12358.1300,  
1.04,  0.19,  12358.3000,  
3.80,  0.25,  12358.4700,  
6.60,  0.31,  12358.6100,  
8.67,  0.35,  12358.7500,  
11.46,  0.42,  12358.9100,  
14.22,  0.48,  12359.0500,  
16.30,  0.53,  12359.2000,  
15.51,  0.52,  12359.3400,  
12.76,  0.45,  12359.5000,  
10.64,  0.41,  12359.6400,  
7.86,  0.34,  12359.8000,  
5.08,  0.28,  12359.9400,  
2.29,  0.22,  12360.1100,  
0.31,  0.17,  12360.2500,  
3.13,  0.23,  12360.4200,  
5.89,  0.29,  12360.5600,  
8.66,  0.35,  12360.7300,  
10.74,  0.40,  12360.8800,  
13.53,  0.47,  12361.0300,  
16.29,  0.54,  12361.1700,  
15.49,  0.52,  12361.3300,  
13.43,  0.47,  12361.4700,  
10.64,  0.40,  12361.6400,  
7.87,  0.34,  12361.7800,  
5.05,  0.27,  12361.9500,  
2.28,  0.22,  12362.0900,  
0.32,  0.17,  12362.2700,  
3.10,  0.23,  12362.4100,  
5.88,  0.29,  12362.5600,  
7.96,  0.34,  12362.7000,  
10.75,  0.40,  12362.8600,  
13.52,  0.47,  12363.0000,  
16.30,  0.54,  12363.1700,  
15.49,  0.52,  12363.3100,  
12.74,  0.45,  12363.4800,  
10.65,  0.40,  12363.6300,  
7.86,  0.34,  12363.7800,  
5.05,  0.27,  12363.9200,  
2.29,  0.22,  12364.0900,  
0.32,  0.17,  12364.2300,  
2.42,  0.23,  12364.3900,  
5.19,  0.28,  12364.5300,  
7.96,  0.34,  12364.6900,  
10.74,  0.40,  12364.8300,  
12.85,  0.45,  12364.9800,  
15.61,  0.52,  12365.1300,  
16.19,  0.53,  12365.3000,  
13.44,  0.47,  12365.4400,  
10.65,  0.40,  12365.5900,  
8.57,  0.36,  12365.7300,  
5.75,  0.29,  12365.8900,  
2.97,  0.23,  12366.0300,  
0.22,  0.17,  12366.2000,  
2.41,  0.22,  12366.3400,  
4.52,  0.26,  12366.5000,  
7.27,  0.32,  12366.6400,  
10.05,  0.39,  12366.8000,  
12.83,  0.45,  12366.9400,  
15.60,  0.52,  12367.1100,  
16.92,  0.55,  12367.2500,  
13.43,  0.47,  12367.4200,  
11.37,  0.42,  12367.5600,  
8.56,  0.36,  12367.7300,  
5.77,  0.29,  12367.8800,  
2.98,  0.23,  12368.0300,  
0.22,  0.17,  12368.1700,  
1.76,  0.20,  12368.3300,  
4.49,  0.26,  12368.4700,  
7.25,  0.32,  12368.6300,  
9.36,  0.37,  12368.7700,  
12.85,  0.45,  12368.9400,  
14.92,  0.50,  12369.0800,  
16.92,  0.55,  12369.2300,  
14.15,  0.49,  12369.3800,  
12.02,  0.42,  12369.5300,  
9.25,  0.37,  12369.6700,  
6.46,  0.31,  12369.8400,  
3.68,  0.25,  12369.9800,  
0.89,  0.19,  12370.1400,  
1.05,  0.19,  12370.2800,  
3.83,  0.25,  12370.4400,  
6.58,  0.31,  12370.5800,  
9.35,  0.37,  12370.7300,  
11.45,  0.42,  12370.8800,  
14.23,  0.49,  12371.0300,  
16.96,  0.55,  12371.1700,  
14.81,  0.50,  12371.3400,  
12.05,  0.44,  12371.4800,  
9.95,  0.39,  12371.6400,  
7.18,  0.32,  12371.7800,  
4.37,  0.26,  12371.9400,  
1.59,  0.20,  12372.0800,  
0.34,  0.18,  12372.2300,  
3.10,  0.23,  12372.3800,  
5.86,  0.29,  12372.5500,  
8.65,  0.35,  12372.6900,  
11.45,  0.42,  12372.8600,  
14.23,  0.49,  12373.0000,  
16.95,  0.55,  12373.1700,  
14.82,  0.50,  12373.3400,  
12.05,  0.44,  12373.4800,  
9.97,  0.39,  12373.6300,  
7.17,  0.32,  12373.7800,  
4.37,  0.26,  12373.9200,  
1.61,  0.20,  12374.0800,  
0.33,  0.17,  12374.2200,  
3.10,  0.23,  12374.3800,  
5.88,  0.29,  12374.5200,  
7.99,  0.35,  12374.6700,  
10.74,  0.40,  12374.8100,  
13.51,  0.47,  12374.9800,  
16.31,  0.54,  12375.1300,  
15.49,  0.52,  12375.2800,  
13.45,  0.47,  12375.4200,  
9.96,  0.39,  12375.5900,  
7.87,  0.34,  12375.7300,  
