WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 2 - 5800.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 715209
Total number of data points: 59569
Test date: 08/01/2018
Test time: 17:26:49
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
10.09,  0.36,  5579.8120,  
7.29,  0.30,  5579.9840,  
4.57,  0.24,  5580.1250,  
1.72,  0.17,  5580.2810,  
0.92,  0.15,  5580.4220,  
2.98,  0.20,  5580.5780,  
5.80,  0.26,  5580.7190,  
8.47,  0.32,  5580.8910,  
11.30,  0.39,  5581.0310,  
14.08,  0.45,  5581.1870,  
16.12,  0.50,  5581.3280,  
15.63,  0.49,  5581.5000,  
12.91,  0.43,  5581.6410,  
10.09,  0.36,  5581.8120,  
7.31,  0.30,  5581.9530,  
4.54,  0.23,  5582.1090,  
2.44,  0.19,  5582.2500,  
0.84,  0.15,  5582.4220,  
2.93,  0.20,  5582.5620,  
5.70,  0.26,  5582.7190,  
8.50,  0.32,  5582.8590,  
11.36,  0.39,  5583.0160,  
13.36,  0.44,  5583.1560,  
16.16,  0.50,  5583.3120,  
15.63,  0.49,  5583.4530,  
13.61,  0.44,  5583.6090,  
10.76,  0.38,  5583.7500,  
8.02,  0.32,  5583.9220,  
5.25,  0.25,  5584.0620,  
2.44,  0.19,  5584.2340,  
0.19,  0.14,  5584.3750,  
2.96,  0.20,  5584.5470,  
5.77,  0.26,  5584.7190,  
8.54,  0.32,  5584.8590,  
10.62,  0.37,  5585.0000,  
13.37,  0.44,  5585.1560,  
16.10,  0.50,  5585.2970,  
15.63,  0.49,  5585.4530,  
13.58,  0.44,  5585.5940,  
10.77,  0.38,  5585.7500,  
8.02,  0.31,  5585.8910,  
5.24,  0.25,  5586.0470,  
3.15,  0.20,  5586.1870,  
0.39,  0.14,  5586.3590,  
2.30,  0.18,  5586.5000,  
5.02,  0.24,  5586.6720,  
7.79,  0.31,  5586.8120,  
10.57,  0.37,  5586.9690,  
12.66,  0.42,  5587.1090,  
15.42,  0.48,  5587.2660,  
16.38,  0.51,  5587.4060,  
13.58,  0.44,  5587.5620,  
11.46,  0.39,  5587.7030,  
8.74,  0.33,  5587.8590,  
5.91,  0.27,  5588.0000,  
3.16,  0.20,  5588.1560,  
1.08,  0.16,  5588.2970,  
1.58,  0.17,  5588.4690,  
4.32,  0.23,  5588.6090,  
7.07,  0.29,  5588.7660,  
9.22,  0.36,  5588.9060,  
11.95,  0.40,  5589.0620,  
14.76,  0.47,  5589.2030,  
17.05,  0.52,  5589.3590,  
14.89,  0.47,  5589.5000,  
11.50,  0.40,  5589.6720,  
9.42,  0.35,  5589.8120,  
6.63,  0.28,  5589.9690,  
3.83,  0.22,  5590.1090,  
1.76,  0.17,  5590.2660,  
0.91,  0.15,  5590.4060,  
3.61,  0.21,  5590.5620,  
6.41,  0.27,  5590.7030,  
8.50,  0.32,  5590.8590,  
11.26,  0.39,  5591.0000,  
14.08,  0.45,  5591.1720,  
16.81,  0.52,  5591.3120,  
14.94,  0.47,  5591.4840,  
12.18,  0.41,  5591.6250,  
8.73,  0.33,  5591.8440,  
5.90,  0.27,  5591.9840,  
3.85,  0.22,  5592.1250,  
1.07,  0.16,  5592.2660,  
0.90,  0.15,  5592.4060,  
3.62,  0.21,  5592.5470,  
5.74,  0.26,  5592.6870,  
8.51,  0.32,  5592.8280,  
11.27,  0.39,  5593.0000,  
14.05,  0.45,  5593.1720,  
16.82,  0.52,  5593.3120,  
14.94,  0.47,  5593.4530,  
12.92,  0.43,  5593.6090,  
10.10,  0.36,  5593.7500,  
7.27,  0.30,  5593.9060,  
5.24,  0.24,  5594.0470,  
2.41,  0.19,  5594.2030,  
0.17,  0.14,  5594.3440,  
2.94,  0.20,  5594.5160,  
5.71,  0.26,  5594.6560,  
8.53,  0.32,  5594.8120,  
10.54,  0.37,  5594.9530,  
13.40,  0.44,  5595.1090,  
16.12,  0.50,  5595.2500,  
15.62,  0.49,  5595.4220,  
12.91,  0.43,  5595.5620,  
10.09,  0.36,  5595.7340,  
8.03,  0.32,  5595.8750,  
4.53,  0.24,  5596.0470,  
2.44,  0.19,  5596.1870,  
0.19,  0.14,  5596.3590,  
2.95,  0.20,  5596.5000,  
5.72,  0.26,  5596.6720,  
8.53,  0.32,  5596.8120,  
11.27,  0.39,  5596.9690,  
13.38,  0.44,  5597.1090,  
16.12,  0.50,  5597.2660,  
15.64,  0.49,  5597.4060,  
12.91,  0.43,  5597.5620,  
10.77,  0.38,  5597.7030,  
8.02,  0.32,  5597.8590,  
5.25,  0.25,  5598.0000,  
3.11,  0.20,  5598.1560,  
0.39,  0.14,  5598.2970,  
2.28,  0.18,  5598.4530,  
5.04,  0.24,  5598.5940,  
7.08,  0.29,  5598.7500,  
9.93,  0.36,  5598.8910,  
12.66,  0.42,  5599.0470,  
14.76,  0.48,  5599.1870,  
16.38,  0.51,  5599.3590,  
14.23,  0.46,  5599.5000,  
11.50,  0.40,  5599.6720,  
8.75,  0.33,  5599.8120,  
5.92,  0.27,  5599.9840,  
3.13,  0.20,  5600.1250,  
0.39,  0.14,  5600.2970,  
2.32,  0.18,  5600.4370,  
5.06,  0.24,  5600.6090,  
7.78,  0.31,  5600.7500,  
9.89,  0.35,  5600.9060,  
12.67,  0.42,  5601.0470,  
15.42,  0.49,  5601.2030,  
16.37,  0.51,  5601.3440,  
13.56,  0.44,  5601.5160,  
11.48,  0.39,  5601.6560,  
8.74,  0.33,  5601.8120,  
5.92,  0.27,  5601.9530,  
3.14,  0.20,  5602.1090,  
1.08,  0.16,  5602.2500,  
1.60,  0.18,  5602.4220,  
4.30,  0.23,  5602.5620,  
7.13,  0.29,  5602.7340,  
9.93,  0.36,  5602.8750,  
12.65,  0.42,  5603.0470,  
15.44,  0.48,  5603.1870,  
16.37,  0.51,  5603.3590,  
13.57,  0.44,  5603.5000,  
10.76,  0.38,  5603.6720,  
8.04,  0.32,  5603.8440,  
5.21,  0.25,  5603.9840,  
3.14,  0.20,  5604.1250,  
0.39,  0.14,  5604.2810,  
2.23,  0.18,  5604.4220,  
4.28,  0.23,  5604.5620,  
7.14,  0.29,  5604.7030,  
9.94,  0.36,  5604.8590,  
11.96,  0.40,  5605.0000,  
15.42,  0.49,  5605.1720,  
17.05,  0.52,  5605.3120,  
14.23,  0.46,  5605.4840,  
11.49,  0.40,  5605.6250,  
8.73,  0.33,  5605.7970,  
5.93,  0.27,  5605.9690,  
3.14,  0.20,  5606.1090,  
0.39,  0.14,  5606.2500,  
2.23,  0.18,  5606.4220,  
5.03,  0.24,  5606.5620,  
7.75,  0.30,  5606.7340,  
10.01,  0.36,  5606.8750,  
13.36,  0.44,  5607.0470,  
15.45,  0.49,  5607.1870,  
16.38,  0.51,  5607.3590,  
13.59,  0.44,  5607.5000,  
10.77,  0.38,  5607.6720,  
8.03,  0.32,  5607.8120,  
5.24,  0.25,  5607.9840,  
2.44,  0.19,  5608.1250,  
0.19,  0.14,  5608.2970,  
2.98,  0.20,  5608.4370,  
5.77,  0.26,  5608.6090,  
7.77,  0.31,  5608.7500,  
11.27,  0.39,  5608.9220,  
14.08,  0.45,  5609.0940,  
16.80,  0.52,  5609.2340,  
15.63,  0.49,  5609.3750,  
12.91,  0.43,  5609.5160,  
10.76,  0.38,  5609.6560,  
8.00,  0.31,  5609.8120,  
5.26,  0.25,  5609.9530,  
3.10,  0.20,  5610.1090,  
0.40,  0.14,  5610.2500,  
2.36,  0.18,  5610.4220,  
5.04,  0.24,  5610.5620,  
7.77,  0.31,  5610.7340,  
10.65,  0.37,  5610.8750,  
13.37,  0.44,  5611.0470,  
16.12,  0.50,  5611.2190,  
15.61,  0.49,  5611.3590,  
13.57,  0.44,  5611.5000,  
10.06,  0.36,  5611.6720,  
8.05,  0.32,  5611.8120,  
5.23,  0.25,  5611.9840,  
2.45,  0.19,  5612.1250,  
0.83,  0.15,  5612.3120,  
2.97,  0.20,  5612.4530,  
5.74,  0.26,  5612.6090,  
8.45,  0.32,  5612.7500,  
11.34,  0.39,  5612.9220,  
14.06,  0.45,  5613.0620,  
16.79,  0.52,  5613.2340,  
14.92,  0.47,  5613.3750,  
12.19,  0.41,  5613.5470,  
10.08,  0.36,  5613.6870,  
6.60,  0.28,  5613.8590,  
4.56,  0.24,  5614.0000,  
1.75,  0.17,  5614.1720,  
1.55,  0.17,  5614.3440,  
3.67,  0.21,  5614.4840,  
6.41,  0.27,  5614.6250,  
9.17,  0.34,  5614.7810,  
11.29,  0.39,  5614.9220,  
14.10,  0.45,  5615.0620,  
16.11,  0.50,  5615.2030,  
15.63,  0.49,  5615.3590,  
12.92,  0.43,  5615.5000,  
10.06,  0.36,  5615.6560,  
8.05,  0.32,  5615.7970,  
5.23,  0.25,  5615.9690,  
2.44,  0.19,  5616.1090,  
0.19,  0.14,  5616.2660,  
2.91,  0.20,  5616.4060,  
5.12,  0.25,  5616.5620,  
7.77,  0.31,  5616.7030,  
10.66,  0.37,  5616.8590,  
12.64,  0.42,  5617.0000,  
16.13,  0.50,  5617.1720,  
16.36,  0.51,  5617.3120,  
13.57,  0.44,  5617.4840,  
10.75,  0.38,  5617.6250,  
8.03,  0.31,  5617.7970,  
5.24,  0.25,  5617.9370,  
2.43,  0.19,  5618.1090,  
0.19,  0.14,  5618.2500,  
2.95,  0.20,  5618.4060,  
5.05,  0.24,  5618.5470,  
7.82,  0.31,  5618.7030,  
10.55,  0.37,  5618.8440,  
13.38,  0.44,  5619.0160,  
16.15,  0.50,  5619.1560,  
16.36,  0.51,  5619.3120,  
13.59,  0.44,  5619.4530,  
10.78,  0.38,  5619.6090,  
8.75,  0.32,  5619.7500,  
5.22,  0.25,  5619.9220,  
3.13,  0.20,  5620.0620,  
0.39,  0.14,  5620.2340,  
2.27,  0.18,  5620.3750,  
4.98,  0.24,  5620.5470,  
8.51,  0.32,  5620.7190,  
10.57,  0.37,  5620.8590,  
13.35,  0.44,  5621.0000,  
15.46,  0.49,  5621.1410,  
16.38,  0.51,  5621.2810,  
13.57,  0.44,  5621.4370,  
11.47,  0.40,  5621.5780,  
8.04,  0.32,  5621.7500,  
5.93,  0.27,  5621.8910,  
3.14,  0.20,  5622.0620,  
0.39,  0.15,  5622.2030,  
2.30,  0.18,  5622.3590,  
4.32,  0.24,  5622.5000,  
7.77,  0.31,  5622.6720,  
9.91,  0.36,  5622.8120,  
12.69,  0.42,  5622.9690,  
15.43,  0.49,  5623.1090,  
16.39,  0.51,  5623.2660,  
14.26,  0.46,  5623.4060,  
11.50,  0.40,  5623.5620,  
8.70,  0.33,  5623.7030,  
6.63,  0.28,  5623.8590,  
3.80,  0.22,  5624.0000,  
1.08,  0.16,  5624.1560,  
1.65,  0.17,  5624.2970,  
3.61,  0.21,  5624.4530,  
6.41,  0.28,  5624.5940,  
9.19,  0.34,  5624.7500,  
11.27,  0.40,  5624.8910,  
14.75,  0.47,  5625.0620,  
16.81,  0.52,  5625.2030,  
14.92,  0.47,  5625.3590,  
12.23,  0.41,  5625.5000,  
9.41,  0.35,  5625.6560,  
7.34,  0.30,  5625.7970,  
4.55,  0.24,  5625.9530,  
1.76,  0.17,  5626.0940,  
0.84,  0.15,  5626.2660,  
3.58,  0.21,  5626.4060,  
5.80,  0.26,  5626.5620,  
8.47,  0.32,  5626.7030,  
11.27,  0.39,  5626.8590,  
13.36,  0.44,  5627.0000,  
16.12,  0.50,  5627.1560,  
15.61,  0.49,  5627.2970,  
12.92,  0.43,  5627.4530,  
10.78,  0.38,  5627.5940,  
8.03,  0.31,  5627.7500,  
5.22,  0.25,  5627.8910,  
2.41,  0.19,  5628.0620,  
0.16,  0.14,  5628.2030,  
2.24,  0.18,  5628.3590,  
5.12,  0.25,  5628.5000,  
7.78,  0.31,  5628.6560,  
10.58,  0.37,  5628.7970,  
13.38,  0.44,  5628.9690,  
15.45,  0.49,  5629.1090,  
16.37,  0.51,  5629.2660,  
13.56,  0.44,  5629.4060,  
10.76,  0.38,  5629.5620,  
8.75,  0.33,  5629.7030,  
5.93,  0.27,  5629.8590,  
3.14,  0.20,  5630.0000,  
0.40,  0.14,  5630.1720,  
2.33,  0.18,  5630.3120,  
5.08,  0.25,  5630.4840,  
7.12,  0.29,  5630.6250,  
10.66,  0.37,  5630.7970,  
12.65,  0.42,  5630.9370,  
15.45,  0.49,  5631.0940,  
16.38,  0.51,  5631.2340,  
14.24,  0.46,  5631.3910,  
11.49,  0.40,  5631.5310,  
8.74,  0.33,  5631.6870,  
5.93,  0.27,  5631.8280,  
3.83,  0.22,  5631.9840,  
1.07,  0.16,  5632.1250,  
1.57,  0.17,  5632.2810,  
3.64,  0.21,  5632.4220,  
7.09,  0.29,  5632.5940,  
9.23,  0.34,  5632.7340,  
11.96,  0.40,  5632.8910,  
14.73,  0.47,  5633.0310,  
17.05,  0.53,  5633.1870,  
14.92,  0.48,  5633.3280,  
12.20,  0.41,  5633.4840,  
9.42,  0.35,  5633.6250,  
7.30,  0.30,  5633.7810,  
4.54,  0.23,  5633.9220,  
1.76,  0.17,  5634.0780,  
0.90,  0.16,  5634.2190,  
2.94,  0.20,  5634.3750,  
5.75,  0.26,  5634.5160,  
8.53,  0.32,  5634.6720,  
10.57,  0.37,  5634.8120,  
14.05,  0.45,  5634.9840,  
16.12,  0.50,  5635.1250,  
15.63,  0.49,  5635.2970,  
12.91,  0.43,  5635.4370,  
10.07,  0.36,  5635.6090,  
7.32,  0.30,  5635.7500,  
4.54,  0.24,  5635.9060,  
2.45,  0.19,  5636.0470,  
0.19,  0.14,  5636.2030,  
2.96,  0.20,  5636.3440,  
5.74,  0.26,  5636.5160,  
8.50,  0.32,  5636.6560,  
11.27,  0.39,  5636.8120,  
13.37,  0.44,  5636.9530,  
16.13,  0.50,  5637.1090,  
15.62,  0.49,  5637.2500,  
12.92,  0.43,  5637.4220,  
10.79,  0.38,  5637.5620,  
7.31,  0.30,  5637.7340,  
5.24,  0.25,  5637.8750,  
2.46,  0.19,  5638.0470,  
0.19,  0.14,  5638.1870,  
2.93,  0.20,  5638.3590,  
5.72,  0.26,  5638.5000,  
8.50,  0.32,  5638.6720,  
11.25,  0.39,  5638.8120,  
14.04,  0.45,  5638.9690,  
16.14,  0.50,  5639.1090,  
15.65,  0.49,  5639.2660,  
12.90,  0.43,  5639.4060,  
10.11,  0.36,  5639.5620,  
8.03,  0.32,  5639.7030,  
5.24,  0.25,  5639.8590,  
2.43,  0.19,  5640.0000,  
0.16,  0.14,  5640.1720,  
2.28,  0.20,  5640.3120,  
5.68,  0.26,  5640.4840,  
7.81,  0.31,  5640.6250,  
10.60,  0.37,  5640.7970,  
13.36,  0.44,  5640.9370,  
16.12,  0.50,  5641.1090,  
15.63,  0.49,  5641.2500,  
12.92,  0.43,  5641.4220,  
10.08,  0.36,  5641.5620,  
7.33,  0.30,  5641.7340,  
4.53,  0.24,  5641.9060,  
1.75,  0.17,  5642.0470,  
0.90,  0.16,  5642.1870,  
2.92,  0.20,  5642.3280,  
5.73,  0.26,  5642.4690,  
7.79,  0.31,  5642.6250,  
10.55,  0.37,  5642.7660,  
13.38,  0.44,  5642.9220,  
15.44,  0.50,  5643.0620,  
15.63,  0.49,  5643.2340,  
13.59,  0.44,  5643.3750,  
10.79,  0.36,  5643.5470,  
8.01,  0.31,  5643.6870,  
5.26,  0.25,  5643.8590,  
2.43,  0.19,  5644.0000,  
0.19,  0.14,  5644.1560,  
2.30,  0.18,  5644.2970,  
5.73,  0.26,  5644.4690,  
7.80,  0.31,  5644.6090,  
10.53,  0.37,  5644.7660,  
13.41,  0.44,  5644.9060,  
16.11,  0.50,  5645.0620,  
16.37,  0.51,  5645.2030,  
13.58,  0.44,  5645.3590,  
10.77,  0.38,  5645.5000,  
8.74,  0.33,  5645.6560,  
5.92,  0.27,  5645.7970,  
3.11,  0.20,  5645.9690,  
0.41,  0.14,  5646.1090,  
2.22,  0.18,  5646.2660,  
4.37,  0.23,  5646.4060,  
7.81,  0.31,  5646.5780,  
9.88,  0.36,  5646.7190,  
12.64,  0.42,  5646.8750,  
15.44,  0.49,  5647.0160,  
17.04,  0.52,  5647.1720,  
14.23,  0.46,  5647.3120,  
11.47,  0.39,  5647.4840,  
8.73,  0.33,  5647.6250,  
5.90,  0.27,  5647.7970,  
3.16,  0.21,  5647.9370,  
0.39,  0.14,  5648.1090,  
2.23,  0.18,  5648.2500,  
5.02,  0.24,  5648.4060,  
7.12,  0.29,  5648.5470,  
9.89,  0.36,  5648.7030,  
12.66,  0.42,  5648.8440,  
14.76,  0.47,  5649.0000,  
17.06,  0.52,  5649.1410,  
14.21,  0.46,  5649.3120,  
11.50,  0.40,  5649.4530,  
8.74,  0.33,  5649.6090,  
6.56,  0.28,  5649.7500,  
3.87,  0.22,  5649.9060,  
1.06,  0.16,  5650.0470,  
1.61,  0.17,  5650.2190,  
4.30,  0.23,  5650.3590,  
6.39,  0.27,  5650.5160,  
9.18,  0.34,  5650.6560,  
11.94,  0.40,  5650.8120,  
14.78,  0.47,  5650.9530,  
16.80,  0.52,  5651.1090,  
14.93,  0.47,  5651.2500,  
12.22,  0.41,  5651.4220,  
9.42,  0.35,  5651.5620,  
6.63,  0.28,  5651.7340,  
3.86,  0.22,  5651.8750,  
1.07,  0.16,  5652.0470,  
0.87,  0.15,  5652.1870,  
4.35,  0.23,  5652.3590,  
6.39,  0.27,  5652.5000,  
9.17,  0.34,  5652.6560,  
12.03,  0.41,  5652.7970,  
14.73,  0.47,  5652.9530,  
16.82,  0.52,  5653.0940,  
14.90,  0.47,  5653.2500,  
12.24,  0.41,  5653.3910,  
10.02,  0.36,  5653.5470,  
7.35,  0.30,  5653.6870,  
4.53,  0.24,  5653.8440,  
1.75,  0.17,  5653.9840,  
0.16,  0.14,  5654.1410,  
2.93,  0.20,  5654.2810,  
5.83,  0.26,  5654.4370,  
7.79,  0.31,  5654.5780,  
10.66,  0.37,  5654.7340,  
13.33,  0.44,  5654.8750,  
16.12,  0.50,  5655.0310,  
16.39,  0.51,  5655.1720,  
13.59,  0.44,  5655.3280,  
10.79,  0.38,  5655.4690,  
7.99,  0.31,  5655.6410,  
5.25,  0.25,  5655.7810,  
3.12,  0.20,  5655.9370,  
0.39,  0.14,  5656.0780,  
2.30,  0.18,  5656.2340,  
5.08,  0.24,  5656.3750,  
7.77,  0.31,  5656.5470,  
9.95,  0.36,  5656.6870,  
13.38,  0.44,  5656.8590,  
15.43,  0.49,  5657.0000,  
16.38,  0.51,  5657.1720,  
13.60,  0.44,  5657.3120,  
10.79,  0.38,  5657.4840,  
8.02,  0.32,  5657.6250,  
5.26,  0.25,  5657.7810,  
3.13,  0.21,  5657.9220,  
0.39,  0.15,  5658.0780,  
2.30,  0.18,  5658.2190,  
5.04,  0.24,  5658.3910,  
7.81,  0.31,  5658.5310,  
9.90,  0.36,  5658.6870,  
12.70,  0.42,  5658.8280,  
15.37,  0.48,  5658.9840,  
16.37,  0.51,  5659.1250,  
14.22,  0.46,  5659.2810,  
11.50,  0.40,  5659.4220,  
8.76,  0.33,  5659.5940,  
5.91,  0.27,  5659.7340,  
3.13,  0.21,  5659.8910,  
1.08,  0.16,  5660.0310,  
1.63,  0.17,  5660.1870,  
4.32,  0.23,  5660.3280,  
7.09,  0.29,  5660.4840,  
9.20,  0.34,  5660.6250,  
11.98,  0.40,  5660.7810,  
14.72,  0.47,  5660.9220,  
17.06,  0.52,  5661.0940,  
14.24,  0.46,  5661.2340,  
12.21,  0.41,  5661.3910,  
9.43,  0.35,  5661.5310,  
6.62,  0.28,  5661.6870,  
4.54,  0.24,  5661.8280,  
1.75,  0.17,  5661.9840,  
0.84,  0.15,  5662.1250,  
3.60,  0.21,  5662.2810,  
5.70,  0.26,  5662.4220,  
8.44,  0.32,  5662.5940,  
11.29,  0.39,  5662.7340,  
14.08,  0.45,  5662.8910,  
16.79,  0.52,  5663.0310,  
15.63,  0.49,  5663.1870,  
12.93,  0.43,  5663.3280,  
10.08,  0.36,  5663.4840,  
7.31,  0.30,  5663.6250,  
5.23,  0.25,  5663.7810,  
2.45,  0.19,  5663.9220,  
0.20,  0.14,  5664.0940,  
2.93,  0.20,  5664.2340,  
5.70,  0.26,  5664.3910,  
7.81,  0.31,  5664.5310,  
10.62,  0.37,  5664.6870,  
13.35,  0.44,  5664.8280,  
15.45,  0.49,  5664.9840,  
16.38,  0.51,  5665.1250,  
13.60,  0.44,  5665.2970,  
10.78,  0.38,  5665.4370,  
8.00,  0.32,  5665.6090,  
5.26,  0.25,  5665.7500,  
2.43,  0.19,  5665.9220,  
0.19,  0.14,  5666.0620,  
2.94,  0.20,  5666.2340,  
5.74,  0.26,  5666.3750,  
7.80,  0.31,  5666.5310,  
10.57,  0.37,  5666.6720,  
13.41,  0.44,  5666.8280,  
15.44,  0.49,  5666.9690,  
15.59,  0.49,  5667.1410,  
13.55,  0.44,  5667.2810,  
10.80,  0.38,  5667.4370,  
8.03,  0.32,  5667.5780,  
5.93,  0.27,  5667.7340,  
3.13,  0.20,  5667.8750,  
0.41,  0.15,  5668.0470,  
2.32,  0.18,  5668.1870,  
5.07,  0.24,  5668.3590,  
7.79,  0.31,  5668.5000,  
10.56,  0.37,  5668.6560,  
12.69,  0.42,  5668.7970,  
15.39,  0.48,  5668.9690,  
16.37,  0.51,  5669.1090,  
13.60,  0.44,  5669.2660,  
10.80,  0.38,  5669.4060,  
8.72,  0.33,  5669.5620,  
5.90,  0.27,  5669.7030,  
3.13,  0.20,  5669.8750,  
0.40,  0.14,  5670.0160,  
2.22,  0.18,  5670.1870,  
5.12,  0.24,  5670.3280,  
7.08,  0.29,  5670.4840,  
9.93,  0.36,  5670.6250,  
12.64,  0.42,  5670.7810,  
15.46,  0.49,  5670.9220,  
17.04,  0.52,  5671.0780,  
14.25,  0.46,  5671.2190,  
11.49,  0.40,  5671.3910,  
8.72,  0.33,  5671.5310,  
5.95,  0.27,  5671.6870,  
3.81,  0.22,  5671.8280,  
1.06,  0.16,  5671.9840,  
1.61,  0.17,  5672.1250,  
4.28,  0.23,  5672.2970,  
7.12,  0.29,  5672.4370,  
9.95,  0.36,  5672.6090,  
11.94,  0.42,  5672.7500,  
14.77,  0.47,  5672.9060,  
17.06,  0.52,  5673.0470,  
14.25,  0.46,  5673.2030,  
12.23,  0.41,  5673.3440,  
8.68,  0.33,  5673.5160,  
6.62,  0.28,  5673.6560,  
3.84,  0.22,  5673.8120,  
1.07,  0.16,  5673.9530,  
0.90,  0.15,  5674.1090,  
3.62,  0.21,  5674.2500,  
6.41,  0.27,  5674.4060,  
9.18,  0.34,  5674.5470,  
11.97,  0.40,  5674.7190,  
14.04,  0.45,  5674.8590,  
16.82,  0.52,  5675.0160,  
14.94,  0.47,  5675.1560,  
12.21,  0.41,  5675.3120,  
10.10,  0.36,  5675.4530,  
7.30,  0.30,  5675.6090,  
4.55,  0.24,  5675.7500,  
1.76,  0.17,  5675.9220,  
0.90,  0.15,  5676.0620,  
3.61,  0.21,  5676.2340,  
5.77,  0.26,  5676.3750,  
9.23,  0.34,  5676.5470,  
11.24,  0.39,  5676.6870,  
14.05,  0.45,  5676.8590,  
16.81,  0.52,  5677.0000,  
14.95,  0.48,  5677.1560,  
12.16,  0.41,  5677.2970,  
10.11,  0.36,  5677.4530,  
7.26,  0.30,  5677.5940,  
4.56,  0.24,  5677.7500,  
2.44,  0.17,  5677.8910,  
0.18,  0.14,  5678.0470,  
2.96,  0.20,  5678.1870,  
5.71,  0.26,  5678.3440,  
7.78,  0.31,  5678.4840,  
10.59,  0.37,  5678.6410,  
13.39,  0.44,  5678.7810,  
16.12,  0.50,  5678.9370,  
16.38,  0.51,  5679.0780,  
13.58,  0.44,  5679.2340,  
10.74,  0.38,  5679.3750,  
8.01,  0.32,  5679.5470,  
5.23,  0.25,  5679.6870,  
2.44,  0.19,  5679.8590,  
0.40,  0.14,  5680.0000,  
2.93,  0.20,  5680.1720,  
5.07,  0.24,  5680.3120,  
7.78,  0.31,  5680.4840,  
10.58,  0.37,  5680.6250,  
13.36,  0.44,  5680.7810,  
16.12,  0.50,  5680.9220,  
16.38,  0.51,  5681.0780,  
13.55,  0.44,  5681.2190,  
10.76,  0.38,  5681.3910,  
8.05,  0.32,  5681.5310,  
5.20,  0.25,  5681.6870,  
3.16,  0.20,  5681.8280,  
0.40,  0.14,  5681.9840,  
2.29,  0.18,  5682.1250,  
5.05,  0.24,  5682.2810,  
7.07,  0.29,  5682.4220,  
9.90,  0.36,  5682.5940,  
12.69,  0.42,  5682.7340,  
15.43,  0.49,  5682.8910,  
17.06,  0.51,  5683.0310,  
14.25,  0.46,  5683.1870,  
11.46,  0.39,  5683.3280,  
8.75,  0.33,  5683.4840,  
6.59,  0.28,  5683.6250,  
3.84,  0.22,  5683.7810,  
1.07,  0.16,  5683.9220,  
1.62,  0.17,  5684.0940,  
4.33,  0.23,  5684.2340,  
6.41,  0.28,  5684.3910,  
9.22,  0.34,  5684.5310,  
11.97,  0.41,  5684.6870,  
14.72,  0.47,  5684.8280,  
16.82,  0.52,  5684.9840,  
14.92,  0.47,  5685.1250,  
12.20,  0.41,  5685.2970,  
9.39,  0.35,  5685.4370,  
6.62,  0.28,  5685.6090,  
3.84,  0.22,  5685.7500,  
1.05,  0.16,  5685.9220,  
1.53,  0.17,  5686.0620,  
3.68,  0.21,  5686.2190,  
6.42,  0.28,  5686.3590,  
9.21,  0.34,  5686.5160,  
11.25,  0.39,  5686.6560,  
14.76,  0.47,  5686.8280,  
16.82,  0.52,  5686.9690,  
14.94,  0.48,  5687.1250,  
12.22,  0.41,  5687.2660,  
9.42,  0.35,  5687.4220,  
7.32,  0.30,  5687.5620,  
4.55,  0.24,  5687.7340,  
1.74,  0.17,  5687.8750,  
0.85,  0.15,  5688.0470,  
3.64,  0.21,  5688.1870,  
6.40,  0.27,  5688.3590,  
9.16,  0.34,  5688.5160,  
12.02,  0.41,  5688.6720,  
14.75,  0.47,  5688.8120,  
16.82,  0.52,  5688.9530,  
14.93,  0.48,  5689.0940,  
12.92,  0.43,  5689.2500,  
10.11,  0.36,  5689.3910,  
7.27,  0.30,  5689.5620,  
4.55,  0.24,  5689.7030,  
1.75,  0.17,  5689.8590,  
0.17,  0.14,  5690.0000,  
2.96,  0.20,  5690.1560,  
5.72,  0.26,  5690.2970,  
8.51,  0.32,  5690.4690,  
11.26,  0.39,  5690.6090,  
13.38,  0.44,  5690.7660,  
16.13,  0.50,  5690.9060,  
15.61,  0.49,  5691.0620,  
12.92,  0.43,  5691.2030,  
10.76,  0.38,  5691.3590,  
8.06,  0.32,  5691.5000,  
5.21,  0.25,  5691.6560,  
3.17,  0.21,  5691.7970,  
0.19,  0.14,  5691.9690,  
2.33,  0.19,  5692.1090,  
4.99,  0.24,  5692.2660,  
7.79,  0.31,  5692.4060,  
10.61,  0.37,  5692.5620,  
12.65,  0.42,  5692.7030,  
15.45,  0.49,  5692.8590,  
16.37,  0.51,  5693.0000,  
14.21,  0.46,  5693.1560,  
11.51,  0.40,  5693.2970,  
8.74,  0.33,  5693.4690,  
5.94,  0.27,  5693.6090,  
3.15,  0.20,  5693.7660,  
1.07,  0.16,  5693.9060,  
1.57,  0.17,  5694.0620,  
4.34,  0.23,  5694.2030,  
7.08,  0.29,  5694.3590,  
9.23,  0.34,  5694.5000,  
11.93,  0.40,  5694.6560,  
14.76,  0.47,  5694.7970,  
17.05,  0.52,  5694.9530,  
14.92,  0.47,  5695.0940,  
12.22,  0.41,  5695.2500,  
9.42,  0.35,  5695.3910,  
