#FILE:Ti6242.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:As Received
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:MET
#DATE/TIME:04.12.2017 16:45
#CORR. FILE:Ti6242.ngb-bs3
#LABORATORY:DB
#OPERATOR:Sharan
#REMARK:
#SAMPLE:Ti6242
#SAMPLE MASS /mg:57.898
#MATERIAL:
#REFERENCE:Shalini
#REFERENCE MASS /mg:0.002
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:0.0
#CORR. CODE:020
#EXO:+1
#RANGE:1100/10.0(K/min)/  25
#SEGMENT:S2/2

##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
 709.03796;144.13264;-1.7579e-002;0.60563
 709.10218;144.12625;-1.7564e-002;0.60560
 709.16640;144.11975;-1.7543e-002;0.60556
 709.23062;144.11339;-1.7554e-002;0.60553
 709.29485;144.10698;-1.7636e-002;0.60549
 709.35907;144.10064;-1.7593e-002;0.60546
 709.42329;144.09431;-1.7510e-002;0.60542
 709.48751;144.08799;-1.7504e-002;0.60539
 709.55173;144.08154;-1.7517e-002;0.60535
 709.61595;144.07505;-1.7504e-002;0.60532
 709.68018;144.06868;-1.7597e-002;0.60529
 709.74440;144.06242;-1.7613e-002;0.60525
 709.80862;144.05591;-1.7550e-002;0.60522
 709.87284;144.04957;-1.7489e-002;0.60518
 709.93706;144.04313;-1.7409e-002;0.60515
 710.00128;144.03670;-1.7432e-002;0.60511
 710.06550;144.03030;-1.7463e-002;0.60508
 710.12973;144.02396;-1.7540e-002;0.60504
 710.19395;144.01759;-1.7568e-002;0.60501
 710.25817;144.01116;-1.7526e-002;0.60497
 710.32239;144.00466;-1.7546e-002;0.60494
 710.38661;143.99814;-1.7535e-002;0.60490
 710.45083;143.99160;-1.7589e-002;0.60487
 710.51505;143.98509;-1.7654e-002;0.60483
 710.57928;143.97850;-1.7732e-002;0.60480
 710.64350;143.97202;-1.7671e-002;0.60476
 710.70772;143.96554;-1.7648e-002;0.60473
 710.77194;143.95907;-1.7652e-002;0.60469
 710.83616;143.95261;-1.7632e-002;0.60466
 710.90038;143.94622;-1.7723e-002;0.60463
 710.96461;143.93996;-1.7877e-002;0.60459
 711.02883;143.93358;-1.7849e-002;0.60456
 711.09305;143.92717;-1.7811e-002;0.60452
 711.15727;143.92084;-1.7823e-002;0.60449
 711.22149;143.91451;-1.7756e-002;0.60445
 711.28571;143.90807;-1.7759e-002;0.60442
 711.34993;143.90164;-1.7821e-002;0.60438
 711.41416;143.89517;-1.7900e-002;0.60435
 711.47838;143.88869;-1.7882e-002;0.60431
 711.54260;143.88231;-1.7859e-002;0.60428
 711.60682;143.87587;-1.7861e-002;0.60424
 711.67104;143.86948;-1.7842e-002;0.60421
 711.73526;143.86311;-1.7799e-002;0.60417
 711.79948;143.85651;-1.7778e-002;0.60414
 711.86371;143.85011;-1.7856e-002;0.60410
 711.92793;143.84362;-1.7905e-002;0.60407
 711.99215;143.83721;-1.7941e-002;0.60404
 712.05637;143.83078;-1.7908e-002;0.60400
 712.12059;143.82428;-1.7880e-002;0.60397
 712.18481;143.81788;-1.7848e-002;0.60393
 712.24904;143.81142;-1.7822e-002;0.60390
 712.31326;143.80499;-1.7881e-002;0.60386
 712.37748;143.79875;-1.7897e-002;0.60383
 712.44170;143.79241;-1.7918e-002;0.60379
 712.50592;143.78600;-1.7878e-002;0.60376
 712.57014;143.77965;-1.7795e-002;0.60372
 712.63436;143.77322;-1.7717e-002;0.60369
 712.69859;143.76689;-1.7829e-002;0.60365
 712.76281;143.76057;-1.7802e-002;0.60362
 712.82703;143.75431;-1.7840e-002;0.60358
 712.89125;143.74791;-1.7812e-002;0.60355
 712.95547;143.74142;-1.7846e-002;0.60351
 713.01969;143.73505;-1.7884e-002;0.60348
 713.08391;143.72869;-1.7877e-002;0.60345
 713.14814;143.72222;-1.7820e-002;0.60341
 713.21236;143.71584;-1.7843e-002;0.60338
 713.27658;143.70946;-1.7803e-002;0.60334
 713.34080;143.70304;-1.7777e-002;0.60331
 713.40502;143.69645;-1.7774e-002;0.60327
 713.46924;143.69005;-1.7740e-002;0.60324
 713.53347;143.68369;-1.7875e-002;0.60320
 713.59769;143.67721;-1.7914e-002;0.60317
 713.66191;143.67065;-1.7893e-002;0.60313
 713.72613;143.66423;-1.7842e-002;0.60310
 713.79035;143.65772;-1.7818e-002;0.60306
 713.85457;143.65124;-1.7813e-002;0.60303
 713.91879;143.64479;-1.7822e-002;0.60299
 713.98302;143.63833;-1.7738e-002;0.60296
 714.04724;143.63183;-1.7695e-002;0.60293
 714.11146;143.62544;-1.7636e-002;0.60289
 714.17568;143.61919;-1.7639e-002;0.60286
 714.23990;143.61295;-1.7690e-002;0.60282
 714.30412;143.60670;-1.7676e-002;0.60279
 714.36834;143.60037;-1.7753e-002;0.60275
 714.43257;143.59408;-1.7876e-002;0.60272
 714.49679;143.58770;-1.7925e-002;0.60268
 714.56101;143.58138;-1.7871e-002;0.60265
 714.62523;143.57508;-1.7841e-002;0.60261
 714.68945;143.56863;-1.7827e-002;0.60258
 714.75367;143.56210;-1.7941e-002;0.60254
 714.81790;143.55566;-1.8043e-002;0.60251
 714.88212;143.54912;-1.7979e-002;0.60247
 714.94634;143.54266;-1.7979e-002;0.60244
 715.01056;143.53612;-1.7940e-002;0.60240
 715.07478;143.52970;-1.7917e-002;0.60237
 715.13900;143.52327;-1.7936e-002;0.60234
 715.20322;143.51672;-1.8058e-002;0.60230
 715.26745;143.51032;-1.8094e-002;0.60227
 715.33167;143.50386;-1.8076e-002;0.60223
 715.39589;143.49740;-1.7991e-002;0.60220
 715.46011;143.49096;-1.8032e-002;0.60216
 715.52433;143.48448;-1.8075e-002;0.60213
 715.58855;143.47797;-1.8104e-002;0.60209
 715.65277;143.47148;-1.8141e-002;0.60206
 715.71700;143.46496;-1.8100e-002;0.60202
 715.78122;143.45848;-1.8133e-002;0.60199
 715.84544;143.45191;-1.8193e-002;0.60195
 715.90966;143.44546;-1.8170e-002;0.60192
 715.97388;143.43898;-1.8149e-002;0.60189
 716.03810;143.43254;-1.8173e-002;0.60185
 716.10233;143.42621;-1.8135e-002;0.60182
 716.16655;143.41985;-1.8031e-002;0.60178
 716.23077;143.41344;-1.7934e-002;0.60175
 716.29499;143.40707;-1.7958e-002;0.60171
 716.35921;143.40070;-1.7987e-002;0.60168
 716.42343;143.39434;-1.7918e-002;0.60164
 716.48765;143.38800;-1.7849e-002;0.60161
 716.55188;143.38158;-1.7823e-002;0.60157
 716.61610;143.37518;-1.7809e-002;0.60154
 716.68032;143.36874;-1.7804e-002;0.60150
 716.74454;143.36234;-1.7722e-002;0.60147
 716.80876;143.35598;-1.7658e-002;0.60143
 716.87298;143.34960;-1.7700e-002;0.60140
 716.93720;143.34316;-1.7768e-002;0.60137
 717.00143;143.33684;-1.7825e-002;0.60133
 717.06565;143.33039;-1.7877e-002;0.60130
 717.12987;143.32410;-1.7839e-002;0.60126
 717.19409;143.31773;-1.7803e-002;0.60123
 717.25831;143.31134;-1.7849e-002;0.60119
 717.32253;143.30498;-1.7892e-002;0.60116
 717.38676;143.29852;-1.7938e-002;0.60112
 717.45098;143.29213;-1.8024e-002;0.60109
 717.51520;143.28576;-1.8043e-002;0.60105
 717.57942;143.27932;-1.7810e-002;0.60102
 717.64364;143.27292;-1.7761e-002;0.60098
 717.70786;143.26645;-1.7797e-002;0.60095
 717.77208;143.25996;-1.7846e-002;0.60092
 717.83631;143.25353;-1.7857e-002;0.60088
 717.90053;143.24706;-1.7770e-002;0.60085
 717.96475;143.24063;-1.7697e-002;0.60081
 718.02897;143.23422;-1.7625e-002;0.60078
 718.09319;143.22778;-1.7567e-002;0.60074
 718.15741;143.22140;-1.7544e-002;0.60071
 718.22163;143.21504;-1.7610e-002;0.60067
 718.28586;143.20854;-1.7680e-002;0.60064
 718.35008;143.20210;-1.7661e-002;0.60060
 718.41430;143.19569;-1.7643e-002;0.60057
 718.47852;143.18926;-1.7664e-002;0.60053
 718.54274;143.18279;-1.7752e-002;0.60050
 718.60696;143.17631;-1.7731e-002;0.60047
 718.67119;143.16982;-1.7717e-002;0.60043
 718.73541;143.16333;-1.7708e-002;0.60040
 718.79963;143.15688;-1.7687e-002;0.60036
 718.86385;143.15054;-1.7664e-002;0.60033
 718.92807;143.14414;-1.7694e-002;0.60029
 718.99229;143.13771;-1.7738e-002;0.60026
 719.05651;143.13122;-1.7722e-002;0.60022
 719.12074;143.12490;-1.7722e-002;0.60019
 719.18496;143.11853;-1.7722e-002;0.60015
 719.24918;143.11219;-1.7739e-002;0.60012
 719.31340;143.10576;-1.7677e-002;0.60008
 719.37762;143.09936;-1.7764e-002;0.60005
 719.44184;143.09295;-1.7731e-002;0.60002
 719.50606;143.08650;-1.7602e-002;0.59998
 719.57029;143.08011;-1.7614e-002;0.59995
 719.63451;143.07377;-1.7620e-002;0.59991
 719.69873;143.06725;-1.7617e-002;0.59988
 719.76295;143.06079;-1.7548e-002;0.59984
 719.82717;143.05434;-1.7593e-002;0.59981
 719.89139;143.04790;-1.7672e-002;0.59977
 719.95562;143.04149;-1.7630e-002;0.59974
 720.01984;143.03508;-1.7639e-002;0.59970
 720.08406;143.02863;-1.7580e-002;0.59967
 720.14828;143.02217;-1.7576e-002;0.59963
 720.21250;143.01577;-1.7515e-002;0.59960
 720.27672;143.00949;-1.7455e-002;0.59957
 720.34094;143.00301;-1.7388e-002;0.59953
 720.40517;142.99661;-1.7346e-002;0.59950
 720.46939;142.99016;-1.7332e-002;0.59946
 720.53361;142.98366;-1.7259e-002;0.59943
 720.59783;142.97723;-1.7293e-002;0.59939
 720.66205;142.97089;-1.7337e-002;0.59936
 720.72627;142.96443;-1.7351e-002;0.59932
 720.79049;142.95799;-1.7457e-002;0.59929
 720.85472;142.95152;-1.7514e-002;0.59925
 720.91894;142.94511;-1.7479e-002;0.59922
 720.98316;142.93865;-1.7455e-002;0.59918
 721.04738;142.93233;-1.7396e-002;0.59915
 721.11160;142.92597;-1.7355e-002;0.59912
 721.17582;142.91954;-1.7292e-002;0.59908
 721.24005;142.91313;-1.7301e-002;0.59905
 721.30427;142.90679;-1.7386e-002;0.59901
 721.36849;142.90033;-1.7434e-002;0.59898
 721.43271;142.89398;-1.7425e-002;0.59894
 721.49693;142.88762;-1.7424e-002;0.59891
 721.56115;142.88124;-1.7451e-002;0.59887
 721.62537;142.87483;-1.7444e-002;0.59884
 721.68960;142.86841;-1.7426e-002;0.59880
 721.75382;142.86199;-1.7380e-002;0.59877
 721.81804;142.85552;-1.7318e-002;0.59874
 721.88226;142.84912;-1.7345e-002;0.59870
 721.94648;142.84270;-1.7452e-002;0.59867
 722.01070;142.83625;-1.7419e-002;0.59863
 722.07493;142.82986;-1.7356e-002;0.59860
 722.13915;142.82343;-1.7316e-002;0.59856
 722.20337;142.81690;-1.7434e-002;0.59853
 722.26759;142.81039;-1.7450e-002;0.59849
 722.33181;142.80394;-1.7431e-002;0.59846
 722.39603;142.79757;-1.7424e-002;0.59842
 722.46025;142.79107;-1.7471e-002;0.59839
 722.52448;142.78462;-1.7504e-002;0.59836
 722.58870;142.77818;-1.7469e-002;0.59832
 722.65292;142.77172;-1.7484e-002;0.59829
 722.71714;142.76534;-1.7439e-002;0.59825
 722.78136;142.75907;-1.7379e-002;0.59822
 722.84558;142.75270;-1.7294e-002;0.59818
 722.90980;142.74626;-1.7294e-002;0.59815
 722.97403;142.73977;-1.7295e-002;0.59811
 723.03825;142.73334;-1.7295e-002;0.59808
 723.10247;142.72696;-1.7350e-002;0.59804
 723.16669;142.72046;-1.7420e-002;0.59801
 723.23091;142.71406;-1.7396e-002;0.59797
 723.29513;142.70755;-1.7395e-002;0.59794
 723.35936;142.70107;-1.7406e-002;0.59791
 723.42358;142.69469;-1.7463e-002;0.59787
 723.48780;142.68827;-1.7404e-002;0.59784
 723.55202;142.68179;-1.7362e-002;0.59780
 723.61624;142.67537;-1.7280e-002;0.59777
 723.68046;142.66890;-1.7281e-002;0.59773
 723.74468;142.66250;-1.7263e-002;0.59770
 723.80891;142.65600;-1.7286e-002;0.59766
 723.87313;142.64962;-1.7328e-002;0.59763
 723.93735;142.64314;-1.7295e-002;0.59759
 724.00157;142.63676;-1.7289e-002;0.59756
 724.06579;142.63043;-1.7289e-002;0.59753
 724.13001;142.62411;-1.7281e-002;0.59749
 724.19423;142.61773;-1.7231e-002;0.59746
 724.25846;142.61144;-1.7152e-002;0.59742
 724.32268;142.60515;-1.7118e-002;0.59739
 724.38690;142.59888;-1.7047e-002;0.59735
 724.45112;142.59249;-1.7053e-002;0.59732
 724.51534;142.58599;-1.7097e-002;0.59728
 724.57956;142.57949;-1.7097e-002;0.59725
 724.64379;142.57299;-1.7179e-002;0.59722
 724.70801;142.56654;-1.7300e-002;0.59718
 724.77223;142.56012;-1.7317e-002;0.59715
 724.83645;142.55353;-1.7310e-002;0.59711
 724.90067;142.54699;-1.7287e-002;0.59708
 724.96489;142.54039;-1.7377e-002;0.59704
 725.02911;142.53406;-1.7337e-002;0.59701
 725.09334;142.52773;-1.7297e-002;0.59697
 725.15756;142.52139;-1.7262e-002;0.59694
 725.22178;142.51500;-1.7234e-002;0.59690
 725.28600;142.50857;-1.7222e-002;0.59687
 725.35022;142.50218;-1.7290e-002;0.59684
 725.41444;142.49587;-1.7266e-002;0.59680
 725.47866;142.48949;-1.7291e-002;0.59677
 725.54289;142.48315;-1.7251e-002;0.59673
 725.60711;142.47671;-1.7229e-002;0.59670
 725.67133;142.47035;-1.7183e-002;0.59666
 725.73555;142.46381;-1.7126e-002;0.59663
 725.79977;142.45741;-1.7242e-002;0.59659
 725.86399;142.45108;-1.7331e-002;0.59656
 725.92822;142.44459;-1.7199e-002;0.59652
 725.99244;142.43809;-1.7128e-002;0.59649
 726.05666;142.43166;-1.7135e-002;0.59646
 726.12088;142.42516;-1.7165e-002;0.59642
 726.18510;142.41863;-1.7194e-002;0.59639
 726.24932;142.41216;-1.7211e-002;0.59635
 726.31354;142.40582;-1.7192e-002;0.59632
 726.37777;142.39930;-1.7237e-002;0.59628
 726.44199;142.39278;-1.7302e-002;0.59625
 726.50621;142.38626;-1.7349e-002;0.59621
 726.57043;142.37982;-1.7331e-002;0.59618
 726.63465;142.37341;-1.7269e-002;0.59614
 726.69887;142.36707;-1.7177e-002;0.59611
 726.76309;142.36073;-1.7143e-002;0.59608
 726.82732;142.35435;-1.7144e-002;0.59604
 726.89154;142.34793;-1.7120e-002;0.59601
 726.95576;142.34154;-1.7093e-002;0.59597
 727.01998;142.33507;-1.7096e-002;0.59594
 727.08420;142.32871;-1.7140e-002;0.59590
 727.14842;142.32228;-1.7094e-002;0.59587
 727.21265;142.31583;-1.7118e-002;0.59583
 727.27687;142.30940;-1.7097e-002;0.59580
 727.34109;142.30292;-1.7080e-002;0.59577
 727.40531;142.29640;-1.7005e-002;0.59573
 727.46953;142.28998;-1.7106e-002;0.59570
 727.53375;142.28350;-1.7052e-002;0.59566
 727.59797;142.27717;-1.6956e-002;0.59563
 727.66220;142.27077;-1.6910e-002;0.59559
 727.72642;142.26446;-1.6923e-002;0.59556
 727.79064;142.25803;-1.6951e-002;0.59552
 727.85486;142.25160;-1.6942e-002;0.59549
 727.91908;142.24522;-1.6852e-002;0.59546
 727.98330;142.23884;-1.6751e-002;0.59542
 728.04752;142.23235;-1.6778e-002;0.59539
 728.11175;142.22591;-1.6822e-002;0.59535
 728.17597;142.21947;-1.6821e-002;0.59532
 728.24019;142.21304;-1.6764e-002;0.59528
 728.30441;142.20654;-1.6750e-002;0.59525
 728.36863;142.20008;-1.6823e-002;0.59521
 728.43285;142.19364;-1.6847e-002;0.59518
 728.49708;142.18716;-1.6826e-002;0.59514
 728.56130;142.18075;-1.6864e-002;0.59511
 728.62552;142.17439;-1.6832e-002;0.59508
 728.68974;142.16802;-1.6940e-002;0.59504
 728.75396;142.16162;-1.6965e-002;0.59501
 728.81818;142.15516;-1.6946e-002;0.59497
 728.88240;142.14874;-1.7034e-002;0.59494
 728.94663;142.14233;-1.6920e-002;0.59490
 729.01085;142.13592;-1.6879e-002;0.59487
 729.07507;142.12947;-1.6924e-002;0.59483
 729.13929;142.12304;-1.6923e-002;0.59480
 729.20351;142.11671;-1.7009e-002;0.59477
 729.26773;142.11021;-1.6865e-002;0.59473
 729.33195;142.10367;-1.6791e-002;0.59470
 729.39618;142.09720;-1.6874e-002;0.59466
 729.46040;142.09073;-1.6928e-002;0.59463
 729.52462;142.08426;-1.7020e-002;0.59459
 729.58884;142.07790;-1.7091e-002;0.59456
 729.65306;142.07152;-1.7141e-002;0.59452
 729.71728;142.06511;-1.7034e-002;0.59449
 729.78151;142.05860;-1.6911e-002;0.59446
 729.84573;142.05216;-1.6865e-002;0.59442
 729.90995;142.04582;-1.6649e-002;0.59439
 729.97417;142.03953;-1.6583e-002;0.59435
 730.03839;142.03306;-1.6631e-002;0.59432
 730.10261;142.02659;-1.6631e-002;0.59428
 730.16683;142.02007;-1.6647e-002;0.59425
 730.23106;142.01355;-1.6638e-002;0.59421
 730.29528;142.00714;-1.6637e-002;0.59418
 730.35950;142.00082;-1.6572e-002;0.59415
 730.42372;141.99445;-1.6593e-002;0.59411
 730.48794;141.98806;-1.6583e-002;0.59408
 730.55216;141.98162;-1.6590e-002;0.59404
 730.61638;141.97533;-1.6572e-002;0.59401
 730.68061;141.96899;-1.6548e-002;0.59397
 730.74483;141.96268;-1.6446e-002;0.59394
 730.80905;141.95632;-1.6324e-002;0.59390
 730.87327;141.94987;-1.6312e-002;0.59387
 730.93749;141.94341;-1.6309e-002;0.59384
 731.00171;141.93702;-1.6281e-002;0.59380
 731.06594;141.93060;-1.6258e-002;0.59377
 731.13016;141.92415;-1.6224e-002;0.59373
 731.19438;141.91774;-1.6194e-002;0.59370
 731.25860;141.91134;-1.6171e-002;0.59366
 731.32282;141.90492;-1.6198e-002;0.59363
 731.38704;141.89857;-1.6151e-002;0.59359
 731.45126;141.89215;-1.6076e-002;0.59356
 731.51549;141.88581;-1.6141e-002;0.59353
 731.57971;141.87941;-1.6142e-002;0.59349
 731.64393;141.87295;-1.6187e-002;0.59346
 731.70815;141.86664;-1.6164e-002;0.59342
 731.77237;141.86022;-1.6150e-002;0.59339
 731.83659;141.85377;-1.6138e-002;0.59335
 731.90081;141.84732;-1.6037e-002;0.59332
 731.96504;141.84078;-1.6059e-002;0.59328
 732.02926;141.83431;-1.6094e-002;0.59325
 732.09348;141.82778;-1.6108e-002;0.59322
 732.15770;141.82131;-1.6050e-002;0.59318
 732.22192;141.81486;-1.6047e-002;0.59315
 732.28614;141.80839;-1.6034e-002;0.59311
 732.35037;141.80199;-1.5990e-002;0.59308
 732.41459;141.79566;-1.6003e-002;0.59304
 732.47881;141.78926;-1.6154e-002;0.59301
 732.54303;141.78289;-1.6160e-002;0.59297
 732.60725;141.77653;-1.6047e-002;0.59294
 732.67147;141.77009;-1.6023e-002;0.59291
 732.73569;141.76370;-1.5950e-002;0.59287
 732.79992;141.75738;-1.5855e-002;0.59284
 732.86414;141.75092;-1.5850e-002;0.59280
 732.92836;141.74442;-1.5783e-002;0.59277
 732.99258;141.73785;-1.5821e-002;0.59273
 733.05680;141.73142;-1.5830e-002;0.59270
 733.12102;141.72497;-1.5996e-002;0.59266
 733.18524;141.71860;-1.5996e-002;0.59263
 733.24947;141.71219;-1.5946e-002;0.59260
 733.31369;141.70575;-1.6079e-002;0.59256
 733.37791;141.69933;-1.5882e-002;0.59253
 733.44213;141.69292;-1.6006e-002;0.59249
 733.50635;141.68654;-1.6068e-002;0.59246
 733.57057;141.68020;-1.6028e-002;0.59242
 733.63480;141.67375;-1.5923e-002;0.59239
 733.69902;141.66735;-1.5839e-002;0.59236
 733.76324;141.66092;-1.5926e-002;0.59232
 733.82746;141.65452;-1.5892e-002;0.59229
 733.89168;141.64799;-1.5807e-002;0.59225
 733.95590;141.64140;-1.5716e-002;0.59222
 734.02012;141.63498;-1.5866e-002;0.59218
 734.08435;141.62853;-1.5873e-002;0.59215
 734.14857;141.62210;-1.5889e-002;0.59211
 734.21279;141.61574;-1.5936e-002;0.59208
 734.27701;141.60923;-1.5848e-002;0.59205
 734.34123;141.60278;-1.5825e-002;0.59201
 734.40545;141.59634;-1.5852e-002;0.59198
 734.46967;141.58998;-1.5769e-002;0.59194
 734.53390;141.58362;-1.5721e-002;0.59191
 734.59812;141.57718;-1.5754e-002;0.59187
 734.66234;141.57069;-1.5790e-002;0.59184
 734.72656;141.56426;-1.5766e-002;0.59181
 734.79078;141.55779;-1.5700e-002;0.59177
 734.85500;141.55136;-1.5645e-002;0.59174
 734.91923;141.54494;-1.5660e-002;0.59170
 734.98345;141.53854;-1.5630e-002;0.59167
 735.04767;141.53218;-1.5589e-002;0.59163
 735.11189;141.52579;-1.5547e-002;0.59160
 735.17611;141.51938;-1.5506e-002;0.59156
 735.24033;141.51300;-1.5457e-002;0.59153
 735.30455;141.50666;-1.5468e-002;0.59150
 735.36878;141.50028;-1.5489e-002;0.59146
 735.43300;141.49395;-1.5569e-002;0.59143
 735.49722;141.48752;-1.5604e-002;0.59139
 735.56144;141.48115;-1.5653e-002;0.59136
 735.62566;141.47459;-1.5692e-002;0.59132
 735.68988;141.46810;-1.5715e-002;0.59129
 735.75410;141.46171;-1.5680e-002;0.59126
 735.81833;141.45520;-1.5623e-002;0.59122
 735.88255;141.44864;-1.5625e-002;0.59119
 735.94677;141.44216;-1.5628e-002;0.59115
 736.01099;141.43559;-1.5625e-002;0.59112
 736.07521;141.42908;-1.5696e-002;0.59108
 736.13943;141.42261;-1.5740e-002;0.59105
 736.20366;141.41628;-1.5722e-002;0.59101
 736.26788;141.40983;-1.5665e-002;0.59098
 736.33210;141.40336;-1.5491e-002;0.59095
 736.39632;141.39696;-1.5492e-002;0.59091
 736.46054;141.39058;-1.5543e-002;0.59088
 736.52476;141.38409;-1.5518e-002;0.59084
 736.58898;141.37775;-1.5535e-002;0.59081
 736.65321;141.37134;-1.5359e-002;0.59077
 736.71743;141.36498;-1.5294e-002;0.59074
 736.78165;141.35851;-1.5457e-002;0.59071
 736.84587;141.35213;-1.5460e-002;0.59067
 736.91009;141.34578;-1.5506e-002;0.59064
 736.97431;141.33932;-1.5441e-002;0.59060
 737.03853;141.33278;-1.5504e-002;0.59057
 737.10276;141.32643;-1.5513e-002;0.59053
 737.16698;141.31992;-1.5358e-002;0.59050
 737.23120;141.31337;-1.5253e-002;0.59046
 737.29542;141.30684;-1.5274e-002;0.59043
 737.35964;141.30034;-1.5299e-002;0.59040
 737.42386;141.29378;-1.5252e-002;0.59036
 737.48809;141.28729;-1.5250e-002;0.59033
 737.55231;141.28090;-1.5237e-002;0.59029
 737.61653;141.27447;-1.5187e-002;0.59026
 737.68075;141.26799;-1.5215e-002;0.59022
 737.74497;141.26160;-1.5197e-002;0.59019
 737.80919;141.25525;-1.5184e-002;0.59016
 737.87341;141.24885;-1.5212e-002;0.59012
 737.93764;141.24246;-1.5274e-002;0.59009
 738.00186;141.23598;-1.5253e-002;0.59005
 738.06608;141.22950;-1.5298e-002;0.59002
 738.13030;141.22299;-1.5255e-002;0.58998
 738.19452;141.21654;-1.5279e-002;0.58995
 738.25874;141.21008;-1.5282e-002;0.58992
 738.32296;141.20362;-1.5197e-002;0.58988
 738.38719;141.19716;-1.5254e-002;0.58985
 738.45141;141.19070;-1.5246e-002;0.58981
 738.51563;141.18428;-1.5223e-002;0.58978
 738.57985;141.17789;-1.5106e-002;0.58974
 738.64407;141.17149;-1.5053e-002;0.58971
 738.70829;141.16500;-1.5041e-002;0.58967
 738.77252;141.15851;-1.5017e-002;0.58964
 738.83674;141.15205;-1.4993e-002;0.58961
 738.90096;141.14562;-1.4951e-002;0.58957
 738.96518;141.13914;-1.4931e-002;0.58954
 739.02940;141.13274;-1.4978e-002;0.58950
 739.09362;141.12635;-1.4887e-002;0.58947
 739.15784;141.11995;-1.4929e-002;0.58943
 739.22207;141.11354;-1.4975e-002;0.58940
 739.28629;141.10717;-1.4924e-002;0.58937
 739.35051;141.10084;-1.4971e-002;0.58933
 739.41473;141.09449;-1.5035e-002;0.58930
 739.47895;141.08812;-1.5132e-002;0.58926
 739.54317;141.08177;-1.5237e-002;0.58923
 739.60739;141.07541;-1.5181e-002;0.58919
 739.67162;141.06903;-1.5140e-002;0.58916
 739.73584;141.06257;-1.5076e-002;0.58913
 739.80006;141.05613;-1.5014e-002;0.58909
 739.86428;141.04965;-1.4933e-002;0.58906
 739.92850;141.04318;-1.4851e-002;0.58902
 739.99272;141.03670;-1.4896e-002;0.58899
 740.05695;141.03011;-1.4903e-002;0.58895
 740.12117;141.02355;-1.4864e-002;0.58892
 740.18539;141.01699;-1.4821e-002;0.58889
 740.24961;141.01039;-1.4768e-002;0.58885
 740.31383;141.00395;-1.4674e-002;0.58882
 740.37805;140.99755;-1.4726e-002;0.58878
 740.44227;140.99113;-1.4790e-002;0.58875
 740.50650;140.98470;-1.4850e-002;0.58871
 740.57072;140.97822;-1.4833e-002;0.58868
 740.63494;140.97190;-1.4791e-002;0.58865
 740.69916;140.96552;-1.4682e-002;0.58861
 740.76338;140.95914;-1.4642e-002;0.58858
 740.82760;140.95273;-1.4662e-002;0.58854
 740.89182;140.94638;-1.4686e-002;0.58851
 740.95605;140.93992;-1.4740e-002;0.58847
 741.02027;140.93355;-1.4744e-002;0.58844
 741.08449;140.92707;-1.4760e-002;0.58841
 741.14871;140.92061;-1.4751e-002;0.58837
 741.21293;140.91409;-1.4748e-002;0.58834
 741.27715;140.90765;-1.4726e-002;0.58830
 741.34138;140.90124;-1.4729e-002;0.58827
 741.40560;140.89472;-1.4687e-002;0.58823
 741.46982;140.88817;-1.4745e-002;0.58820
 741.53404;140.88165;-1.4740e-002;0.58817
 741.59826;140.87521;-1.4795e-002;0.58813
 741.66248;140.86884;-1.4785e-002;0.58810
 741.72670;140.86244;-1.4767e-002;0.58806
 741.79093;140.85607;-1.4746e-002;0.58803
 741.85515;140.84966;-1.4722e-002;0.58799
 741.91937;140.84321;-1.4748e-002;0.58796
 741.98359;140.83682;-1.4676e-002;0.58793
 742.04781;140.83041;-1.4600e-002;0.58789
 742.11203;140.82398;-1.4501e-002;0.58786
 742.17625;140.81762;-1.4424e-002;0.58782
 742.24048;140.81123;-1.4359e-002;0.58779
 742.30470;140.80480;-1.4415e-002;0.58775
 742.36892;140.79838;-1.4513e-002;0.58772
 742.43314;140.79195;-1.4556e-002;0.58769
 742.49736;140.78553;-1.4598e-002;0.58765
 742.56158;140.77923;-1.4621e-002;0.58762
 742.62581;140.77284;-1.4667e-002;0.58758
 742.69003;140.76635;-1.4647e-002;0.58755
 742.75425;140.75977;-1.4563e-002;0.58751
 742.81847;140.75332;-1.4537e-002;0.58748
 742.88269;140.74695;-1.4443e-002;0.58745
 742.94691;140.74050;-1.4457e-002;0.58741
 743.01113;140.73407;-1.4397e-002;0.58738
 743.07536;140.72762;-1.4347e-002;0.58734
 743.13958;140.72118;-1.4344e-002;0.58731
 743.20380;140.71465;-1.4271e-002;0.58727
 743.26802;140.70827;-1.4295e-002;0.58724
 743.33224;140.70184;-1.4275e-002;0.58721
 743.39646;140.69537;-1.4270e-002;0.58717
 743.46068;140.68893;-1.4204e-002;0.58714
 743.52491;140.68249;-1.4252e-002;0.58710
 743.58913;140.67602;-1.4253e-002;0.58707
 743.65335;140.66960;-1.4273e-002;0.58703
 743.71757;140.66313;-1.4322e-002;0.58700
 743.78179;140.65693;-1.4244e-002;0.58697
