#FILE:Au_samp.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:pureAu
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:MET
#DATE/TIME:01.12.2017 17:26
#CORR. FILE:Au.ngb-bs3
#LABORATORY:DB
#OPERATOR:Shalini
#REMARK:
#SAMPLE:pureAu
#SAMPLE MASS /mg:37.480
#MATERIAL:
#REFERENCE:Shalini
#REFERENCE MASS /mg:0.002
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:0.0
#CORR. CODE:020
#EXO:+1
#RANGE:  50/10.0(K/min)/1100
#SEGMENT:S1/2

##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
 655.75167;   60.59123; 1.3222e-002;0.63476
 655.81734;   60.59783; 1.3258e-002;0.63472
 655.88300;   60.60444; 1.3251e-002;0.63469
 655.94867;   60.61105; 1.3269e-002;0.63465
 656.01434;   60.61765; 1.3185e-002;0.63461
 656.08000;   60.62426; 1.3158e-002;0.63458
 656.14567;   60.63087; 1.3162e-002;0.63454
 656.21133;   60.63748; 1.3148e-002;0.63451
 656.27700;   60.64409; 1.3186e-002;0.63447
 656.34267;   60.65069; 1.3261e-002;0.63443
 656.40833;   60.65730; 1.3319e-002;0.63440
 656.47400;   60.66390; 1.3326e-002;0.63436
 656.53966;   60.67051; 1.3381e-002;0.63432
 656.60533;   60.67712; 1.3342e-002;0.63429
 656.67100;   60.68372; 1.3296e-002;0.63425
 656.73666;   60.69033; 1.3415e-002;0.63422
 656.80233;   60.69693; 1.3352e-002;0.63418
 656.86799;   60.70354; 1.3318e-002;0.63414
 656.93366;   60.71015; 1.3323e-002;0.63411
 656.99932;   60.71675; 1.3225e-002;0.63407
 657.06499;   60.72336; 1.3163e-002;0.63403
 657.13066;   60.72996; 1.3003e-002;0.63400
 657.19632;   60.73657; 1.3162e-002;0.63396
 657.26199;   60.74317; 1.3322e-002;0.63393
 657.32765;   60.74978; 1.3455e-002;0.63389
 657.39332;   60.75639; 1.3458e-002;0.63385
 657.45899;   60.76299; 1.3452e-002;0.63382
 657.52465;   60.76960; 1.3489e-002;0.63378
 657.59032;   60.77620; 1.3551e-002;0.63374
 657.65598;   60.78280; 1.3620e-002;0.63371
 657.72165;   60.78941; 1.3615e-002;0.63367
 657.78731;   60.79601; 1.3622e-002;0.63364
 657.85298;   60.80261; 1.3557e-002;0.63360
 657.91865;   60.80921; 1.3633e-002;0.63356
 657.98431;   60.81581; 1.3560e-002;0.63353
 658.04998;   60.82241; 1.3550e-002;0.63349
 658.11564;   60.82901; 1.3556e-002;0.63346
 658.18131;   60.83560; 1.3570e-002;0.63342
 658.24698;   60.84220; 1.3604e-002;0.63338
 658.31264;   60.84880; 1.3844e-002;0.63335
 658.37831;   60.85539; 1.3760e-002;0.63331
 658.44397;   60.86199; 1.3708e-002;0.63327
 658.50964;   60.86859; 1.3850e-002;0.63324
 658.57531;   60.87519; 1.3935e-002;0.63320
 658.64097;   60.88179; 1.3976e-002;0.63317
 658.70664;   60.88839; 1.3867e-002;0.63313
 658.77230;   60.89499; 1.3857e-002;0.63309
 658.83797;   60.90159; 1.3839e-002;0.63306
 658.90363;   60.90820; 1.3833e-002;0.63302
 658.96930;   60.91480; 1.3768e-002;0.63298
 659.03497;   60.92141; 1.3781e-002;0.63295
 659.10063;   60.92801; 1.3850e-002;0.63291
 659.16630;   60.93462; 1.4014e-002;0.63288
 659.23196;   60.94122; 1.3971e-002;0.63284
 659.29763;   60.94783; 1.3852e-002;0.63280
 659.36330;   60.95443; 1.3813e-002;0.63277
 659.42896;   60.96104; 1.3942e-002;0.63273
 659.49463;   60.96765; 1.4005e-002;0.63270
 659.56029;   60.97425; 1.4066e-002;0.63266
 659.62596;   60.98086; 1.4207e-002;0.63262
 659.69163;   60.98747; 1.4231e-002;0.63259
 659.75729;   60.99408; 1.4214e-002;0.63255
 659.82296;   61.00069; 1.4189e-002;0.63251
 659.88862;   61.00730; 1.4128e-002;0.63248
 659.95429;   61.01391; 1.4095e-002;0.63244
 660.01995;   61.02053; 1.4096e-002;0.63241
 660.08562;   61.02714; 1.3999e-002;0.63237
 660.15129;   61.03376; 1.3837e-002;0.63233
 660.21695;   61.04037; 1.3954e-002;0.63230
 660.28262;   61.04699; 1.4200e-002;0.63226
 660.34828;   61.05361; 1.4095e-002;0.63222
 660.41395;   61.06023; 1.3903e-002;0.63219
 660.47962;   61.06685; 1.3780e-002;0.63215
 660.54528;   61.07346; 1.3749e-002;0.63212
 660.61095;   61.08008; 1.3818e-002;0.63208
 660.67661;   61.08669; 1.3816e-002;0.63204
 660.74228;   61.09330; 1.3785e-002;0.63201
 660.80795;   61.09991; 1.3848e-002;0.63197
 660.87361;   61.10652; 1.4232e-002;0.63194
 660.93928;   61.11313; 1.4302e-002;0.63190
 661.00494;   61.11973; 1.4186e-002;0.63186
 661.07061;   61.12634; 1.4018e-002;0.63183
 661.13627;   61.13294; 1.3990e-002;0.63179
 661.20194;   61.13954; 1.3920e-002;0.63175
 661.26761;   61.14614; 1.3883e-002;0.63172
 661.33327;   61.15275; 1.4010e-002;0.63168
 661.39894;   61.15935; 1.4112e-002;0.63165
 661.46460;   61.16595; 1.4075e-002;0.63161
 661.53027;   61.17255; 1.4104e-002;0.63157
 661.59594;   61.17916; 1.4189e-002;0.63154
 661.66160;   61.18576; 1.4170e-002;0.63150
 661.72727;   61.19236; 1.4218e-002;0.63147
 661.79293;   61.19896; 1.4236e-002;0.63143
 661.85860;   61.20556; 1.4278e-002;0.63139
 661.92427;   61.21216; 1.4371e-002;0.63136
 661.98993;   61.21876; 1.4422e-002;0.63132
 662.05560;   61.22536; 1.4338e-002;0.63128
 662.12126;   61.23196; 1.4177e-002;0.63125
 662.18693;   61.23856; 1.4170e-002;0.63121
 662.25259;   61.24516; 1.4153e-002;0.63118
 662.31826;   61.25176; 1.4250e-002;0.63114
 662.38393;   61.25836; 1.4218e-002;0.63110
 662.44959;   61.26496; 1.4274e-002;0.63107
 662.51526;   61.27156; 1.4355e-002;0.63103
 662.58092;   61.27815; 1.4386e-002;0.63100
 662.64659;   61.28475; 1.4387e-002;0.63096
 662.71226;   61.29135; 1.4364e-002;0.63092
 662.77792;   61.29795; 1.4327e-002;0.63089
 662.84359;   61.30455; 1.4310e-002;0.63085
 662.90925;   61.31115; 1.4360e-002;0.63081
 662.97492;   61.31775; 1.4229e-002;0.63078
 663.04058;   61.32435; 1.4095e-002;0.63074
 663.10625;   61.33095; 1.3914e-002;0.63071
 663.17192;   61.33755; 1.4034e-002;0.63067
 663.23758;   61.34415; 1.4146e-002;0.63063
 663.30325;   61.35074; 1.4177e-002;0.63060
 663.36891;   61.35734; 1.4205e-002;0.63056
 663.43458;   61.36393; 1.4169e-002;0.63053
 663.50025;   61.37052; 1.4166e-002;0.63049
 663.56591;   61.37711; 1.4073e-002;0.63045
 663.63158;   61.38370; 1.4084e-002;0.63042
 663.69724;   61.39029; 1.4244e-002;0.63038
 663.76291;   61.39687; 1.4275e-002;0.63034
 663.82858;   61.40346; 1.4307e-002;0.63031
 663.89424;   61.41005; 1.4275e-002;0.63027
 663.95991;   61.41663; 1.4180e-002;0.63024
 664.02557;   61.42321; 1.4179e-002;0.63020
 664.09124;   61.42979; 1.4277e-002;0.63016
 664.15690;   61.43637; 1.4278e-002;0.63013
 664.22257;   61.44295; 1.4225e-002;0.63009
 664.28824;   61.44952; 1.4231e-002;0.63006
 664.35390;   61.45610; 1.4311e-002;0.63002
 664.41957;   61.46267; 1.4315e-002;0.62998
 664.48523;   61.46924; 1.4379e-002;0.62995
 664.55090;   61.47581; 1.4518e-002;0.62991
 664.61657;   61.48238; 1.4617e-002;0.62987
 664.68223;   61.48895; 1.4559e-002;0.62984
 664.74790;   61.49552; 1.4614e-002;0.62980
 664.81356;   61.50209; 1.4569e-002;0.62977
 664.87923;   61.50866; 1.4551e-002;0.62973
 664.94490;   61.51523; 1.4296e-002;0.62969
 665.01056;   61.52180; 1.4185e-002;0.62966
 665.07623;   61.52837; 1.4201e-002;0.62962
 665.14189;   61.53494; 1.4442e-002;0.62959
 665.20756;   61.54151; 1.4519e-002;0.62955
 665.27322;   61.54808; 1.4512e-002;0.62951
 665.33889;   61.55465; 1.4352e-002;0.62948
 665.40456;   61.56122; 1.4416e-002;0.62944
 665.47022;   61.56780; 1.4364e-002;0.62941
 665.53589;   61.57438; 1.4410e-002;0.62937
 665.60155;   61.58096; 1.4455e-002;0.62933
 665.66722;   61.58754; 1.4506e-002;0.62930
 665.73289;   61.59412; 1.4578e-002;0.62926
 665.79855;   61.60070; 1.4522e-002;0.62922
 665.86422;   61.60729; 1.4505e-002;0.62919
 665.92988;   61.61387; 1.4560e-002;0.62915
 665.99555;   61.62046; 1.4663e-002;0.62912
 666.06122;   61.62704; 1.4722e-002;0.62908
 666.12688;   61.63363; 1.4695e-002;0.62904
 666.19255;   61.64022; 1.4653e-002;0.62901
 666.25821;   61.64681; 1.4530e-002;0.62897
 666.32388;   61.65340; 1.4500e-002;0.62894
 666.38954;   61.65999; 1.4565e-002;0.62890
 666.45521;   61.66659; 1.4727e-002;0.62886
 666.52088;   61.67318; 1.4824e-002;0.62883
 666.58654;   61.67977; 1.4893e-002;0.62879
 666.65221;   61.68637; 1.4798e-002;0.62876
 666.71787;   61.69296; 1.4739e-002;0.62872
 666.78354;   61.69955; 1.4670e-002;0.62868
 666.84921;   61.70614; 1.4666e-002;0.62865
 666.91487;   61.71274; 1.4703e-002;0.62861
 666.98054;   61.71933; 1.4699e-002;0.62857
 667.04620;   61.72592; 1.4713e-002;0.62854
 667.11187;   61.73252; 1.4639e-002;0.62850
 667.17753;   61.73911; 1.4707e-002;0.62847
 667.24320;   61.74571; 1.4652e-002;0.62843
 667.30887;   61.75230; 1.4740e-002;0.62839
 667.37453;   61.75889; 1.4727e-002;0.62836
 667.44020;   61.76548; 1.4739e-002;0.62832
 667.50586;   61.77207; 1.4832e-002;0.62829
 667.57153;   61.77865; 1.4941e-002;0.62825
 667.63720;   61.78524; 1.4848e-002;0.62821
 667.70286;   61.79182; 1.4746e-002;0.62818
 667.76853;   61.79840; 1.4627e-002;0.62814
 667.83419;   61.80498; 1.4628e-002;0.62811
 667.89986;   61.81156; 1.4750e-002;0.62807
 667.96553;   61.81814; 1.5001e-002;0.62803
 668.03119;   61.82472; 1.5056e-002;0.62800
 668.09686;   61.83130; 1.5062e-002;0.62796
 668.16252;   61.83787; 1.4991e-002;0.62793
 668.22819;   61.84445; 1.4892e-002;0.62789
 668.29385;   61.85102; 1.4795e-002;0.62785
 668.35952;   61.85760; 1.4833e-002;0.62782
 668.42519;   61.86417; 1.4782e-002;0.62778
 668.49085;   61.87074; 1.4710e-002;0.62774
 668.55652;   61.87732; 1.4699e-002;0.62771
 668.62218;   61.88389; 1.4834e-002;0.62767
 668.68785;   61.89046; 1.4845e-002;0.62764
 668.75352;   61.89703; 1.4756e-002;0.62760
 668.81918;   61.90361; 1.4796e-002;0.62756
 668.88485;   61.91018; 1.4891e-002;0.62753
 668.95051;   61.91675; 1.4923e-002;0.62749
 669.01618;   61.92332; 1.4956e-002;0.62746
 669.08185;   61.92989; 1.4956e-002;0.62742
 669.14751;   61.93645; 1.5018e-002;0.62738
 669.21318;   61.94302; 1.5238e-002;0.62735
 669.27884;   61.94958; 1.5284e-002;0.62731
 669.34451;   61.95615; 1.5311e-002;0.62728
 669.41017;   61.96272; 1.5355e-002;0.62724
 669.47584;   61.96929; 1.5345e-002;0.62720
 669.54151;   61.97586; 1.5381e-002;0.62717
 669.60717;   61.98243; 1.5376e-002;0.62713
 669.67284;   61.98900; 1.5408e-002;0.62710
 669.73850;   61.99557; 1.5394e-002;0.62706
 669.80417;   62.00214; 1.5443e-002;0.62702
 669.86984;   62.00871; 1.5509e-002;0.62699
 669.93550;   62.01528; 1.5515e-002;0.62695
 670.00117;   62.02185; 1.5540e-002;0.62692
 670.06683;   62.02842; 1.5466e-002;0.62688
 670.13250;   62.03498; 1.5487e-002;0.62684
 670.19817;   62.04155; 1.5548e-002;0.62681
 670.26383;   62.04812; 1.5531e-002;0.62677
 670.32950;   62.05469; 1.5445e-002;0.62673
 670.39516;   62.06126; 1.5420e-002;0.62670
 670.46083;   62.06783; 1.5981e-002;0.62666
 670.52649;   62.07441; 1.6756e-002;0.62663
 670.59216;   62.08098; 1.7303e-002;0.62659
 670.65783;   62.08755; 1.7387e-002;0.62655
 670.72349;   62.09412; 1.7363e-002;0.62652
 670.78916;   62.10068; 1.7517e-002;0.62648
 670.85482;   62.10725; 1.7513e-002;0.62645
 670.92049;   62.11381; 1.7551e-002;0.62641
 670.98616;   62.12038; 1.7511e-002;0.62637
 671.05182;   62.12695; 1.7555e-002;0.62634
 671.11749;   62.13351; 1.7583e-002;0.62630
 671.18315;   62.14008; 1.7486e-002;0.62627
 671.24882;   62.14665; 1.7488e-002;0.62623
 671.31448;   62.15322; 1.7488e-002;0.62619
 671.38015;   62.15979; 1.7616e-002;0.62616
 671.44582;   62.16636; 1.7218e-002;0.62612
 671.51148;   62.17292; 1.6154e-002;0.62609
 671.57715;   62.17949; 1.5205e-002;0.62605
 671.64281;   62.18606; 1.4742e-002;0.62601
 671.70848;   62.19263; 1.4666e-002;0.62598
 671.77415;   62.19919; 1.4616e-002;0.62594
 671.83981;   62.20576; 1.4684e-002;0.62591
 671.90548;   62.21233; 1.4821e-002;0.62587
 671.97114;   62.21890; 1.4886e-002;0.62583
 672.03681;   62.22547; 1.4814e-002;0.62580
 672.10248;   62.23204; 1.4853e-002;0.62576
 672.16814;   62.23861; 1.4842e-002;0.62573
 672.23381;   62.24518; 1.4817e-002;0.62569
 672.29947;   62.25176; 1.4697e-002;0.62565
 672.36514;   62.25833; 1.4663e-002;0.62562
 672.43080;   62.26490; 1.4527e-002;0.62558
 672.49647;   62.27148; 1.4487e-002;0.62555
 672.56214;   62.27805; 1.4383e-002;0.62551
 672.62780;   62.28463; 1.4344e-002;0.62547
 672.69347;   62.29120; 1.4276e-002;0.62544
 672.75913;   62.29778; 1.4283e-002;0.62540
 672.82480;   62.30437; 1.4434e-002;0.62537
 672.89047;   62.31095; 1.4460e-002;0.62533
 672.95613;   62.31754; 1.4531e-002;0.62529
 673.02180;   62.32413; 1.4513e-002;0.62526
 673.08746;   62.33072; 1.4412e-002;0.62522
 673.15313;   62.33731; 1.4399e-002;0.62519
 673.21880;   62.34390; 1.4393e-002;0.62515
 673.28446;   62.35049; 1.4596e-002;0.62511
 673.35013;   62.35708; 1.4587e-002;0.62508
 673.41579;   62.36367; 1.4391e-002;0.62504
 673.48146;   62.37026; 1.4425e-002;0.62501
 673.54712;   62.37684; 1.4466e-002;0.62497
 673.61279;   62.38343; 1.4562e-002;0.62493
 673.67846;   62.39002; 1.4724e-002;0.62490
 673.74412;   62.39660; 1.4757e-002;0.62486
 673.80979;   62.40319; 1.4760e-002;0.62483
 673.87545;   62.40978; 1.4727e-002;0.62479
 673.94112;   62.41636; 1.4761e-002;0.62475
 674.00679;   62.42295; 1.4540e-002;0.62472
 674.07245;   62.42953; 1.4647e-002;0.62468
 674.13812;   62.43612; 1.4829e-002;0.62465
 674.20378;   62.44270; 1.4790e-002;0.62461
 674.26945;   62.44928; 1.4779e-002;0.62457
 674.33512;   62.45586; 1.4817e-002;0.62454
 674.40078;   62.46245; 1.4824e-002;0.62450
 674.46645;   62.46903; 1.4908e-002;0.62447
 674.53211;   62.47560; 1.4832e-002;0.62443
 674.59778;   62.48218; 1.4798e-002;0.62439
 674.66344;   62.48875; 1.4802e-002;0.62436
 674.72911;   62.49533; 1.4822e-002;0.62432
 674.79478;   62.50190; 1.4824e-002;0.62429
 674.86044;   62.50846; 1.4753e-002;0.62425
 674.92611;   62.51502; 1.4712e-002;0.62421
 674.99177;   62.52159; 1.4781e-002;0.62418
 675.05744;   62.52815; 1.4776e-002;0.62414
 675.12311;   62.53471; 1.4797e-002;0.62411
 675.18877;   62.54126; 1.4865e-002;0.62407
 675.25444;   62.54782; 1.4862e-002;0.62403
 675.32010;   62.55438; 1.4949e-002;0.62400
 675.38577;   62.56094; 1.5004e-002;0.62396
 675.45143;   62.56750; 1.5123e-002;0.62393
 675.51710;   62.57406; 1.5148e-002;0.62389
 675.58277;   62.58062; 1.5101e-002;0.62385
 675.64843;   62.58717; 1.5107e-002;0.62382
 675.71410;   62.59373; 1.5193e-002;0.62378
 675.77976;   62.60029; 1.5332e-002;0.62375
 675.84543;   62.60685; 1.5103e-002;0.62371
 675.91110;   62.61340; 1.4915e-002;0.62367
 675.97676;   62.61996; 1.4982e-002;0.62364
 676.04243;   62.62652; 1.4983e-002;0.62360
 676.10809;   62.63308; 1.4886e-002;0.62357
 676.17376;   62.63963; 1.4983e-002;0.62353
 676.23943;   62.64619; 1.4928e-002;0.62349
 676.30509;   62.65275; 1.4783e-002;0.62346
 676.37076;   62.65930; 1.4638e-002;0.62342
 676.43642;   62.66586; 1.4587e-002;0.62339
 676.50209;   62.67241; 1.4600e-002;0.62335
 676.56775;   62.67897; 1.4586e-002;0.62331
 676.63342;   62.68553; 1.4593e-002;0.62328
 676.69909;   62.69208; 1.4610e-002;0.62324
 676.76475;   62.69864; 1.4637e-002;0.62321
 676.83042;   62.70520; 1.4639e-002;0.62317
 676.89608;   62.71175; 1.4529e-002;0.62313
 676.96175;   62.71831; 1.4422e-002;0.62310
 677.02742;   62.72487; 1.4596e-002;0.62306
 677.09308;   62.73142; 1.4498e-002;0.62303
 677.15875;   62.73798; 1.4534e-002;0.62299
 677.22441;   62.74453; 1.4476e-002;0.62295
 677.29008;   62.75109; 1.4436e-002;0.62292
 677.35575;   62.75764; 1.4524e-002;0.62288
 677.42141;   62.76419; 1.4536e-002;0.62285
 677.48708;   62.77075; 1.4512e-002;0.62281
 677.55274;   62.77730; 1.4504e-002;0.62277
 677.61841;   62.78385; 1.4417e-002;0.62274
 677.68407;   62.79040; 1.4485e-002;0.62270
 677.74974;   62.79695; 1.4551e-002;0.62267
 677.81541;   62.80350; 1.4581e-002;0.62263
 677.88107;   62.81004; 1.4615e-002;0.62259
 677.94674;   62.81659; 1.4615e-002;0.62256
 678.01240;   62.82314; 1.4585e-002;0.62252
 678.07807;   62.82968; 1.4612e-002;0.62249
 678.14374;   62.83623; 1.4617e-002;0.62245
 678.20940;   62.84278; 1.4562e-002;0.62241
 678.27507;   62.84933; 1.4574e-002;0.62238
 678.34073;   62.85587; 1.4829e-002;0.62234
 678.40640;   62.86242; 1.4826e-002;0.62231
 678.47207;   62.86897; 1.4744e-002;0.62227
 678.53773;   62.87551; 1.4652e-002;0.62223
 678.60340;   62.88206; 1.4641e-002;0.62220
 678.66906;   62.88861; 1.4531e-002;0.62216
 678.73473;   62.89515; 1.4559e-002;0.62213
 678.80039;   62.90170; 1.4578e-002;0.62209
 678.86606;   62.90825; 1.4523e-002;0.62205
 678.93173;   62.91480; 1.4394e-002;0.62202
 678.99739;   62.92135; 1.4387e-002;0.62198
 679.06306;   62.92790; 1.4362e-002;0.62195
 679.12872;   62.93445; 1.4252e-002;0.62191
 679.19439;   62.94101; 1.4268e-002;0.62188
 679.26006;   62.94756; 1.4189e-002;0.62184
 679.32572;   62.95412; 1.4192e-002;0.62180
 679.39139;   62.96068; 1.4236e-002;0.62177
 679.45705;   62.96724; 1.4176e-002;0.62173
 679.52272;   62.97380; 1.4321e-002;0.62170
 679.58839;   62.98036; 1.4372e-002;0.62166
 679.65405;   62.98692; 1.4345e-002;0.62162
 679.71972;   62.99349; 1.4377e-002;0.62159
 679.78538;   63.00005; 1.4311e-002;0.62155
 679.85105;   63.00661; 1.4248e-002;0.62152
 679.91671;   63.01318; 1.4243e-002;0.62148
 679.98238;   63.01974; 1.4284e-002;0.62144
 680.04805;   63.02631; 1.4252e-002;0.62141
 680.11371;   63.03288; 1.4222e-002;0.62137
 680.17938;   63.03944; 1.4221e-002;0.62134
 680.24504;   63.04601; 1.4157e-002;0.62130
 680.31071;   63.05258; 1.4112e-002;0.62126
 680.37638;   63.05915; 1.4012e-002;0.62123
 680.44204;   63.06572; 1.3999e-002;0.62119
 680.50771;   63.07229; 1.4100e-002;0.62116
 680.57337;   63.07886; 1.4139e-002;0.62112
 680.63904;   63.08543; 1.4245e-002;0.62108
 680.70470;   63.09200; 1.4272e-002;0.62105
 680.77037;   63.09857; 1.4256e-002;0.62101
 680.83604;   63.10515; 1.4396e-002;0.62098
 680.90170;   63.11172; 1.4508e-002;0.62094
 680.96737;   63.11829; 1.4477e-002;0.62091
 681.03303;   63.12487; 1.4471e-002;0.62087
 681.09870;   63.13144; 1.4526e-002;0.62083
 681.16437;   63.13802; 1.4577e-002;0.62080
 681.23003;   63.14459; 1.4538e-002;0.62076
 681.29570;   63.15117; 1.4435e-002;0.62073
 681.36136;   63.15774; 1.4464e-002;0.62069
 681.42703;   63.16431; 1.4433e-002;0.62065
 681.49270;   63.17087; 1.4310e-002;0.62062
 681.55836;   63.17744; 1.4228e-002;0.62058
 681.62403;   63.18401; 1.4163e-002;0.62055
 681.68969;   63.19058; 1.4143e-002;0.62051
 681.75536;   63.19715; 1.4252e-002;0.62047
 681.82102;   63.20372; 1.4371e-002;0.62044
 681.88669;   63.21029; 1.4373e-002;0.62040
 681.95236;   63.21686; 1.4366e-002;0.62037
 682.01802;   63.22343; 1.4308e-002;0.62033
 682.08369;   63.22999; 1.4406e-002;0.62029
 682.14935;   63.23656; 1.4568e-002;0.62026
 682.21502;   63.24312; 1.4609e-002;0.62022
 682.28069;   63.24969; 1.4510e-002;0.62019
 682.34635;   63.25625; 1.4474e-002;0.62015
 682.41202;   63.26282; 1.4419e-002;0.62012
 682.47768;   63.26938; 1.4431e-002;0.62008
 682.54335;   63.27594; 1.4640e-002;0.62004
 682.60902;   63.28250; 1.4524e-002;0.62001
 682.67468;   63.28907; 1.4452e-002;0.61997
 682.74035;   63.29563; 1.4417e-002;0.61994
 682.80601;   63.30219; 1.4484e-002;0.61990
 682.87168;   63.30875; 1.4521e-002;0.61986
 682.93734;   63.31531; 1.4478e-002;0.61983
 683.00301;   63.32187; 1.4551e-002;0.61979
 683.06868;   63.32842; 1.4682e-002;0.61976
 683.13434;   63.33498; 1.4789e-002;0.61972
 683.20001;   63.34153; 1.4822e-002;0.61968
 683.26567;   63.34808; 1.4974e-002;0.61965
 683.33134;   63.35463; 1.5108e-002;0.61961
 683.39701;   63.36118; 1.5205e-002;0.61958
 683.46267;   63.36773; 1.5205e-002;0.61954
 683.52834;   63.37428; 1.5244e-002;0.61951
 683.59400;   63.38083; 1.5305e-002;0.61947
 683.65967;   63.38738; 1.5251e-002;0.61943
 683.72534;   63.39393; 1.5204e-002;0.61940
 683.79100;   63.40047; 1.5194e-002;0.61936
 683.85667;   63.40702; 1.5288e-002;0.61933
 683.92233;   63.41357; 1.5417e-002;0.61929
 683.98800;   63.42012; 1.5450e-002;0.61925
 684.05366;   63.42667; 1.5450e-002;0.61922
 684.11933;   63.43322; 1.5256e-002;0.61918
 684.18500;   63.43978; 1.5254e-002;0.61915
 684.25066;   63.44633; 1.5319e-002;0.61911
 684.31633;   63.45289; 1.5384e-002;0.61907
 684.38199;   63.45944; 1.5427e-002;0.61904
 684.44766;   63.46600; 1.5465e-002;0.61900
 684.51333;   63.47256; 1.5539e-002;0.61897
 684.57899;   63.47911; 1.5366e-002;0.61893
 684.64466;   63.48567; 1.5039e-002;0.61890
 684.71032;   63.49223; 1.5014e-002;0.61886
 684.77599;   63.49879; 1.5125e-002;0.61882
 684.84165;   63.50534; 1.5131e-002;0.61879
 684.90732;   63.51190; 1.5227e-002;0.61875
 684.97299;   63.51846; 1.5268e-002;0.61872
 685.03865;   63.52502; 1.5158e-002;0.61868
 685.10432;   63.53159; 1.5194e-002;0.61864
 685.16998;   63.53816; 1.5412e-002;0.61861
 685.23565;   63.54473; 1.5401e-002;0.61857
 685.30132;   63.55130; 1.5315e-002;0.61854
 685.36698;   63.55787; 1.5361e-002;0.61850
 685.43265;   63.56445; 1.5447e-002;0.61846
 685.49831;   63.57102; 1.5522e-002;0.61843
 685.56398;   63.57760; 1.5605e-002;0.61839
 685.62965;   63.58418; 1.5605e-002;0.61836
 685.69531;   63.59075; 1.5560e-002;0.61832
 685.76098;   63.59733; 1.5566e-002;0.61829
 685.82664;   63.60391; 1.5513e-002;0.61825
 685.89231;   63.61049; 1.5623e-002;0.61821
 685.95797;   63.61707; 1.5667e-002;0.61818
 686.02364;   63.62365; 1.5504e-002;0.61814
 686.08931;   63.63022; 1.5478e-002;0.61811
 686.15497;   63.63680; 1.5513e-002;0.61807
 686.22064;   63.64338; 1.5580e-002;0.61803
 686.28630;   63.64995; 1.5678e-002;0.61800
 686.35197;   63.65653; 1.5778e-002;0.61796
 686.41764;   63.66310; 1.5651e-002;0.61793
 686.48330;   63.66968; 1.5487e-002;0.61789
 686.54897;   63.67626; 1.5460e-002;0.61786
 686.61463;   63.68283; 1.5354e-002;0.61782
 686.68030;   63.68941; 1.5482e-002;0.61778
 686.74597;   63.69599; 1.5590e-002;0.61775
 686.81163;   63.70257; 1.5525e-002;0.61771
 686.87730;   63.70915; 1.5476e-002;0.61768
 686.94296;   63.71573; 1.5439e-002;0.61764
 687.00863;   63.72231; 1.5403e-002;0.61760
 687.07429;   63.72889; 1.5401e-002;0.61757
 687.13996;   63.73547; 1.5323e-002;0.61753
 687.20563;   63.74205; 1.5334e-002;0.61750
 687.27129;   63.74863; 1.5233e-002;0.61746
 687.33696;   63.75520; 1.5337e-002;0.61743
 687.40262;   63.76178; 1.5381e-002;0.61739
 687.46829;   63.76835; 1.5363e-002;0.61735
 687.53396;   63.77493; 1.5401e-002;0.61732
 687.59962;   63.78151; 1.5375e-002;0.61728
 687.66529;   63.78809; 1.5316e-002;0.61725
 687.73095;   63.79466; 1.5283e-002;0.61721
 687.79662;   63.80124; 1.5311e-002;0.61717
 687.86229;   63.80783; 1.5275e-002;0.61714
 687.92795;   63.81441; 1.5384e-002;0.61710
 687.99362;   63.82099; 1.5493e-002;0.61707
 688.05928;   63.82758; 1.5564e-002;0.61703
 688.12495;   63.83416; 1.5521e-002;0.61700
 688.19061;   63.84075; 1.5413e-002;0.61696
 688.25628;   63.84734; 1.5436e-002;0.61692
 688.32195;   63.85393; 1.5414e-002;0.61689
 688.38761;   63.86052; 1.5479e-002;0.61685
 688.45328;   63.86712; 1.5440e-002;0.61682
 688.51894;   63.87371; 1.5372e-002;0.61678
 688.58461;   63.88030; 1.5352e-002;0.61674
 688.65028;   63.88690; 1.5416e-002;0.61671
 688.71594;   63.89349; 1.5416e-002;0.61667
 688.78161;   63.90009; 1.5550e-002;0.61664
 688.84727;   63.90669; 1.5483e-002;0.61660
 688.91294;   63.91329; 1.5417e-002;0.61657
 688.97860;   63.91989; 1.5515e-002;0.61653
 689.04427;   63.92648; 1.5617e-002;0.61649
 689.10994;   63.93308; 1.5687e-002;0.61646
 689.17560;   63.93969; 1.5652e-002;0.61642
 689.24127;   63.94629; 1.5651e-002;0.61639
 689.30693;   63.95289; 1.5783e-002;0.61635
 689.37260;   63.95949; 1.5872e-002;0.61631
 689.43827;   63.96610; 1.5917e-002;0.61628
 689.50393;   63.97270; 1.6040e-002;0.61624
 689.56960;   63.97930; 1.6105e-002;0.61621
 689.63526;   63.98590; 1.5986e-002;0.61617
 689.70093;   63.99250; 1.5998e-002;0.61614
 689.76660;   63.99910; 1.5838e-002;0.61610
 689.83226;   64.00570; 1.5898e-002;0.61606
 689.89793;   64.01230; 1.5960e-002;0.61603
