WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan\Ti6242\Ti6242-2-Old-FS\Day 1 - 194.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1879689
Total number of data points: 156609
Test date: 21/11/2017
Test time: 17:26:10
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0	 Actuator: 1  Channel:1	 Actuator: 1  Channel:2	 
Load Current (kN)	 Stroke Current (mm)	 TIME (S)	 
17.69	 0.67	 7954.2970	 
17.69	 0.67	 7954.4380	 
17.69	 0.67	 7954.5940	 
17.69	 0.67	 7954.7340	 
17.69	 0.67	 7954.9060	 
17.69	 0.68	 7955.0470	 
17.69	 0.67	 7955.2190	 
17.69	 0.67	 7955.3590	 
17.69	 0.67	 7955.5310	 
17.69	 0.67	 7955.6720	 
17.69	 0.67	 7955.8280	 
17.69	 0.67	 7955.9690	 
17.69	 0.68	 7956.1250	 
17.70	 0.67	 7956.2660	 
17.69	 0.67	 7956.4380	 
17.69	 0.68	 7956.5780	 
17.69	 0.67	 7956.7340	 
17.69	 0.67	 7956.8750	 
17.69	 0.67	 7957.0310	 
17.69	 0.67	 7957.1720	 
17.69	 0.67	 7957.3280	 
17.69	 0.67	 7957.4690	 
17.69	 0.67	 7957.6410	 
17.69	 0.67	 7957.7810	 
17.69	 0.67	 7957.9380	 
17.69	 0.67	 7958.0780	 
17.69	 0.67	 7958.2340	 
17.69	 0.67	 7958.3750	 
17.69	 0.67	 7958.5310	 
17.69	 0.67	 7958.6720	 
17.69	 0.68	 7958.8440	 
17.69	 0.67	 7958.9840	 
17.69	 0.67	 7959.1560	 
17.69	 0.67	 7959.2970	 
17.69	 0.67	 7959.4530	 
17.69	 0.68	 7959.5940	 
17.69	 0.67	 7959.7660	 
17.69	 0.67	 7959.9060	 
17.69	 0.67	 7960.0630	 
17.69	 0.67	 7960.2030	 
17.69	 0.67	 7960.3750	 
17.69	 0.67	 7960.5160	 
17.69	 0.68	 7960.6880	 
17.69	 0.67	 7960.8280	 
17.69	 0.68	 7961.0000	 
17.69	 0.67	 7961.1410	 
17.69	 0.67	 7961.2970	 
17.69	 0.68	 7961.4380	 
17.69	 0.67	 7961.5940	 
17.69	 0.67	 7961.7340	 
17.69	 0.68	 7961.9060	 
17.69	 0.68	 7962.0470	 
17.69	 0.67	 7962.2190	 
17.69	 0.68	 7962.3590	 
17.69	 0.68	 7962.5310	 
17.69	 0.67	 7962.6720	 
17.69	 0.67	 7962.8440	 
17.69	 0.67	 7962.9840	 
17.69	 0.67	 7963.1560	 
17.69	 0.67	 7963.2970	 
17.69	 0.67	 7963.4530	 
17.69	 0.67	 7963.5940	 
17.69	 0.67	 7963.7500	 
17.69	 0.67	 7963.8910	 
17.69	 0.67	 7964.0630	 
17.69	 0.67	 7964.2030	 
17.69	 0.67	 7964.3590	 
17.69	 0.67	 7964.5000	 
17.69	 0.68	 7964.6560	 
17.69	 0.67	 7964.7970	 
17.69	 0.67	 7964.9690	 
17.69	 0.67	 7965.1090	 
17.69	 0.67	 7965.2810	 
17.69	 0.67	 7965.4220	 
17.69	 0.67	 7965.5940	 
17.69	 0.67	 7965.7340	 
17.69	 0.67	 7965.9060	 
17.69	 0.67	 7966.0470	 
17.69	 0.67	 7966.2190	 
17.69	 0.67	 7966.3910	 
17.69	 0.67	 7966.5310	 
17.69	 0.67	 7966.6720	 
17.69	 0.67	 7966.8130	 
17.69	 0.67	 7966.9530	 
17.69	 0.67	 7967.1250	 
17.69	 0.67	 7967.2660	 
17.69	 0.67	 7967.4220	 
17.69	 0.68	 7967.5630	 
17.69	 0.67	 7967.7190	 
17.69	 0.67	 7967.8590	 
17.69	 0.68	 7968.0310	 
17.69	 0.67	 7968.1720	 
17.69	 0.67	 7968.3440	 
17.69	 0.67	 7968.4840	 
17.69	 0.67	 7968.6410	 
17.69	 0.67	 7968.7810	 
17.69	 0.67	 7968.9380	 
17.69	 0.67	 7969.0780	 
17.69	 0.67	 7969.2340	 
17.69	 0.68	 7969.3750	 
17.69	 0.67	 7969.5310	 
17.69	 0.68	 7969.6720	 
17.69	 0.68	 7969.8440	 
17.69	 0.67	 7969.9840	 
17.69	 0.67	 7970.1560	 
17.69	 0.67	 7970.2970	 
17.69	 0.67	 7970.4530	 
17.69	 0.67	 7970.5940	 
17.69	 0.67	 7970.7660	 
17.69	 0.67	 7970.9060	 
17.69	 0.67	 7971.0630	 
17.69	 0.67	 7971.2030	 
17.69	 0.67	 7971.3590	 
17.69	 0.68	 7971.5000	 
17.69	 0.67	 7971.6560	 
17.69	 0.67	 7971.7970	 
17.69	 0.67	 7971.9690	 
17.69	 0.67	 7972.1090	 
17.69	 0.67	 7972.2810	 
17.69	 0.67	 7972.4220	 
17.69	 0.67	 7972.5940	 
17.69	 0.67	 7972.7660	 
17.69	 0.67	 7972.9060	 
17.69	 0.67	 7973.0470	 
17.69	 0.67	 7973.2190	 
17.69	 0.67	 7973.3590	 
17.69	 0.67	 7973.5160	 
17.69	 0.67	 7973.6560	 
17.69	 0.67	 7973.8130	 
17.69	 0.68	 7973.9530	 
17.69	 0.68	 7974.1250	 
17.69	 0.67	 7974.2660	 
17.69	 0.67	 7974.4220	 
17.69	 0.67	 7974.5630	 
17.69	 0.67	 7974.7190	 
17.69	 0.68	 7974.8590	 
17.69	 0.67	 7975.0310	 
17.69	 0.67	 7975.1720	 
17.69	 0.67	 7975.3440	 
17.69	 0.67	 7975.4840	 
17.69	 0.67	 7975.6560	 
17.69	 0.67	 7975.7970	 
17.69	 0.68	 7975.9530	 
17.69	 0.67	 7976.0940	 
17.69	 0.67	 7976.2500	 
17.69	 0.67	 7976.3910	 
17.69	 0.67	 7976.5630	 
17.69	 0.67	 7976.7030	 
17.69	 0.68	 7976.8750	 
17.69	 0.67	 7977.0160	 
17.69	 0.67	 7977.1880	 
17.69	 0.67	 7977.3280	 
17.69	 0.67	 7977.4840	 
17.69	 0.67	 7977.6250	 
17.69	 0.68	 7977.7810	 
17.69	 0.67	 7977.9220	 
17.69	 0.68	 7978.0940	 
17.69	 0.67	 7978.2340	 
17.69	 0.67	 7978.4060	 
17.69	 0.67	 7978.5470	 
17.69	 0.67	 7978.7190	 
17.69	 0.67	 7978.8590	 
17.69	 0.68	 7979.0310	 
17.69	 0.67	 7979.1720	 
17.69	 0.67	 7979.3280	 
17.69	 0.67	 7979.4690	 
17.69	 0.67	 7979.6410	 
17.69	 0.67	 7979.7810	 
17.69	 0.68	 7979.9380	 
17.69	 0.67	 7980.0780	 
17.69	 0.67	 7980.2340	 
17.69	 0.67	 7980.3750	 
17.69	 0.67	 7980.5310	 
17.70	 0.67	 7980.6720	 
17.70	 0.68	 7980.8440	 
17.69	 0.67	 7980.9840	 
17.69	 0.67	 7981.1560	 
17.69	 0.67	 7981.2970	 
17.69	 0.67	 7981.4690	 
17.69	 0.68	 7981.6090	 
17.69	 0.67	 7981.7810	 
17.69	 0.67	 7981.9220	 
17.69	 0.68	 7982.0780	 
17.69	 0.67	 7982.2190	 
17.69	 0.67	 7982.3750	 
17.69	 0.67	 7982.5160	 
17.69	 0.67	 7982.6880	 
17.69	 0.68	 7982.8280	 
17.69	 0.67	 7982.9840	 
17.69	 0.67	 7983.1250	 
17.69	 0.67	 7983.2810	 
17.69	 0.67	 7983.4220	 
17.69	 0.67	 7983.5780	 
17.69	 0.68	 7983.7190	 
17.69	 0.67	 7983.8910	 
17.69	 0.67	 7984.0310	 
17.69	 0.67	 7984.1880	 
17.69	 0.67	 7984.3280	 
17.69	 0.67	 7984.4840	 
17.69	 0.67	 7984.6250	 
17.69	 0.68	 7984.7810	 
17.69	 0.67	 7984.9220	 
17.69	 0.67	 7985.0780	 
17.69	 0.67	 7985.2190	 
17.69	 0.67	 7985.3910	 
17.69	 0.67	 7985.5310	 
17.69	 0.67	 7985.6880	 
17.69	 0.67	 7985.8280	 
17.69	 0.67	 7985.9840	 
17.69	 0.67	 7986.1250	 
17.69	 0.67	 7986.2970	 
17.69	 0.68	 7986.4380	 
17.69	 0.68	 7986.5940	 
17.69	 0.67	 7986.7340	 
17.69	 0.68	 7986.9060	 
17.69	 0.67	 7987.0470	 
17.69	 0.67	 7987.2190	 
17.69	 0.67	 7987.3590	 
17.69	 0.68	 7987.5160	 
17.69	 0.67	 7987.6560	 
17.69	 0.67	 7987.8130	 
17.69	 0.68	 7987.9530	 
17.69	 0.68	 7988.1090	 
17.69	 0.68	 7988.2500	 
17.70	 0.67	 7988.4060	 
17.69	 0.67	 7988.5470	 
17.70	 0.67	 7988.7030	 
17.69	 0.67	 7988.8440	 
17.70	 0.67	 7989.0160	 
17.70	 0.67	 7989.1560	 
17.70	 0.67	 7989.3130	 
17.70	 0.67	 7989.4530	 
17.70	 0.68	 7989.6090	 
17.69	 0.67	 7989.7500	 
17.69	 0.67	 7989.9060	 
17.70	 0.67	 7990.0470	 
17.69	 0.68	 7990.2030	 
17.70	 0.67	 7990.3440	 
17.70	 0.67	 7990.5000	 
17.70	 0.68	 7990.6410	 
17.70	 0.67	 7990.7970	 
17.70	 0.67	 7990.9380	 
17.70	 0.67	 7991.1090	 
17.70	 0.67	 7991.2500	 
17.70	 0.67	 7991.4060	 
17.70	 0.68	 7991.5470	 
17.70	 0.67	 7991.7030	 
17.70	 0.67	 7991.8440	 
17.70	 0.67	 7992.0000	 
17.70	 0.67	 7992.1410	 
17.70	 0.67	 7992.3130	 
17.70	 0.68	 7992.4530	 
17.70	 0.67	 7992.6090	 
17.70	 0.67	 7992.7500	 
17.70	 0.68	 7992.9060	 
17.70	 0.67	 7993.0470	 
17.70	 0.68	 7993.2030	 
17.70	 0.67	 7993.3440	 
17.70	 0.68	 7993.5000	 
17.70	 0.68	 7993.6410	 
17.70	 0.68	 7993.8130	 
17.70	 0.67	 7993.9530	 
17.70	 0.67	 7994.1090	 
17.70	 0.67	 7994.2500	 
17.70	 0.67	 7994.4060	 
17.70	 0.68	 7994.5470	 
17.70	 0.67	 7994.7030	 
17.70	 0.67	 7994.8440	 
17.70	 0.68	 7995.0160	 
17.70	 0.67	 7995.1560	 
17.70	 0.67	 7995.3130	 
17.70	 0.67	 7995.4530	 
17.70	 0.68	 7995.6090	 
17.70	 0.68	 7995.7500	 
17.70	 0.67	 7995.9060	 
17.70	 0.68	 7996.0470	 
17.70	 0.67	 7996.2190	 
17.70	 0.67	 7996.3590	 
17.70	 0.67	 7996.5310	 
17.70	 0.67	 7996.6720	 
17.70	 0.67	 7996.8440	 
17.70	 0.67	 7996.9840	 
17.70	 0.68	 7997.1410	 
17.70	 0.67	 7997.2810	 
17.70	 0.67	 7997.4380	 
17.70	 0.67	 7997.5780	 
17.70	 0.67	 7997.7340	 
17.70	 0.67	 7997.8750	 
17.70	 0.67	 7998.0310	 
17.70	 0.67	 7998.1720	 
17.70	 0.68	 7998.3280	 
17.70	 0.68	 7998.4690	 
17.70	 0.67	 7998.6250	 
17.70	 0.67	 7998.7660	 
17.70	 0.68	 7998.9380	 
17.70	 0.68	 7999.0780	 
17.70	 0.68	 7999.2340	 
17.70	 0.68	 7999.3750	 
17.70	 0.67	 7999.5310	 
17.70	 0.67	 7999.6720	 
17.70	 0.67	 7999.8440	 
17.70	 0.67	 7999.9840	 
17.70	 0.68	 8000.1560	 
17.70	 0.68	 8000.2970	 
17.70	 0.67	 8000.4690	 
17.70	 0.68	 8000.6090	 
17.70	 0.68	 8000.7810	 
17.70	 0.68	 8000.9220	 
17.70	 0.67	 8001.0780	 
17.70	 0.68	 8001.2190	 
17.70	 0.67	 8001.3910	 
17.70	 0.67	 8001.5310	 
17.70	 0.68	 8001.6880	 
17.70	 0.67	 8001.8280	 
17.70	 0.67	 8001.9840	 
17.70	 0.67	 8002.1250	 
17.70	 0.67	 8002.2810	 
17.70	 0.68	 8002.4220	 
17.70	 0.67	 8002.5940	 
17.70	 0.68	 8002.7340	 
17.70	 0.67	 8002.9060	 
17.70	 0.68	 8003.0470	 
17.70	 0.68	 8003.2190	 
17.70	 0.67	 8003.3590	 
17.70	 0.68	 8003.5310	 
17.70	 0.68	 8003.6720	 
17.70	 0.67	 8003.8440	 
17.70	 0.67	 8003.9840	 
17.70	 0.68	 8004.1410	 
17.70	 0.67	 8004.2810	 
17.70	 0.67	 8004.4380	 
17.70	 0.67	 8004.5780	 
17.70	 0.67	 8004.7340	 
17.70	 0.68	 8004.8750	 
17.70	 0.67	 8005.0310	 
17.70	 0.68	 8005.1720	 
17.70	 0.68	 8005.3440	 
17.70	 0.67	 8005.4840	 
17.70	 0.67	 8005.6560	 
17.70	 0.68	 8005.7970	 
17.70	 0.67	 8005.9690	 
17.70	 0.67	 8006.1090	 
17.70	 0.68	 8006.2810	 
17.70	 0.68	 8006.4220	 
17.70	 0.67	 8006.5780	 
17.70	 0.68	 8006.7190	 
17.70	 0.67	 8006.8750	 
17.70	 0.67	 8007.0160	 
17.70	 0.67	 8007.1880	 
17.70	 0.67	 8007.3280	 
17.70	 0.68	 8007.4840	 
17.70	 0.68	 8007.6250	 
17.70	 0.67	 8007.7810	 
17.70	 0.68	 8007.9220	 
17.70	 0.67	 8008.0780	 
17.70	 0.67	 8008.2190	 
17.70	 0.67	 8008.3750	 
17.70	 0.68	 8008.5160	 
17.70	 0.67	 8008.6880	 
17.70	 0.67	 8008.8280	 
17.70	 0.67	 8008.9840	 
17.70	 0.67	 8009.1250	 
17.70	 0.68	 8009.2810	 
17.70	 0.67	 8009.4220	 
17.70	 0.67	 8009.5780	 
17.70	 0.67	 8009.7190	 
17.70	 0.68	 8009.8910	 
17.70	 0.68	 8010.0310	 
17.70	 0.67	 8010.1880	 
17.70	 0.67	 8010.3280	 
17.70	 0.67	 8010.4840	 
17.70	 0.67	 8010.6250	 
17.70	 0.68	 8010.7810	 
17.70	 0.68	 8010.9220	 
17.70	 0.68	 8011.0940	 
17.70	 0.67	 8011.2340	 
17.70	 0.67	 8011.4060	 
17.70	 0.67	 8011.5470	 
17.70	 0.67	 8011.7190	 
17.70	 0.68	 8011.8590	 
17.70	 0.68	 8012.0160	 
17.70	 0.68	 8012.1560	 
17.70	 0.67	 8012.3130	 
17.70	 0.67	 8012.4530	 
17.70	 0.68	 8012.6090	 
17.70	 0.68	 8012.7500	 
17.70	 0.68	 8012.9060	 
17.70	 0.67	 8013.0470	 
17.70	 0.67	 8013.2030	 
17.70	 0.67	 8013.3440	 
17.70	 0.67	 8013.5160	 
17.70	 0.67	 8013.6560	 
17.70	 0.68	 8013.8130	 
17.70	 0.67	 8013.9530	 
17.70	 0.67	 8014.1090	 
17.70	 0.67	 8014.2500	 
17.70	 0.68	 8014.4060	 
17.70	 0.67	 8014.5470	 
17.70	 0.68	 8014.7030	 
17.70	 0.67	 8014.8440	 
17.70	 0.67	 8015.0000	 
17.70	 0.67	 8015.1410	 
17.70	 0.67	 8015.2970	 
17.70	 0.67	 8015.4380	 
17.70	 0.67	 8015.6090	 
17.70	 0.68	 8015.7500	 
17.70	 0.68	 8015.9220	 
17.70	 0.68	 8016.0630	 
17.70	 0.68	 8016.2340	 
17.70	 0.67	 8016.3750	 
17.70	 0.68	 8016.5310	 
17.70	 0.67	 8016.6720	 
17.70	 0.68	 8016.8280	 
17.70	 0.68	 8016.9690	 
17.70	 0.67	 8017.1410	 
17.70	 0.68	 8017.2810	 
17.70	 0.67	 8017.4380	 
17.70	 0.67	 8017.5780	 
17.70	 0.67	 8017.7340	 
17.70	 0.67	 8017.8750	 
17.70	 0.67	 8018.0310	 
17.70	 0.68	 8018.1720	 
17.70	 0.68	 8018.3440	 
17.70	 0.67	 8018.4840	 
17.70	 0.67	 8018.6560	 
17.70	 0.68	 8018.7970	 
17.70	 0.68	 8018.9690	 
17.70	 0.67	 8019.1090	 
17.70	 0.68	 8019.2810	 
17.70	 0.67	 8019.4220	 
17.70	 0.67	 8019.5940	 
17.70	 0.67	 8019.7340	 
17.70	 0.68	 8019.8910	 
17.70	 0.68	 8020.0310	 
17.70	 0.67	 8020.1880	 
17.70	 0.68	 8020.3280	 
17.70	 0.67	 8020.5000	 
17.70	 0.67	 8020.6410	 
17.70	 0.68	 8020.7970	 
17.70	 0.67	 8020.9380	 
17.70	 0.67	 8021.0940	 
17.70	 0.67	 8021.2340	 
16.31	 0.65	 8021.4060	 
13.48	 0.58	 8021.5470	 
11.34	 0.54	 8021.7030	 
8.53	 0.48	 8021.8440	 
5.71	 0.42	 8022.0000	 
2.87	 0.35	 8022.1410	 
0.78	 0.31	 8022.2970	 
2.07	 0.34	 8022.4380	 
4.90	 0.39	 8022.6090	 
7.73	 0.45	 8022.7500	 
10.55	 0.51	 8022.9060	 
12.69	 0.56	 8023.0470	 
15.50	 0.62	 8023.2030	 
17.63	 0.67	 8023.3440	 
17.64	 0.67	 8023.5000	 
17.63	 0.67	 8023.6410	 
17.67	 0.67	 8023.8130	 
17.68	 0.67	 8023.9530	 
17.67	 0.67	 8024.1090	 
17.67	 0.67	 8024.2500	 
17.67	 0.67	 8024.4060	 
17.66	 0.67	 8024.5470	 
17.67	 0.67	 8024.7030	 
17.67	 0.67	 8024.8440	 
17.67	 0.67	 8025.0160	 
17.67	 0.67	 8025.1560	 
17.67	 0.67	 8025.3130	 
17.67	 0.67	 8025.4530	 
17.67	 0.67	 8025.6090	 
17.67	 0.67	 8025.7500	 
17.67	 0.67	 8025.9060	 
17.67	 0.67	 8026.0470	 
17.67	 0.68	 8026.2030	 
17.67	 0.67	 8026.3440	 
17.67	 0.67	 8026.5160	 
17.68	 0.67	 8026.6560	 
17.68	 0.67	 8026.8130	 
17.68	 0.67	 8026.9530	 
17.68	 0.67	 8027.1090	 
17.68	 0.68	 8027.2500	 
17.68	 0.67	 8027.4060	 
17.68	 0.67	 8027.5470	 
17.68	 0.68	 8027.7190	 
17.68	 0.67	 8027.8590	 
17.68	 0.68	 8028.0310	 
17.68	 0.67	 8028.1720	 
17.68	 0.67	 8028.3440	 
17.68	 0.67	 8028.4840	 
17.68	 0.67	 8028.6410	 
17.68	 0.67	 8028.7810	 
17.68	 0.67	 8028.9380	 
17.68	 0.68	 8029.0780	 
17.68	 0.67	 8029.2340	 
17.68	 0.67	 8029.3750	 
17.68	 0.68	 8029.5310	 
17.68	 0.67	 8029.6720	 
17.68	 0.67	 8029.8280	 
17.68	 0.67	 8029.9690	 
17.68	 0.67	 8030.1410	 
17.68	 0.67	 8030.2810	 
17.68	 0.67	 8030.4380	 
17.67	 0.67	 8030.5780	 
17.67	 0.67	 8030.7340	 
17.68	 0.67	 8030.8750	 
17.68	 0.67	 8031.0310	 
17.67	 0.67	 8031.1720	 
17.68	 0.67	 8031.3440	 
17.68	 0.67	 8031.4840	 
17.68	 0.67	 8031.6560	 
17.67	 0.67	 8031.7970	 
17.68	 0.67	 8031.9530	 
17.68	 0.67	 8032.0940	 
17.68	 0.67	 8032.2500	 
17.67	 0.67	 8032.3910	 
17.67	 0.67	 8032.5630	 
17.68	 0.67	 8032.7030	 
17.68	 0.67	 8032.8750	 
17.68	 0.67	 8033.0160	 
17.68	 0.67	 8033.1880	 
17.68	 0.67	 8033.3280	 
17.68	 0.67	 8033.4840	 
17.68	 0.67	 8033.6250	 
17.68	 0.67	 8033.7810	 
17.68	 0.67	 8033.9220	 
17.68	 0.67	 8034.0780	 
17.68	 0.67	 8034.2190	 
17.68	 0.68	 8034.3750	 
17.68	 0.67	 8034.5160	 
17.68	 0.67	 8034.6880	 
17.68	 0.67	 8034.8280	 
17.68	 0.67	 8034.9840	 
17.68	 0.67	 8035.1250	 
17.68	 0.67	 8035.2810	 
17.68	 0.68	 8035.4220	 
17.68	 0.68	 8035.5940	 
17.68	 0.67	 8035.7340	 
17.68	 0.67	 8035.9060	 
17.68	 0.67	 8036.0470	 
17.68	 0.67	 8036.2190	 
17.68	 0.67	 8036.3750	 
17.68	 0.67	 8036.5310	 
17.68	 0.68	 8036.6720	 
17.68	 0.68	 8036.8130	 
17.69	 0.67	 8036.9530	 
17.68	 0.67	 8037.1250	 
17.69	 0.68	 8037.2660	 
17.69	 0.68	 8037.4220	 
17.68	 0.67	 8037.5630	 
17.69	 0.67	 8037.7190	 
17.68	 0.67	 8037.8590	 
17.68	 0.67	 8038.0310	 
17.69	 0.67	 8038.1720	 
17.69	 0.67	 8038.3440	 
17.69	 0.67	 8038.4840	 
17.69	 0.67	 8038.6410	 
17.69	 0.67	 8038.7810	 
17.69	 0.67	 8038.9380	 
17.69	 0.67	 8039.0780	 
17.69	 0.67	 8039.2500	 
17.69	 0.67	 8039.3910	 
17.69	 0.67	 8039.5630	 
17.69	 0.67	 8039.7030	 
17.69	 0.68	 8039.8750	 
17.69	 0.67	 8040.0160	 
17.69	 0.68	 8040.1880	 
17.69	 0.67	 8040.3280	 
17.69	 0.68	 8040.4840	 
17.69	 0.67	 8040.6250	 
17.69	 0.67	 8040.7810	 
17.69	 0.67	 8040.9220	 
17.69	 0.67	 8041.0780	 
17.69	 0.68	 8041.2190	 
17.69	 0.67	 8041.3910	 
17.69	 0.68	 8041.5310	 
17.69	 0.67	 8041.6880	 
17.69	 0.67	 8041.8280	 
17.69	 0.67	 8041.9840	 
17.69	 0.67	 8042.1250	 
17.69	 0.67	 8042.2810	 
17.69	 0.68	 8042.4220	 
17.69	 0.68	 8042.5940	 
17.69	 0.67	 8042.7340	 
17.69	 0.67	 8042.8910	 
17.69	 0.67	 8043.0310	 
17.69	 0.67	 8043.1880	 
17.69	 0.67	 8043.3280	 
17.69	 0.68	 8043.5000	 
17.69	 0.68	 8043.6410	 
17.69	 0.68	 8043.8130	 
17.69	 0.68	 8043.9530	 
17.69	 0.67	 8044.1250	 
17.69	 0.67	 8044.2660	 
17.69	 0.67	 8044.4220	 
17.69	 0.68	 8044.5630	 
17.69	 0.67	 8044.7190	 
17.69	 0.68	 8044.8590	 
17.69	 0.67	 8045.0310	 
17.69	 0.67	 8045.1720	 
17.69	 0.68	 8045.3440	 
17.69	 0.67	 8045.4840	 
17.69	 0.67	 8045.6560	 
17.69	 0.67	 8045.7970	 
17.69	 0.67	 8045.9530	 
17.69	 0.67	 8046.0940	 
17.69	 0.68	 8046.2500	 
17.69	 0.68	 8046.3910	 
17.69	 0.67	 8046.5630	 
17.69	 0.67	 8046.7030	 
17.69	 0.68	 8046.8750	 
17.69	 0.67	 8047.0160	 
17.69	 0.67	 8047.1720	 
17.69	 0.67	 8047.3130	 
17.69	 0.68	 8047.4840	 
17.69	 0.68	 8047.6250	 
17.69	 0.67	 8047.7810	 
17.69	 0.67	 8047.9220	 
17.69	 0.67	 8048.0780	 
17.69	 0.67	 8048.2190	 
17.69	 0.67	 8048.3910	 
17.69	 0.67	 8048.5310	 
17.69	 0.68	 8048.6880	 
17.69	 0.68	 8048.8280	 
17.69	 0.67	 8048.9840	 
17.69	 0.68	 8049.1250	 
17.69	 0.68	 8049.2810	 
17.69	 0.67	 8049.4220	 
17.69	 0.68	 8049.5940	 
17.69	 0.68	 8049.7340	 
17.69	 0.67	 8049.9060	 
17.69	 0.67	 8050.0470	 
17.69	 0.67	 8050.2190	 
17.69	 0.67	 8050.3590	 
17.69	 0.68	 8050.5160	 
17.69	 0.67	 8050.6560	 
17.69	 0.67	 8050.8130	 
17.69	 0.67	 8050.9530	 
17.69	 0.67	 8051.1090	 
17.69	 0.67	 8051.2500	 
17.69	 0.67	 8051.4060	 
17.69	 0.68	 8051.5470	 
17.69	 0.67	 8051.7030	 
17.69	 0.68	 8051.8440	 
17.69	 0.68	 8052.0160	 
17.69	 0.67	 8052.1560	 
17.69	 0.68	 8052.3130	 
17.69	 0.68	 8052.4530	 
17.69	 0.67	 8052.6090	 
17.69	 0.68	 8052.7500	 
17.69	 0.68	 8052.9060	 
17.69	 0.68	 8053.0470	 
17.69	 0.68	 8053.2030	 
17.69	 0.67	 8053.3440	 
17.69	 0.68	 8053.5160	 
17.69	 0.67	 8053.6560	 
17.69	 0.67	 8053.8130	 
17.69	 0.67	 8053.9530	 
17.69	 0.68	 8054.1090	 
17.69	 0.68	 8054.2500	 
17.69	 0.67	 8054.4060	 
17.69	 0.67	 8054.5470	 
17.69	 0.67	 8054.7190	 
17.69	 0.67	 8054.8590	 
17.69	 0.68	 8055.0310	 
17.69	 0.68	 8055.1720	 
17.69	 0.68	 8055.3280	 
17.69	 0.67	 8055.4690	 
17.69	 0.67	 8055.6250	 
17.69	 0.67	 8055.7660	 
17.69	 0.67	 8055.9380	 
17.69	 0.67	 8056.0780	 
17.69	 0.68	 8056.2340	 
17.69	 0.68	 8056.3750	 
17.69	 0.68	 8056.5310	 
17.69	 0.67	 8056.6720	 
17.69	 0.67	 8056.8440	 
17.69	 0.67	 8056.9840	 
17.69	 0.67	 8057.1560	 
17.69	 0.67	 8057.2970	 
17.69	 0.67	 8057.4690	 
17.69	 0.67	 8057.6250	 
17.69	 0.67	 8057.7810	 
17.69	 0.68	 8057.9220	 
17.69	 0.68	 8058.0940	 
17.69	 0.68	 8058.2340	 
17.69	 0.68	 8058.3910	 
17.69	 0.68	 8058.5310	 
17.69	 0.67	 8058.6880	 
17.69	 0.67	 8058.8280	 
17.69	 0.67	 8059.0000	 
17.69	 0.67	 8059.1410	 
17.69	 0.67	 8059.2970	 
17.69	 0.67	 8059.4380	 
17.69	 0.68	 8059.5940	 
17.69	 0.67	 8059.7340	 
17.69	 0.68	 8059.8910	 
17.69	 0.68	 8060.0310	 
17.69	 0.67	 8060.1880	 
17.69	 0.68	 8060.3280	 
17.69	 0.67	 8060.4840	 
17.69	 0.67	 8060.6250	 
17.69	 0.67	 8060.7810	 
17.69	 0.67	 8060.9220	 
17.69	 0.68	 8061.0780	 
17.69	 0.67	 8061.2190	 
17.69	 0.67	 8061.3750	 
17.69	 0.67	 8061.5160	 
17.69	 0.67	 8061.6720	 
17.69	 0.67	 8061.8130	 
17.69	 0.68	 8061.9690	 
17.69	 0.68	 8062.1090	 
17.69	 0.68	 8062.2810	 
17.69	 0.67	 8062.4220	 
17.69	 0.67	 8062.5940	 
17.69	 0.67	 8062.7340	 
17.69	 0.68	 8062.9060	 
17.69	 0.67	 8063.0470	 
17.69	 0.67	 8063.2030	 
17.69	 0.68	 8063.3440	 
17.69	 0.67	 8063.5160	 
17.69	 0.68	 8063.6560	 
17.69	 0.68	 8063.8130	 
17.69	 0.67	 8063.9530	 
17.69	 0.68	 8064.1090	 
17.69	 0.68	 8064.2500	 
17.69	 0.67	 8064.4060	 
17.69	 0.68	 8064.5470	 
17.69	 0.68	 8064.7190	 
17.69	 0.67	 8064.8590	 
17.69	 0.68	 8065.0310	 
17.69	 0.67	 8065.1720	 
17.69	 0.68	 8065.3440	 
17.69	 0.68	 8065.4840	 
17.69	 0.68	 8065.6560	 
17.69	 0.68	 8065.7970	 
17.69	 0.68	 8065.9690	 
17.69	 0.68	 8066.1250	 
17.69	 0.67	 8066.2810	 
17.69	 0.68	 8066.4220	 
17.69	 0.68	 8066.5780	 
17.69	 0.68	 8066.7190	 
17.69	 0.68	 8066.8750	 
17.69	 0.67	 8067.0160	 
17.69	 0.67	 8067.1720	 
17.69	 0.68	 8067.3130	 
17.69	 0.67	 8067.4690	 
17.69	 0.68	 8067.6090	 
17.69	 0.68	 8067.7810	 
17.69	 0.67	 8067.9220	 
17.69	 0.67	 8068.0780	 
17.69	 0.68	 8068.2190	 
17.69	 0.67	 8068.3910	 
17.69	 0.68	 8068.5310	 
17.69	 0.67	 8068.6880	 
17.69	 0.67	 8068.8280	 
17.69	 0.68	 8069.0000	 
17.69	 0.68	 8069.1410	 
17.69	 0.67	 8069.3130	 
17.69	 0.67	 8069.4530	 
17.69	 0.67	 8069.6090	 
17.69	 0.68	 8069.7500	 
