WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-3-Old-FS\Day 1 - 10881.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1706901
Total number of data points: 142210
Test date: 29/11/2017
Test time: 17:24:03
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
5.55,  0.19,  7948.5790,  
2.48,  0.13,  7948.7190,  
0.23,  0.09,  7948.8750,  
2.84,  0.13,  7949.0150,  
5.90,  0.19,  7949.1870,  
8.97,  0.26,  7949.3290,  
12.04,  0.33,  7949.5000,  
15.11,  0.39,  7949.6400,  
18.17,  0.46,  7949.8120,  
17.06,  0.44,  7949.9540,  
14.00,  0.37,  7950.1250,  
11.70,  0.32,  7950.2650,  
7.85,  0.24,  7950.4370,  
4.78,  0.18,  7950.6090,  
1.71,  0.11,  7950.7500,  
0.55,  0.09,  7950.8900,  
3.61,  0.15,  7951.0470,  
6.67,  0.21,  7951.1870,  
8.97,  0.26,  7951.3440,  
12.03,  0.33,  7951.4840,  
15.11,  0.39,  7951.6400,  
17.41,  0.45,  7951.7810,  
17.83,  0.45,  7951.9370,  
14.74,  0.39,  7952.0790,  
11.69,  0.32,  7952.2500,  
8.62,  0.26,  7952.3900,  
5.53,  0.19,  7952.5620,  
2.48,  0.13,  7952.7040,  
0.23,  0.09,  7952.8590,  
2.84,  0.14,  7953.0000,  
5.90,  0.20,  7953.1720,  
8.99,  0.26,  7953.3120,  
12.05,  0.33,  7953.4690,  
14.34,  0.38,  7953.6090,  
18.17,  0.46,  7953.7810,  
17.83,  0.45,  7953.9220,  
14.76,  0.39,  7954.0940,  
11.69,  0.32,  7954.2340,  
8.62,  0.26,  7954.4060,  
5.55,  0.19,  7954.5470,  
2.47,  0.13,  7954.7040,  
0.22,  0.08,  7954.8440,  
2.83,  0.13,  7955.0000,  
5.91,  0.20,  7955.1400,  
8.97,  0.26,  7955.3120,  
12.05,  0.33,  7955.4540,  
15.10,  0.39,  7955.6250,  
17.40,  0.44,  7955.7650,  
17.07,  0.44,  7955.9370,  
14.77,  0.39,  7956.0790,  
11.69,  0.32,  7956.2340,  
8.62,  0.26,  7956.3750,  
6.32,  0.19,  7956.5310,  
3.24,  0.14,  7956.6720,  
0.23,  0.09,  7956.8440,  
2.84,  0.13,  7956.9840,  
5.91,  0.20,  7957.1400,  
8.19,  0.26,  7957.2810,  
11.28,  0.31,  7957.4370,  
14.34,  0.38,  7957.5790,  
17.40,  0.44,  7957.7340,  
18.59,  0.47,  7957.8750,  
14.75,  0.39,  7958.0470,  
12.45,  0.34,  7958.1870,  
9.38,  0.27,  7958.3440,  
6.31,  0.21,  7958.4840,  
4.01,  0.16,  7958.6400,  
0.95,  0.10,  7958.7810,  
2.08,  0.12,  7958.9370,  
5.13,  0.18,  7959.0790,  
8.21,  0.24,  7959.2500,  
10.50,  0.29,  7959.3900,  
14.34,  0.38,  7959.5620,  
16.64,  0.43,  7959.7040,  
18.59,  0.47,  7959.8750,  
15.53,  0.40,  7960.0150,  
12.46,  0.34,  7960.1870,  
9.38,  0.27,  7960.3290,  
6.31,  0.21,  7960.5000,  
3.24,  0.14,  7960.6400,  
0.22,  0.08,  7960.7970,  
2.08,  0.12,  7960.9370,  
5.13,  0.18,  7961.0940,  
8.22,  0.24,  7961.2340,  
10.50,  0.31,  7961.3900,  
13.58,  0.36,  7961.5310,  
16.64,  0.43,  7961.6870,  
18.59,  0.47,  7961.8290,  
16.30,  0.42,  7961.9840,  
13.23,  0.35,  7962.1250,  
10.15,  0.29,  7962.2970,  
7.09,  0.22,  7962.4370,  
4.01,  0.16,  7962.5940,  
1.70,  0.11,  7962.7340,  
1.31,  0.10,  7962.8900,  
4.37,  0.16,  7963.0310,  
7.43,  0.23,  7963.1870,  
9.74,  0.28,  7963.3290,  
12.80,  0.34,  7963.5000,  
15.87,  0.41,  7963.6400,  
18.90,  0.48,  7963.8120,  
16.30,  0.42,  7963.9540,  
13.24,  0.35,  7964.1250,  
10.15,  0.29,  7964.2650,  
7.08,  0.22,  7964.4370,  
4.01,  0.16,  7964.5790,  
1.70,  0.11,  7964.7340,  
1.31,  0.10,  7964.8750,  
4.37,  0.17,  7965.0470,  
7.43,  0.23,  7965.1870,  
10.51,  0.29,  7965.3440,  
12.81,  0.34,  7965.4840,  
15.87,  0.41,  7965.6400,  
18.90,  0.48,  7965.7810,  
16.29,  0.42,  7965.9370,  
13.99,  0.37,  7966.0790,  
10.93,  0.31,  7966.2340,  
7.85,  0.24,  7966.3750,  
4.78,  0.18,  7966.5470,  
1.71,  0.11,  7966.6870,  
0.56,  0.09,  7966.8440,  
3.60,  0.15,  7966.9840,  
6.68,  0.21,  7967.1400,  
8.96,  0.26,  7967.2810,  
12.05,  0.33,  7967.4370,  
15.11,  0.39,  7967.5790,  
18.17,  0.46,  7967.7500,  
17.06,  0.44,  7967.8900,  
14.00,  0.37,  7968.0620,  
10.92,  0.30,  7968.2040,  
7.85,  0.24,  7968.3750,  
5.55,  0.19,  7968.5150,  
2.48,  0.13,  7968.6720,  
0.55,  0.09,  7968.8120,  
3.61,  0.15,  7968.9690,  
5.90,  0.20,  7969.1090,  
8.97,  0.26,  7969.2650,  
12.05,  0.33,  7969.4060,  
15.11,  0.39,  7969.5620,  
17.41,  0.44,  7969.7040,  
17.83,  0.45,  7969.8590,  
14.77,  0.39,  7970.0000,  
11.70,  0.32,  7970.1720,  
9.39,  0.26,  7970.3120,  
6.32,  0.21,  7970.4690,  
3.24,  0.14,  7970.6090,  
0.21,  0.08,  7970.7650,  
2.07,  0.12,  7970.9060,  
5.13,  0.18,  7971.0620,  
8.21,  0.24,  7971.2040,  
11.27,  0.31,  7971.3750,  
14.34,  0.38,  7971.5150,  
17.40,  0.45,  7971.6870,  
17.83,  0.46,  7971.8290,  
14.77,  0.39,  7972.0000,  
12.46,  0.34,  7972.1400,  
8.61,  0.26,  7972.3120,  
6.31,  0.21,  7972.4540,  
3.24,  0.14,  7972.6090,  
0.22,  0.08,  7972.7500,  
2.84,  0.13,  7972.9220,  
5.90,  0.20,  7973.0620,  
8.19,  0.24,  7973.2190,  
11.27,  0.31,  7973.3590,  
14.34,  0.38,  7973.5150,  
16.63,  0.43,  7973.6560,  
18.60,  0.47,  7973.8120,  
15.52,  0.40,  7973.9540,  
12.46,  0.34,  7974.1090,  
10.14,  0.29,  7974.2500,  
7.08,  0.22,  7974.4220,  
4.01,  0.16,  7974.5620,  
0.94,  0.10,  7974.7190,  
2.08,  0.12,  7974.8590,  
4.39,  0.17,  7975.0150,  
7.45,  0.23,  7975.1560,  
10.51,  0.29,  7975.3120,  
12.81,  0.36,  7975.4540,  
16.64,  0.43,  7975.6250,  
18.90,  0.48,  7975.7650,  
15.53,  0.40,  7975.9370,  
13.23,  0.35,  7976.0790,  
10.15,  0.29,  7976.2500,  
7.08,  0.22,  7976.3900,  
4.01,  0.16,  7976.5470,  
1.72,  0.11,  7976.6870,  
1.31,  0.11,  7976.8440,  
4.37,  0.17,  7976.9840,  
7.45,  0.23,  7977.1560,  
10.51,  0.29,  7977.2970,  
13.58,  0.36,  7977.4540,  
15.88,  0.41,  7977.5940,  
18.90,  0.48,  7977.7500,  
16.30,  0.42,  7977.8900,  
13.23,  0.35,  7978.0620,  
10.15,  0.29,  7978.2040,  
7.86,  0.24,  7978.3590,  
4.78,  0.17,  7978.5000,  
1.71,  0.11,  7978.6560,  
0.55,  0.09,  7978.7970,  
3.61,  0.15,  7978.9540,  
6.67,  0.21,  7979.0940,  
9.74,  0.28,  7979.2650,  
12.81,  0.34,  7979.4060,  
15.11,  0.39,  7979.5620,  
18.17,  0.46,  7979.7040,  
17.06,  0.44,  7979.8750,  
13.99,  0.37,  7980.0150,  
10.92,  0.31,  7980.1870,  
7.85,  0.24,  7980.3290,  
4.78,  0.18,  7980.4840,  
2.48,  0.13,  7980.6250,  
0.55,  0.09,  7980.7970,  
3.61,  0.15,  7980.9370,  
6.67,  0.21,  7981.0940,  
9.73,  0.28,  7981.2340,  
12.04,  0.33,  7981.3900,  
15.11,  0.39,  7981.5310,  
18.17,  0.46,  7981.6870,  
17.83,  0.46,  7981.8290,  
14.76,  0.39,  7981.9840,  
11.70,  0.32,  7982.1250,  
8.63,  0.26,  7982.2970,  
5.54,  0.19,  7982.4370,  
2.48,  0.13,  7982.5940,  
0.22,  0.08,  7982.7340,  
2.84,  0.14,  7982.8900,  
5.91,  0.20,  7983.0310,  
8.21,  0.24,  7983.1870,  
11.27,  0.31,  7983.3290,  
14.34,  0.38,  7983.5000,  
17.41,  0.44,  7983.6400,  
17.83,  0.46,  7983.8120,  
14.76,  0.39,  7983.9540,  
11.69,  0.32,  7984.1250,  
8.62,  0.26,  7984.2650,  
6.31,  0.21,  7984.4220,  
3.25,  0.15,  7984.5620,  
0.22,  0.09,  7984.7190,  
2.84,  0.13,  7984.8590,  
5.91,  0.20,  7985.0310,  
8.19,  0.24,  7985.1720,  
11.28,  0.31,  7985.3290,  
14.34,  0.38,  7985.4690,  
17.41,  0.45,  7985.6250,  
18.60,  0.47,  7985.7650,  
15.53,  0.40,  7985.9370,  
12.46,  0.34,  7986.0790,  
9.39,  0.27,  7986.2500,  
6.31,  0.21,  7986.3900,  
3.25,  0.15,  7986.5620,  
0.22,  0.08,  7986.7040,  
2.84,  0.13,  7986.8590,  
5.15,  0.18,  7987.0000,  
8.20,  0.24,  7987.1560,  
11.28,  0.31,  7987.2970,  
14.35,  0.38,  7987.4690,  
17.41,  0.45,  7987.6090,  
17.83,  0.46,  7987.7810,  
15.53,  0.41,  7987.9220,  
11.70,  0.32,  7988.0940,  
9.38,  0.27,  7988.2340,  
6.31,  0.21,  7988.3900,  
3.24,  0.14,  7988.5310,  
0.94,  0.10,  7988.6870,  
2.08,  0.12,  7988.8290,  
5.14,  0.18,  7989.0000,  
8.21,  0.24,  7989.1400,  
11.28,  0.31,  7989.3120,  
14.34,  0.38,  7989.4540,  
17.41,  0.45,  7989.6250,  
17.83,  0.46,  7989.7650,  
15.53,  0.41,  7989.9220,  
12.46,  0.34,  7990.0620,  
9.39,  0.27,  7990.2190,  
6.31,  0.21,  7990.3590,  
3.24,  0.15,  7990.5310,  
0.95,  0.10,  7990.6720,  
2.84,  0.13,  7990.8440,  
5.14,  0.18,  7990.9840,  
8.21,  0.24,  7991.1400,  
11.26,  0.31,  7991.2810,  
13.58,  0.36,  7991.4370,  
16.63,  0.43,  7991.5790,  
18.60,  0.47,  7991.7500,  
15.53,  0.40,  7991.8900,  
12.47,  0.34,  7992.0620,  
9.39,  0.27,  7992.2040,  
6.31,  0.21,  7992.3750,  
3.24,  0.14,  7992.5150,  
0.23,  0.09,  7992.6870,  
2.84,  0.13,  7992.8290,  
5.14,  0.18,  7992.9840,  
8.21,  0.24,  7993.1250,  
11.27,  0.31,  7993.2810,  
13.57,  0.36,  7993.4220,  
17.41,  0.45,  7993.5940,  
18.60,  0.47,  7993.7340,  
15.52,  0.41,  7993.9060,  
12.46,  0.34,  7994.0470,  
9.39,  0.27,  7994.2190,  
6.32,  0.21,  7994.3590,  
3.25,  0.14,  7994.5150,  
0.95,  0.10,  7994.6560,  
2.09,  0.12,  7994.8120,  
5.14,  0.18,  7994.9540,  
8.19,  0.24,  7995.1250,  
11.28,  0.31,  7995.2650,  
13.58,  0.36,  7995.4220,  
16.63,  0.43,  7995.5620,  
18.60,  0.47,  7995.7190,  
15.53,  0.41,  7995.8590,  
13.23,  0.35,  7996.0150,  
10.16,  0.29,  7996.1560,  
7.08,  0.22,  7996.3120,  
4.78,  0.18,  7996.4540,  
0.95,  0.10,  7996.6250,  
1.31,  0.10,  7996.7650,  
4.38,  0.17,  7996.9370,  
7.43,  0.23,  7997.0790,  
10.52,  0.29,  7997.2500,  
14.35,  0.38,  7997.4060,  
16.64,  0.43,  7997.5620,  
18.59,  0.47,  7997.7040,  
16.30,  0.42,  7997.8440,  
13.23,  0.36,  7997.9840,  
10.15,  0.29,  7998.1560,  
7.09,  0.22,  7998.2970,  
4.01,  0.16,  7998.4540,  
1.72,  0.11,  7998.5940,  
1.31,  0.10,  7998.7500,  
4.37,  0.17,  7998.8900,  
7.43,  0.23,  7999.0620,  
9.74,  0.29,  7999.2040,  
13.58,  0.36,  7999.3750,  
15.87,  0.41,  7999.5150,  
18.90,  0.48,  7999.6720,  
16.30,  0.42,  7999.8120,  
13.23,  0.36,  7999.9690,  
10.92,  0.31,  8000.1090,  
7.84,  0.24,  8000.2650,  
4.78,  0.18,  8000.4060,  
2.47,  0.13,  8000.5620,  
0.56,  0.09,  8000.7040,  
3.61,  0.15,  8000.8750,  
6.67,  0.21,  8001.0150,  
9.75,  0.28,  8001.1870,  
12.80,  0.34,  8001.3290,  
15.88,  0.41,  8001.4840,  
18.17,  0.46,  8001.6250,  
17.06,  0.44,  8001.7970,  
14.00,  0.37,  8001.9370,  
10.92,  0.31,  8002.0940,  
7.85,  0.24,  8002.2340,  
5.55,  0.19,  8002.3900,  
2.48,  0.13,  8002.5310,  
0.56,  0.09,  8002.6870,  
2.86,  0.14,  8002.8290,  
6.67,  0.21,  8003.0000,  
8.97,  0.26,  8003.1400,  
12.01,  0.33,  8003.3120,  
15.10,  0.39,  8003.4540,  
18.17,  0.46,  8003.6250,  
16.30,  0.42,  8003.7970,  
13.98,  0.37,  8003.9370,  
10.92,  0.31,  8004.0790,  
7.85,  0.24,  8004.2500,  
4.78,  0.18,  8004.3900,  
2.48,  0.13,  8004.5470,  
0.55,  0.09,  8004.6870,  
3.60,  0.15,  8004.8440,  
6.68,  0.21,  8004.9840,  
9.75,  0.28,  8005.1560,  
12.04,  0.33,  8005.2970,  
15.11,  0.39,  8005.4540,  
18.17,  0.46,  8005.5940,  
17.06,  0.44,  8005.7500,  
14.77,  0.39,  8005.8900,  
11.70,  0.32,  8006.0620,  
8.62,  0.26,  8006.2040,  
5.56,  0.19,  8006.3750,  
2.48,  0.13,  8006.5150,  
0.55,  0.09,  8006.6870,  
3.58,  0.15,  8006.8290,  
6.67,  0.21,  8006.9840,  
8.97,  0.26,  8007.1250,  
12.05,  0.33,  8007.2810,  
15.11,  0.39,  8007.4220,  
18.17,  0.46,  8007.5940,  
17.07,  0.44,  8007.7340,  
14.00,  0.37,  8007.9060,  
11.70,  0.32,  8008.0470,  
7.86,  0.24,  8008.2190,  
5.55,  0.19,  8008.3590,  
2.48,  0.13,  8008.5150,  
0.55,  0.09,  8008.6560,  
2.83,  0.14,  8008.8120,  
5.90,  0.20,  8008.9540,  
8.98,  0.26,  8009.1250,  
12.05,  0.33,  8009.2650,  
15.11,  0.39,  8009.4370,  
18.18,  0.46,  8009.5790,  
17.06,  0.44,  8009.7500,  
13.99,  0.37,  8009.8900,  
10.92,  0.30,  8010.0620,  
7.84,  0.24,  8010.2040,  
5.54,  0.19,  8010.3590,  
2.48,  0.13,  8010.5000,  
0.55,  0.09,  8010.6720,  
3.61,  0.15,  8010.8120,  
6.68,  0.21,  8010.9690,  
8.98,  0.26,  8011.1090,  
12.04,  0.33,  8011.2810,  
15.11,  0.39,  8011.4220,  
18.17,  0.46,  8011.5790,  
17.07,  0.44,  8011.7190,  
14.77,  0.39,  8011.8750,  
11.69,  0.32,  8012.0150,  
8.62,  0.26,  8012.1870,  
5.54,  0.19,  8012.3290,  
2.48,  0.13,  8012.5000,  
0.56,  0.09,  8012.6400,  
3.61,  0.15,  8012.8120,  
6.67,  0.21,  8012.9540,  
9.74,  0.28,  8013.1250,  
12.05,  0.33,  8013.2650,  
15.88,  0.41,  8013.4370,  
18.17,  0.46,  8013.5790,  
17.07,  0.44,  8013.7340,  
13.99,  0.37,  8013.8750,  
10.93,  0.31,  8014.0470,  
7.84,  0.24,  8014.1870,  
5.54,  0.19,  8014.3440,  
2.46,  0.13,  8014.4840,  
0.56,  0.09,  8014.6400,  
2.84,  0.13,  8014.7810,  
5.90,  0.20,  8014.9370,  
8.97,  0.26,  8015.0790,  
12.04,  0.33,  8015.2500,  
15.11,  0.39,  8015.3900,  
18.17,  0.46,  8015.5620,  
17.06,  0.44,  8015.7040,  
13.99,  0.37,  8015.8750,  
11.68,  0.32,  8016.0150,  
7.85,  0.24,  8016.1870,  
5.55,  0.19,  8016.3290,  
2.47,  0.13,  8016.5000,  
1.30,  0.11,  8016.6720,  
3.61,  0.15,  8016.8120,  
6.68,  0.21,  8016.9540,  
9.74,  0.28,  8017.1090,  
12.05,  0.33,  8017.2500,  
15.11,  0.39,  8017.4060,  
18.18,  0.46,  8017.5470,  
17.06,  0.44,  8017.7040,  
14.76,  0.39,  8017.8440,  
11.69,  0.32,  8018.0000,  
8.62,  0.26,  8018.1400,  
5.53,  0.19,  8018.3120,  
2.47,  0.13,  8018.4540,  
0.55,  0.09,  8018.6250,  
2.85,  0.14,  8018.7650,  
6.69,  0.21,  8018.9370,  
8.98,  0.26,  8019.0790,  
12.05,  0.33,  8019.2340,  
15.11,  0.39,  8019.3750,  
17.40,  0.45,  8019.5310,  
17.83,  0.45,  8019.6720,  
14.75,  0.39,  8019.8440,  
11.68,  0.32,  8019.9840,  
8.62,  0.26,  8020.1400,  
6.31,  0.21,  8020.2810,  
3.24,  0.14,  8020.4370,  
0.22,  0.08,  8020.5790,  
2.84,  0.13,  8020.7340,  
5.14,  0.18,  8020.8750,  
8.21,  0.24,  8021.0310,  
11.28,  0.31,  8021.1720,  
14.35,  0.38,  8021.3440,  
17.41,  0.45,  8021.4840,  
18.59,  0.47,  8021.6400,  
15.54,  0.40,  8021.7810,  
12.47,  0.34,  8021.9370,  
9.39,  0.27,  8022.0790,  
7.08,  0.22,  8022.2340,  
4.00,  0.16,  8022.3750,  
0.56,  0.09,  8022.6250,  
3.60,  0.15,  8022.7650,  
6.68,  0.21,  8022.9220,  
8.97,  0.26,  8023.0620,  
12.04,  0.33,  8023.2190,  
15.11,  0.39,  8023.3590,  
18.17,  0.46,  8023.5310,  
17.07,  0.44,  8023.6720,  
14.77,  0.39,  8023.8290,  
11.69,  0.32,  8023.9690,  
8.62,  0.26,  8024.1250,  
6.30,  0.21,  8024.2650,  
2.48,  0.13,  8024.4370,  
0.23,  0.08,  8024.5790,  
2.83,  0.13,  8024.7500,  
5.91,  0.20,  8024.8900,  
8.98,  0.26,  8025.0620,  
12.04,  0.33,  8025.2040,  
15.11,  0.39,  8025.3750,  
18.17,  0.46,  8025.5150,  
17.07,  0.44,  8025.6870,  
13.99,  0.37,  8025.8290,  
11.68,  0.32,  8025.9840,  
8.61,  0.26,  8026.1250,  
5.55,  0.19,  8026.2970,  
2.48,  0.13,  8026.4370,  
0.55,  0.09,  8026.5940,  
2.84,  0.13,  8026.7340,  
5.91,  0.20,  8026.8900,  
8.98,  0.26,  8027.0310,  
12.04,  0.33,  8027.1870,  
14.35,  0.38,  8027.3290,  
17.40,  0.44,  8027.5000,  
17.82,  0.46,  8027.6400,  
14.77,  0.39,  8027.8120,  
11.69,  0.32,  8027.9540,  
8.62,  0.26,  8028.1250,  
5.55,  0.19,  8028.2970,  
2.47,  0.13,  8028.4370,  
0.56,  0.09,  8028.5790,  
3.61,  0.15,  8028.7500,  
5.91,  0.20,  8028.8900,  
8.96,  0.26,  8029.0470,  
12.05,  0.33,  8029.1870,  
15.11,  0.39,  8029.3440,  
17.41,  0.45,  8029.4840,  
17.07,  0.44,  8029.6560,  
14.77,  0.39,  8029.7970,  
11.69,  0.32,  8029.9540,  
8.62,  0.26,  8030.0940,  
6.32,  0.21,  8030.2500,  
3.24,  0.15,  8030.3900,  
0.22,  0.08,  8030.5620,  
2.84,  0.13,  8030.7040,  
5.90,  0.20,  8030.8750,  
8.97,  0.26,  8031.0150,  
12.03,  0.33,  8031.1870,  
15.11,  0.39,  8031.3290,  
17.41,  0.45,  8031.4840,  
17.82,  0.46,  8031.6250,  
14.76,  0.39,  8031.7810,  
11.69,  0.32,  8031.9220,  
8.61,  0.26,  8032.0940,  
6.31,  0.21,  8032.2340,  
2.47,  0.13,  8032.4060,  
0.22,  0.09,  8032.5470,  
2.85,  0.14,  8032.7190,  
5.90,  0.20,  8032.8590,  
8.96,  0.26,  8033.0150,  
12.05,  0.33,  8033.1560,  
14.35,  0.38,  8033.3120,  
17.41,  0.45,  8033.4540,  
17.82,  0.45,  8033.6250,  
14.77,  0.39,  8033.7650,  
11.69,  0.32,  8033.9370,  
8.62,  0.26,  8034.0790,  
5.55,  0.19,  8034.2500,  
3.24,  0.13,  8034.3900,  
0.55,  0.09,  8034.5620,  
2.85,  0.14,  8034.7040,  
5.91,  0.20,  8034.8590,  
8.98,  0.26,  8035.0000,  
12.05,  0.33,  8035.1720,  
15.11,  0.39,  8035.3120,  
17.41,  0.45,  8035.4690,  
17.83,  0.45,  8035.6090,  
14.77,  0.39,  8035.7810,  
11.68,  0.32,  8035.9220,  
8.61,  0.26,  8036.0940,  
5.55,  0.19,  8036.2340,  
2.47,  0.13,  8036.3900,  
0.23,  0.09,  8036.5310,  
2.85,  0.14,  8036.6870,  
5.90,  0.20,  8036.8290,  
8.97,  0.26,  8037.0000,  
12.05,  0.33,  8037.1400,  
15.11,  0.39,  8037.3120,  
17.41,  0.45,  8037.4540,  
17.82,  0.46,  8037.6090,  
14.77,  0.39,  8037.7500,  
11.70,  0.32,  8037.9060,  
9.38,  0.27,  8038.0470,  
6.31,  0.21,  8038.2190,  
3.24,  0.14,  8038.3590,  
0.22,  0.09,  8038.5310,  
2.85,  0.13,  8038.6720,  
5.91,  0.20,  8038.8440,  
8.97,  0.26,  8039.0150,  
12.04,  0.33,  8039.1560,  
15.11,  0.39,  8039.2970,  
17.41,  0.44,  8039.4540,  
17.83,  0.46,  8039.5940,  
14.77,  0.39,  8039.7500,  
11.69,  0.32,  8039.8900,  
8.62,  0.26,  8040.0620,  
6.32,  0.21,  8040.2040,  
2.48,  0.13,  8040.3750,  
0.23,  0.08,  8040.5150,  
2.84,  0.14,  8040.6870,  
5.90,  0.20,  8040.8290,  
8.96,  0.26,  8041.0000,  
12.03,  0.33,  8041.1720,  
15.11,  0.39,  8041.3120,  
18.18,  0.46,  8041.4540,  
17.83,  0.46,  8041.5940,  
14.75,  0.39,  8041.7340,  
11.69,  0.32,  8041.9060,  
8.62,  0.26,  8042.0470,  
6.33,  0.21,  8042.2040,  
3.25,  0.14,  8042.3440,  
0.23,  0.08,  8042.5000,  
2.85,  0.13,  8042.6400,  
5.89,  0.20,  8042.8120,  
8.21,  0.24,  8042.9540,  
12.05,  0.33,  8043.1250,  
14.34,  0.38,  8043.2650,  
17.40,  0.45,  8043.4220,  
17.83,  0.46,  8043.5620,  
15.52,  0.40,  8043.7190,  
12.45,  0.34,  8043.8590,  
9.39,  0.27,  8044.0150,  
6.31,  0.21,  8044.1560,  
4.02,  0.16,  8044.3120,  
0.94,  0.10,  8044.4540,  
2.07,  0.12,  8044.6090,  
4.38,  0.17,  8044.7500,  
7.44,  0.23,  8044.9060,  
10.52,  0.29,  8045.0470,  
13.57,  0.36,  8045.2190,  
16.64,  0.43,  8045.3590,  
18.60,  0.47,  8045.5150,  
16.28,  0.42,  8045.6560,  
13.23,  0.36,  8045.8120,  
10.16,  0.29,  8045.9540,  
7.85,  0.24,  8046.1090,  
4.78,  0.18,  8046.2500,  
1.70,  0.11,  8046.4220,  
1.31,  0.11,  8046.5620,  
4.38,  0.17,  8046.7190,  
6.68,  0.21,  8046.8590,  
9.74,  0.28,  8047.0150,  
12.82,  0.34,  8047.1560,  
15.87,  0.41,  8047.3120,  
18.17,  0.46,  8047.4540,  
17.06,  0.44,  8047.6250,  
14.00,  0.37,  8047.7650,  
10.93,  0.31,  8047.9370,  
7.85,  0.24,  8048.0790,  
4.78,  0.18,  8048.2500,  
1.71,  0.11,  8048.3900,  
1.30,  0.10,  8048.5620,  
4.38,  0.16,  8048.7040,  
7.45,  0.23,  8048.8750,  
9.75,  0.29,  8049.0150,  
12.81,  0.34,  8049.1720,  
15.88,  0.41,  8049.3120,  
18.90,  0.48,  8049.4690,  
17.07,  0.44,  8049.6090,  
13.99,  0.37,  8049.7650,  
10.91,  0.31,  8049.9060,  
7.85,  0.24,  8050.0620,  
5.55,  0.19,  8050.2040,  
2.48,  0.13,  8050.3750,  
0.55,  0.09,  8050.5150,  
3.60,  0.15,  8050.6870,  
6.67,  0.21,  8050.8290,  
9.74,  0.28,  8051.0000,  
12.81,  0.34,  8051.1400,  
15.87,  0.41,  8051.3120,  
18.89,  0.48,  8051.4540,  
17.06,  0.44,  8051.6090,  
13.99,  0.37,  8051.7500,  
10.92,  0.31,  8051.9060,  
7.84,  0.24,  8052.0470,  
4.77,  0.18,  8052.2190,  
2.48,  0.13,  8052.3590,  
0.56,  0.09,  8052.5150,  
3.61,  0.15,  8052.6560,  
6.67,  0.21,  8052.8120,  
8.96,  0.26,  8052.9540,  
12.04,  0.33,  8053.1090,  
15.10,  0.40,  8053.2500,  
18.17,  0.46,  8053.4220,  
17.07,  0.44,  8053.5620,  
14.77,  0.39,  8053.7190,  
11.68,  0.32,  8053.8590,  
8.62,  0.26,  8054.0150,  
6.32,  0.19,  8054.1560,  
3.25,  0.14,  8054.3120,  
0.22,  0.09,  8054.4540,  
2.84,  0.13,  8054.6250,  
5.90,  0.20,  8054.7650,  
8.97,  0.26,  8054.9370,  
12.03,  0.33,  8055.0790,  
15.11,  0.39,  8055.2500,  
17.40,  0.45,  8055.3900,  
17.06,  0.44,  8055.5620,  
14.74,  0.39,  8055.7040,  
11.69,  0.32,  8055.8750,  
7.86,  0.24,  8056.0470,  
5.55,  0.19,  8056.1870,  
2.48,  0.13,  8056.3290,  
0.56,  0.09,  8056.4840,  
2.84,  0.14,  8056.6250,  
5.91,  0.20,  8056.7810,  
8.97,  0.26,  8056.9220,  
12.05,  0.33,  8057.0790,  
14.34,  0.38,  8057.2190,  
17.40,  0.44,  8057.3750,  
17.83,  0.46,  8057.5150,  
14.76,  0.39,  8057.6870,  
11.68,  0.32,  8057.8290,  
9.39,  0.27,  8057.9840,  
6.32,  0.21,  8058.1250,  
3.24,  0.14,  8058.2970,  
0.22,  0.09,  8058.4370,  
2.84,  0.13,  8058.5940,  
5.14,  0.18,  8058.7340,  
8.98,  0.26,  8058.9060,  
11.28,  0.31,  8059.0470,  
14.34,  0.38,  8059.2190,  
17.39,  0.44,  8059.3590,  
17.83,  0.46,  8059.5150,  
14.76,  0.39,  8059.6560,  
12.46,  0.34,  8059.8120,  
9.38,  0.27,  8059.9540,  
6.31,  0.21,  8060.1090,  
4.01,  0.16,  8060.2500,  
0.95,  0.10,  8060.4060,  
2.08,  0.12,  8060.5470,  
5.14,  0.18,  8060.7190,  
8.22,  0.24,  8060.8590,  
10.51,  0.29,  8061.0150,  
13.57,  0.36,  8061.1560,  
16.64,  0.43,  8061.3120,  
18.59,  0.47,  8061.4540,  
15.53,  0.40,  8061.6250,  
13.23,  0.36,  8061.7650,  
9.39,  0.27,  8061.9370,  
7.09,  0.22,  8062.0790,  
4.01,  0.16,  8062.2500,  
0.22,  0.08,  8062.4060,  
2.07,  0.12,  8062.5620,  
5.15,  0.18,  8062.7040,  
8.20,  0.25,  8062.8750,  
11.27,  0.31,  8063.0150,  
14.34,  0.38,  8063.1720,  
16.64,  0.43,  8063.3120,  
18.59,  0.47,  8063.4690,  
15.53,  0.40,  8063.6090,  
12.46,  0.34,  8063.7810,  
9.40,  0.27,  8063.9220,  
7.09,  0.22,  8064.0790,  
4.01,  0.16,  8064.2190,  
0.93,  0.10,  8064.3750,  
1.31,  0.11,  8064.5150,  
4.37,  0.17,  8064.6720,  
