WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-3-Old-FS\Day 2 - 11351.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1781181
Total number of data points: 148400
Test date: 08/12/2017
Test time: 17:04:18
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
Load Current (kN),  Stroke Current (mm),  TIME (S),  
4.17,  0.22,  12268.4400,  
1.07,  0.17,  12268.5900,  
1.87,  0.18,  12268.7400,  
4.94,  0.24,  12268.8900,  
7.25,  0.29,  12269.0300,  
10.32,  0.36,  12269.1900,  
13.42,  0.42,  12269.3300,  
16.51,  0.49,  12269.5000,  
18.86,  0.54,  12269.6400,  
16.54,  0.49,  12269.8000,  
13.42,  0.43,  12269.9400,  
10.36,  0.36,  12270.0900,  
7.26,  0.30,  12270.2400,  
4.94,  0.25,  12270.3900,  
1.84,  0.18,  12270.5300,  
1.10,  0.17,  12270.7000,  
4.18,  0.23,  12270.8400,  
7.25,  0.29,  12271.0000,  
9.55,  0.34,  12271.1400,  
12.65,  0.41,  12271.3000,  
15.74,  0.47,  12271.4400,  
18.80,  0.54,  12271.6100,  
16.54,  0.49,  12271.7500,  
13.43,  0.43,  12271.9200,  
11.14,  0.38,  12272.0600,  
7.25,  0.30,  12272.2400,  
4.94,  0.25,  12272.3800,  
1.84,  0.19,  12272.5300,  
1.11,  0.17,  12272.6700,  
4.15,  0.23,  12272.8300,  
6.46,  0.27,  12272.9700,  
9.55,  0.34,  12273.1300,  
12.64,  0.41,  12273.2700,  
14.97,  0.46,  12273.4200,  
18.04,  0.52,  12273.5600,  
17.30,  0.51,  12273.7400,  
14.21,  0.44,  12273.8800,  
11.14,  0.38,  12274.0500,  
8.04,  0.31,  12274.1900,  
4.93,  0.25,  12274.3600,  
1.84,  0.19,  12274.5000,  
1.09,  0.17,  12274.6700,  
3.41,  0.21,  12274.8100,  
6.48,  0.27,  12274.9700,  
9.55,  0.34,  12275.1100,  
12.65,  0.41,  12275.2700,  
14.95,  0.46,  12275.4100,  
18.03,  0.52,  12275.5600,  
17.29,  0.51,  12275.7000,  
14.20,  0.44,  12275.8800,  
11.13,  0.38,  12276.0200,  
8.81,  0.33,  12276.1700,  
5.71,  0.26,  12276.3100,  
2.60,  0.20,  12276.4700,  
0.33,  0.15,  12276.6100,  
2.64,  0.20,  12276.7700,  
5.71,  0.26,  12276.9100,  
8.78,  0.32,  12277.0800,  
11.87,  0.39,  12277.2200,  
14.95,  0.46,  12277.3800,  
17.27,  0.51,  12277.5200,  
18.07,  0.53,  12277.6700,  
14.98,  0.46,  12277.8100,  
11.90,  0.39,  12277.9700,  
9.57,  0.35,  12278.1100,  
6.49,  0.28,  12278.2800,  
3.39,  0.22,  12278.4200,  
0.32,  0.16,  12278.5800,  
1.86,  0.20,  12278.7200,  
4.93,  0.24,  12278.8800,  
8.02,  0.31,  12279.0200,  
11.11,  0.37,  12279.1700,  
13.43,  0.42,  12279.3100,  
16.49,  0.49,  12279.4700,  
18.85,  0.54,  12279.6100,  
15.77,  0.48,  12279.7800,  
12.68,  0.41,  12279.9200,  
10.37,  0.36,  12280.0800,  
7.25,  0.30,  12280.2200,  
4.16,  0.23,  12280.3800,  
1.07,  0.17,  12280.5200,  
1.10,  0.17,  12280.6700,  
4.17,  0.23,  12280.8100,  
7.24,  0.29,  12280.9900,  
10.34,  0.36,  12281.1300,  
13.42,  0.42,  12281.2800,  
15.73,  0.47,  12281.4200,  
18.80,  0.54,  12281.5800,  
16.54,  0.49,  12281.7200,  
13.45,  0.43,  12281.8900,  
10.36,  0.36,  12282.0300,  
8.03,  0.31,  12282.1900,  
4.93,  0.25,  12282.3300,  
1.84,  0.19,  12282.4900,  
1.10,  0.17,  12282.6300,  
4.16,  0.23,  12282.8000,  
6.49,  0.28,  12282.9400,  
9.57,  0.34,  12283.0900,  
12.66,  0.41,  12283.2400,  
15.73,  0.48,  12283.4100,  
18.79,  0.54,  12283.5500,  
17.30,  0.51,  12283.7000,  
14.21,  0.44,  12283.8400,  
11.13,  0.38,  12284.0000,  
8.03,  0.31,  12284.1400,  
5.68,  0.26,  12284.3000,  
2.62,  0.20,  12284.4400,  
0.33,  0.15,  12284.5900,  
2.62,  0.20,  12284.7400,  
5.71,  0.26,  12284.8900,  
8.79,  0.32,  12285.0300,  
11.88,  0.39,  12285.2000,  
14.95,  0.46,  12285.3400,  
18.04,  0.53,  12285.5000,  
18.08,  0.53,  12285.6400,  
14.98,  0.46,  12285.8000,  
11.90,  0.39,  12285.9400,  
9.57,  0.34,  12286.0900,  
6.48,  0.28,  12286.2400,  
3.39,  0.22,  12286.3900,  
0.32,  0.15,  12286.5300,  
1.87,  0.18,  12286.6900,  
4.94,  0.24,  12286.8300,  
8.02,  0.31,  12286.9900,  
10.33,  0.36,  12287.1300,  
13.42,  0.42,  12287.2800,  
16.50,  0.49,  12287.4200,  
18.85,  0.54,  12287.5800,  
16.53,  0.49,  12287.7200,  
13.45,  0.43,  12287.8800,  
10.36,  0.36,  12288.0200,  
7.27,  0.30,  12288.1700,  
4.92,  0.25,  12288.3100,  
1.83,  0.19,  12288.4900,  
1.11,  0.17,  12288.6300,  
4.17,  0.23,  12288.8000,  
7.25,  0.29,  12288.9400,  
10.35,  0.36,  12289.1100,  
13.42,  0.42,  12289.2500,  
16.50,  0.49,  12289.4200,  
18.85,  0.54,  12289.5600,  
15.76,  0.48,  12289.7400,  
13.46,  0.43,  12289.8800,  
10.34,  0.36,  12290.0300,  
7.27,  0.30,  12290.1700,  
4.15,  0.23,  12290.3300,  
1.84,  0.19,  12290.4700,  
1.86,  0.18,  12290.6400,  
4.17,  0.23,  12290.7800,  
7.25,  0.29,  12290.9400,  
10.33,  0.36,  12291.0800,  
12.65,  0.41,  12291.2400,  
15.73,  0.47,  12291.3900,  
18.78,  0.54,  12291.5500,  
16.52,  0.49,  12291.6900,  
13.46,  0.43,  12291.8600,  
10.34,  0.36,  12292.0000,  
7.26,  0.29,  12292.1700,  
4.16,  0.23,  12292.3100,  
1.85,  0.19,  12292.4700,  
1.11,  0.17,  12292.6100,  
4.17,  0.23,  12292.7700,  
7.26,  0.29,  12292.9100,  
9.57,  0.34,  12293.0600,  
12.65,  0.41,  12293.2000,  
15.73,  0.47,  12293.3600,  
18.04,  0.53,  12293.5000,  
16.53,  0.49,  12293.6700,  
14.24,  0.45,  12293.8100,  
11.12,  0.38,  12293.9700,  
8.02,  0.31,  12294.1100,  
5.70,  0.26,  12294.2700,  
2.61,  0.20,  12294.4100,  
0.32,  0.15,  12294.5800,  
3.39,  0.21,  12294.7200,  
6.47,  0.27,  12294.8800,  
8.79,  0.32,  12295.0200,  
11.86,  0.39,  12295.1700,  
14.95,  0.46,  12295.3100,  
18.04,  0.52,  12295.4900,  
17.31,  0.51,  12295.6300,  
14.21,  0.44,  12295.8000,  
11.12,  0.38,  12295.9400,  
8.02,  0.31,  12296.1100,  
5.70,  0.26,  12296.2500,  
1.84,  0.19,  12296.4200,  
0.32,  0.15,  12296.5600,  
3.39,  0.21,  12296.7400,  
6.47,  0.28,  12296.8800,  
9.56,  0.34,  12297.0300,  
12.64,  0.41,  12297.1700,  
14.95,  0.46,  12297.3300,  
18.05,  0.52,  12297.4700,  
17.31,  0.51,  12297.6300,  
14.99,  0.46,  12297.7700,  
11.91,  0.39,  12297.9200,  
8.80,  0.33,  12298.0600,  
5.70,  0.26,  12298.2200,  
3.38,  0.22,  12298.3600,  
0.30,  0.15,  12298.5200,  
2.62,  0.20,  12298.6600,  
5.71,  0.26,  12298.8100,  
8.02,  0.31,  12298.9500,  
11.10,  0.37,  12299.1100,  
14.19,  0.44,  12299.2500,  
17.26,  0.51,  12299.4200,  
18.08,  0.53,  12299.5600,  
14.99,  0.46,  12299.7400,  
12.67,  0.41,  12299.8800,  
8.80,  0.33,  12300.0500,  
6.49,  0.28,  12300.1900,  
3.39,  0.22,  12300.3600,  
0.31,  0.16,  12300.5000,  
2.62,  0.20,  12300.6700,  
5.72,  0.26,  12300.8100,  
8.80,  0.32,  12300.9700,  
11.10,  0.37,  12301.1100,  
14.19,  0.44,  12301.2700,  
17.27,  0.51,  12301.4100,  
18.08,  0.53,  12301.5800,  
14.98,  0.46,  12301.7200,  
12.68,  0.41,  12301.8800,  
9.58,  0.35,  12302.0200,  
6.49,  0.28,  12302.1700,  
3.38,  0.22,  12302.3100,  
0.30,  0.15,  12302.4900,  
1.88,  0.18,  12302.6300,  
5.71,  0.26,  12302.8000,  
8.03,  0.31,  12302.9400,  
11.11,  0.37,  12303.0900,  
14.19,  0.44,  12303.2400,  
16.51,  0.49,  12303.3900,  
18.85,  0.54,  12303.5300,  
15.77,  0.48,  12303.6900,  
12.65,  0.41,  12303.8300,  
10.35,  0.36,  12303.9900,  
7.24,  0.30,  12304.1300,  
4.15,  0.23,  12304.3000,  
1.07,  0.17,  12304.4400,  
1.85,  0.18,  12304.6100,  
4.95,  0.24,  12304.7500,  
7.25,  0.31,  12304.9100,  
10.33,  0.36,  12305.0500,  
13.41,  0.42,  12305.2000,  
16.50,  0.49,  12305.3400,  
18.79,  0.54,  12305.5000,  
16.53,  0.50,  12305.6400,  
13.45,  0.43,  12305.8000,  
10.34,  0.36,  12305.9400,  
7.27,  0.30,  12306.1100,  
4.94,  0.25,  12306.2500,  
1.08,  0.17,  12306.4200,  
1.10,  0.17,  12306.5600,  
4.16,  0.23,  12306.7400,  
7.25,  0.29,  12306.8800,  
10.33,  0.36,  12307.0500,  
13.42,  0.42,  12307.1900,  
16.49,  0.49,  12307.3600,  
18.85,  0.54,  12307.5000,  
15.76,  0.48,  12307.6700,  
12.67,  0.41,  12307.8100,  
10.35,  0.36,  12307.9700,  
7.26,  0.30,  12308.1100,  
4.17,  0.23,  12308.2700,  
1.84,  0.19,  12308.4100,  
1.10,  0.17,  12308.5600,  
4.16,  0.23,  12308.7000,  
7.25,  0.29,  12308.8800,  
10.32,  0.36,  12309.0200,  
13.41,  0.42,  12309.1700,  
15.74,  0.48,  12309.3100,  
18.79,  0.54,  12309.4700,  
16.53,  0.49,  12309.6100,  
14.22,  0.44,  12309.7700,  
11.13,  0.38,  12309.9100,  
8.03,  0.31,  12310.0800,  
4.93,  0.25,  12310.2200,  
1.85,  0.19,  12310.3800,  
0.32,  0.15,  12310.5200,  
3.41,  0.21,  12310.6700,  
6.47,  0.27,  12310.8100,  
9.56,  0.34,  12310.9900,  
12.64,  0.41,  12311.1300,  
15.72,  0.48,  12311.3000,  
18.79,  0.54,  12311.4400,  
16.53,  0.49,  12311.6100,  
14.22,  0.44,  12311.7500,  
11.13,  0.38,  12311.9100,  
8.03,  0.31,  12312.0500,  
4.93,  0.25,  12312.2000,  
2.60,  0.20,  12312.3400,  
0.32,  0.15,  12312.5000,  
3.39,  0.21,  12312.6400,  
5.70,  0.28,  12312.8000,  
8.79,  0.32,  12312.9400,  
11.87,  0.39,  12313.0900,  
14.95,  0.46,  12313.2400,  
18.03,  0.52,  12313.4100,  
18.07,  0.53,  12313.5500,  
14.99,  0.46,  12313.7000,  
11.90,  0.39,  12313.8400,  
8.79,  0.33,  12314.0000,  
6.48,  0.28,  12314.1400,  
3.38,  0.22,  12314.3000,  
0.31,  0.15,  12314.4400,  
2.63,  0.20,  12314.6100,  
5.72,  0.26,  12314.7500,  
8.80,  0.32,  12314.9200,  
11.88,  0.39,  12315.0600,  
14.96,  0.46,  12315.2400,  
17.27,  0.51,  12315.3800,  
17.31,  0.51,  12315.5500,  
14.99,  0.46,  12315.6900,  
11.92,  0.39,  12315.8400,  
8.80,  0.33,  12315.9900,  
6.48,  0.28,  12316.1400,  
3.38,  0.22,  12316.2800,  
0.31,  0.16,  12316.4500,  
2.63,  0.20,  12316.5900,  
5.70,  0.26,  12316.7500,  
8.01,  0.31,  12316.8900,  
11.11,  0.37,  12317.0500,  
14.19,  0.44,  12317.1900,  
17.27,  0.51,  12317.3600,  
18.07,  0.53,  12317.5000,  
15.00,  0.46,  12317.6700,  
11.90,  0.39,  12317.8100,  
8.79,  0.33,  12317.9900,  
6.48,  0.28,  12318.1300,  
2.60,  0.20,  12318.3000,  
0.31,  0.16,  12318.4400,  
2.63,  0.20,  12318.6100,  
6.46,  0.27,  12318.7800,  
8.80,  0.33,  12318.9200,  
11.88,  0.39,  12319.0600,  
14.95,  0.46,  12319.2200,  
17.27,  0.51,  12319.3600,  
18.07,  0.53,  12319.5000,  
15.77,  0.48,  12319.6400,  
12.66,  0.41,  12319.8000,  
9.58,  0.34,  12319.9400,  
6.46,  0.28,  12320.0900,  
4.16,  0.23,  12320.2400,  
1.07,  0.17,  12320.3900,  
1.86,  0.18,  12320.5300,  
4.93,  0.24,  12320.6900,  
7.23,  0.29,  12320.8300,  
10.33,  0.36,  12320.9900,  
13.43,  0.42,  12321.1300,  
16.51,  0.49,  12321.3000,  
18.79,  0.54,  12321.4400,  
15.78,  0.48,  12321.6100,  
13.44,  0.43,  12321.7500,  
10.33,  0.34,  12321.9200,  
7.26,  0.30,  12322.0600,  
4.15,  0.23,  12322.2400,  
1.08,  0.17,  12322.3800,  
1.87,  0.18,  12322.5500,  
4.94,  0.24,  12322.6900,  
8.01,  0.31,  12322.8400,  
10.34,  0.36,  12322.9900,  
13.41,  0.42,  12323.1400,  
16.49,  0.49,  12323.2800,  
18.85,  0.54,  12323.4500,  
15.76,  0.48,  12323.5900,  
13.45,  0.43,  12323.7500,  
10.35,  0.36,  12323.8900,  
7.25,  0.30,  12324.0500,  
4.15,  0.23,  12324.1900,  
1.07,  0.17,  12324.3600,  
1.10,  0.17,  12324.5000,  
4.95,  0.24,  12324.6700,  
7.24,  0.29,  12324.8100,  
10.32,  0.36,  12324.9700,  
13.41,  0.42,  12325.1100,  
16.50,  0.49,  12325.2800,  
18.80,  0.54,  12325.4200,  
16.53,  0.49,  12325.5800,  
13.45,  0.43,  12325.7200,  
10.34,  0.36,  12325.8800,  
8.03,  0.31,  12326.0200,  
4.16,  0.23,  12326.1900,  
1.85,  0.19,  12326.3300,  
1.10,  0.17,  12326.5000,  
4.17,  0.23,  12326.6400,  
7.26,  0.29,  12326.8000,  
10.34,  0.36,  12326.9400,  
13.40,  0.42,  12327.1100,  
15.72,  0.48,  12327.2500,  
18.79,  0.54,  12327.4100,  
16.53,  0.49,  12327.5500,  
13.45,  0.43,  12327.7000,  
11.12,  0.38,  12327.8400,  
8.03,  0.31,  12328.0000,  
4.93,  0.25,  12328.1400,  
2.62,  0.20,  12328.3000,  
0.32,  0.16,  12328.4400,  
3.40,  0.21,  12328.5900,  
6.48,  0.28,  12328.7400,  
8.80,  0.33,  12328.8900,  
11.88,  0.39,  12329.0300,  
14.96,  0.46,  12329.1900,  
18.03,  0.53,  12329.3300,  
17.31,  0.51,  12329.5000,  
14.97,  0.46,  12329.6400,  
11.90,  0.40,  12329.8000,  
8.80,  0.33,  12329.9400,  
5.71,  0.26,  12330.0900,  
3.39,  0.22,  12330.2400,  
0.31,  0.15,  12330.3900,  
2.64,  0.20,  12330.5300,  
5.71,  0.26,  12330.7000,  
8.80,  0.32,  12330.8400,  
11.10,  0.37,  12331.0000,  
14.20,  0.44,  12331.1400,  
17.26,  0.51,  12331.3000,  
18.84,  0.54,  12331.4400,  
15.76,  0.48,  12331.5900,  
12.67,  0.41,  12331.7400,  
9.59,  0.35,  12331.8900,  
7.26,  0.30,  12332.0300,  
4.16,  0.23,  12332.2000,  
1.08,  0.17,  12332.3400,  
1.86,  0.18,  12332.5000,  
4.94,  0.24,  12332.6400,  
7.25,  0.29,  12332.8000,  
10.34,  0.36,  12332.9400,  
13.41,  0.43,  12333.0900,  
16.50,  0.49,  12333.2400,  
18.84,  0.54,  12333.4100,  
16.53,  0.49,  12333.5500,  
13.44,  0.43,  12333.7000,  
10.35,  0.36,  12333.8400,  
7.25,  0.30,  12334.0000,  
4.93,  0.25,  12334.1400,  
1.84,  0.19,  12334.3000,  
1.11,  0.17,  12334.4400,  
4.17,  0.23,  12334.6100,  
7.24,  0.29,  12334.7500,  
10.31,  0.36,  12334.9200,  
12.66,  0.41,  12335.0600,  
16.51,  0.49,  12335.2400,  
18.80,  0.54,  12335.3800,  
16.52,  0.49,  12335.5300,  
13.44,  0.43,  12335.6700,  
11.13,  0.38,  12335.8300,  
8.03,  0.31,  12335.9700,  
4.93,  0.25,  12336.1300,  
1.83,  0.19,  12336.2700,  
0.32,  0.15,  12336.4200,  
3.39,  0.21,  12336.5600,  
6.48,  0.27,  12336.7400,  
9.56,  0.34,  12336.8800,  
12.65,  0.41,  12337.0500,  
15.74,  0.48,  12337.1900,  
18.80,  0.54,  12337.3600,  
16.54,  0.49,  12337.5000,  
13.45,  0.43,  12337.6700,  
11.11,  0.38,  12337.8100,  
7.28,  0.30,  12337.9900,  
4.93,  0.25,  12338.1300,  
1.84,  0.19,  12338.3000,  
1.09,  0.17,  12338.4400,  
4.17,  0.23,  12338.5900,  
7.26,  0.29,  12338.7400,  
10.32,  0.36,  12338.9100,  
12.64,  0.41,  12339.0500,  
15.73,  0.48,  12339.2000,  
18.80,  0.54,  12339.3400,  
16.52,  0.49,  12339.5000,  
14.20,  0.44,  12339.6400,  
11.13,  0.38,  12339.8000,  
8.05,  0.31,  12339.9400,  
4.94,  0.25,  12340.0900,  
2.62,  0.20,  12340.2400,  
0.32,  0.15,  12340.4100,  
3.40,  0.21,  12340.5500,  
6.49,  0.28,  12340.7000,  
8.79,  0.32,  12340.8400,  
11.88,  0.39,  12341.0000,  
14.96,  0.46,  12341.1400,  
18.03,  0.53,  12341.3000,  
18.06,  0.53,  12341.4400,  
14.22,  0.44,  12341.6100,  
11.88,  0.39,  12341.7500,  
8.82,  0.33,  12341.9200,  
5.72,  0.26,  12342.0600,  
2.62,  0.20,  12342.2400,  
0.31,  0.15,  12342.3800,  
3.40,  0.21,  12342.5300,  
5.70,  0.26,  12342.6700,  
8.81,  0.33,  12342.8300,  
11.87,  0.39,  12342.9700,  
14.98,  0.46,  12343.1400,  
18.04,  0.53,  12343.2800,  
18.08,  0.53,  12343.4400,  
14.99,  0.46,  12343.5800,  
11.91,  0.39,  12343.7400,  
8.81,  0.33,  12343.8800,  
5.71,  0.26,  12344.0500,  
3.38,  0.22,  12344.1900,  
0.31,  0.16,  12344.3400,  
2.64,  0.20,  12344.4900,  
5.72,  0.26,  12344.6600,  
8.79,  0.32,  12344.8000,  
11.10,  0.37,  12344.9500,  
14.19,  0.44,  12345.0900,  
17.26,  0.51,  12345.2500,  
18.09,  0.53,  12345.3900,  
15.77,  0.48,  12345.5500,  
12.67,  0.41,  12345.6900,  
9.57,  0.34,  12345.8600,  
6.48,  0.28,  12346.0000,  
3.38,  0.22,  12346.1700,  
0.32,  0.16,  12346.3100,  
1.87,  0.18,  12346.4700,  
4.94,  0.24,  12346.6100,  
8.03,  0.31,  12346.7700,  
11.10,  0.37,  12346.9100,  
14.17,  0.44,  12347.0800,  
16.50,  0.49,  12347.2200,  
18.86,  0.54,  12347.3800,  
15.78,  0.48,  12347.5200,  
12.68,  0.41,  12347.6700,  
10.35,  0.36,  12347.8100,  
7.26,  0.30,  12347.9700,  
4.15,  0.23,  12348.1100,  
1.07,  0.17,  12348.2800,  
1.86,  0.18,  12348.4200,  
4.17,  0.23,  12348.5800,  
7.24,  0.29,  12348.7200,  
10.33,  0.36,  12348.8800,  
13.41,  0.42,  12349.0200,  
15.73,  0.47,  12349.1700,  
18.80,  0.54,  12349.3100,  
16.53,  0.49,  12349.4700,  
14.22,  0.44,  12349.6100,  
10.35,  0.36,  12349.7800,  
8.02,  0.31,  12349.9200,  
4.93,  0.25,  12350.0800,  
1.84,  0.18,  12350.2200,  
1.10,  0.17,  12350.3900,  
4.17,  0.23,  12350.5300,  
7.26,  0.29,  12350.7000,  
9.57,  0.34,  12350.8400,  
13.41,  0.42,  12351.0200,  
15.73,  0.47,  12351.1600,  
18.80,  0.54,  12351.3100,  
16.52,  0.49,  12351.4500,  
14.21,  0.44,  12351.6100,  
11.13,  0.38,  12351.7500,  
8.04,  0.31,  12351.9200,  
4.94,  0.25,  12352.0600,  
1.84,  0.18,  12352.2400,  
1.09,  0.17,  12352.3800,  
4.17,  0.23,  12352.5500,  
8.02,  0.31,  12352.7200,  
10.33,  0.36,  12352.8800,  
13.41,  0.42,  12353.0200,  
16.49,  0.49,  12353.1700,  
18.79,  0.54,  12353.3100,  
16.53,  0.49,  12353.4700,  
13.44,  0.43,  12353.6100,  
10.36,  0.36,  12353.7700,  
8.04,  0.31,  12353.9100,  
4.92,  0.25,  12354.0600,  
1.84,  0.19,  12354.2000,  
1.10,  0.17,  12354.3800,  
4.19,  0.23,  12354.5200,  
6.48,  0.27,  12354.6700,  
9.55,  0.34,  12354.8100,  
12.65,  0.41,  12354.9700,  
14.96,  0.46,  12355.1100,  
18.80,  0.54,  12355.2800,  
17.29,  0.51,  12355.4200,  
14.20,  0.44,  12355.5800,  
11.12,  0.38,  12355.7200,  
8.02,  0.31,  12355.8800,  
5.70,  0.26,  12356.0200,  
2.61,  0.20,  12356.1700,  
0.31,  0.15,  12356.3100,  
3.39,  0.21,  12356.4900,  
5.70,  0.26,  12356.6300,  
9.56,  0.34,  12356.8000,  
11.89,  0.39,  12356.9400,  
14.96,  0.48,  12357.1100,  
18.02,  0.53,  12357.2500,  
17.30,  0.51,  12357.4100,  
14.21,  0.44,  12357.5500,  
11.90,  0.40,  12357.7000,  
8.80,  0.33,  12357.8400,  
5.71,  0.26,  12358.0000,  
2.60,  0.20,  12358.1400,  
0.31,  0.15,  12358.3000,  
2.64,  0.20,  12358.4400,  
5.71,  0.26,  12358.5900,  
8.01,  0.31,  12358.7400,  
11.87,  0.39,  12358.9100,  
14.19,  0.44,  12359.0500,  
17.27,  0.51,  12359.2000,  
18.08,  0.53,  12359.3400,  
15.77,  0.48,  12359.5000,  
12.68,  0.41,  12359.6400,  
9.59,  0.35,  12359.8000,  
6.48,  0.28,  12359.9400,  
4.17,  0.23,  12360.0900,  
1.07,  0.17,  12360.2400,  
1.87,  0.18,  12360.3900,  
4.95,  0.25,  12360.5300,  
7.25,  0.29,  12360.6900,  
10.34,  0.36,  12360.8300,  
13.40,  0.42,  12361.0000,  
16.50,  0.49,  12361.1400,  
18.86,  0.54,  12361.3000,  
16.54,  0.49,  12361.4400,  
13.44,  0.43,  12361.6100,  
10.34,  0.36,  12361.7500,  
7.26,  0.30,  12361.9200,  
4.16,  0.23,  12362.0600,  
1.06,  0.17,  12362.2200,  
1.10,  0.17,  12362.3600,  
4.18,  0.23,  12362.5200,  
7.25,  0.29,  12362.6600,  
10.34,  0.36,  12362.8100,  
12.65,  0.41,  12362.9500,  
15.74,  0.48,  12363.1300,  
18.81,  0.54,  12363.2700,  
16.54,  0.50,  12363.4200,  
13.43,  0.43,  12363.5600,  
10.33,  0.36,  12363.7400,  
8.03,  0.31,  12363.8800,  
4.16,  0.23,  12364.0500,  
1.85,  0.19,  12364.1900,  
1.11,  0.17,  12364.3600,  
4.19,  0.23,  12364.5000,  
7.25,  0.29,  12364.6700,  
10.34,  0.36,  12364.8100,  
13.42,  0.42,  12364.9900,  
16.49,  0.49,  12365.1300,  
18.86,  0.54,  12365.2800,  
16.52,  0.49,  12365.4200,  
13.45,  0.43,  12365.5800,  
10.36,  0.36,  12365.7200,  
8.04,  0.31,  12365.8800,  
4.94,  0.25,  12366.0200,  
1.85,  0.19,  12366.1700,  
1.10,  0.17,  12366.3100,  
4.17,  0.23,  12366.4900,  
6.47,  0.28,  12366.6300,  
10.34,  0.36,  12366.8000,  
12.66,  0.41,  12366.9400,  
15.73,  0.47,  12367.1100,  
18.79,  0.54,  12367.2500,  
16.54,  0.50,  12367.4200,  
13.43,  0.43,  12367.5600,  
10.34,  0.36,  12367.7200,  
8.04,  0.31,  12367.8600,  
4.92,  0.25,  12368.0200,  
1.84,  0.19,  12368.1600,  
1.10,  0.17,  12368.3300,  
4.17,  0.23,  12368.4700,  
6.47,  0.28,  12368.6300,  
9.57,  0.34,  12368.7700,  
12.65,  0.41,  12368.9200,  
15.72,  0.47,  12369.0600,  
18.03,  0.53,  12369.2200,  
17.30,  0.51,  12369.3600,  
14.21,  0.44,  12369.5300,  
11.12,  0.38,  12369.6700,  
8.04,  0.31,  12369.8300,  
5.71,  0.26,  12369.9700,  
2.62,  0.20,  12370.1300,  
0.32,  0.15,  12370.2700,  
3.40,  0.22,  12370.4200,  
5.71,  0.26,  12370.5600,  
8.78,  0.32,  12370.7200,  
11.88,  0.39,  12370.8600,  
14.96,  0.46,  12371.0300,  
18.03,  0.53,  12371.1700,  
18.07,  0.53,  12371.3300,  
15.00,  0.46,  12371.4700,  
11.88,  0.40,  12371.6300,  
9.60,  0.35,  12371.7700,  
6.47,  0.28,  12371.9200,  
3.37,  0.22,  12372.0600,  
0.31,  0.15,  12372.2400,  
2.63,  0.20,  12372.3800,  
5.70,  0.26,  12372.5500,  
8.78,  0.32,  12372.6900,  
11.88,  0.39,  12372.8600,  
14.18,  0.44,  12373.0000,  
17.27,  0.51,  12373.1600,  
18.09,  0.53,  12373.3000,  
14.98,  0.46,  12373.4500,  
12.66,  0.41,  12373.5900,  
9.57,  0.35,  12373.7700,  
6.49,  0.28,  12373.9100,  
3.39,  0.22,  12374.0800,  
0.31,  0.15,  12374.2200,  
2.62,  0.20,  12374.3800,  
4.93,  0.24,  12374.5200,  
8.79,  0.32,  12374.6900,  
11.11,  0.37,  12374.8300,  
14.17,  0.44,  12375.0000,  
17.27,  0.51,  12375.1400,  
18.08,  0.53,  12375.3100,  
14.98,  0.46,  12375.4500,  
11.91,  0.40,  12375.6300,  
8.80,  0.33,  12375.7700,  
5.71,  0.26,  12375.9200,  
3.38,  0.22,  12376.0600,  
0.32,  0.16,  12376.2200,  
2.63,  0.20,  12376.3600,  
5.70,  0.26,  12376.5300,  
8.78,  0.32,  12376.6700,  
11.11,  0.37,  12376.8300,  
14.20,  0.44,  12376.9700,  
17.26,  0.51,  12377.1300,  
18.85,  0.54,  12377.2700,  
15.76,  0.48,  12377.4200,  
12.66,  0.41,  12377.5600,  
9.57,  0.35,  12377.7400,  
6.48,  0.28,  12377.8800,  
3.39,  0.22,  12378.0500,  
0.31,  0.16,  12378.1900,  
2.63,  0.20,  12378.3600,  
4.94,  0.24,  12378.5000,  
8.79,  0.32,  12378.6700,  
11.10,  0.37,  12378.8100,  
14.20,  0.44,  12378.9900,  
17.28,  0.51,  12379.1300,  
18.08,  0.53,  12379.2800,  
14.97,  0.46,  12379.4200,  
12.67,  0.41,  12379.5800,  
9.57,  0.34,  12379.7200,  
6.47,  0.28,  12379.8800,  
4.16,  0.23,  12380.0200,  
1.07,  0.17,  12380.1700,  
1.86,  0.18,  12380.3100,  
4.93,  0.24,  12380.4700,  
7.25,  0.29,  12380.6100,  
10.32,  0.36,  12380.7700,  
13.43,  0.42,  12380.9100,  
16.50,  0.49,  12381.0800,  
18.85,  0.54,  12381.2200,  
16.53,  0.49,  12381.3800,  
13.45,  0.43,  12381.5200,  
10.34,  0.36,  12381.6700,  
7.25,  0.30,  12381.8100,  
4.92,  0.25,  12381.9700,  
1.85,  0.19,  12382.1100,  
1.09,  0.17,  12382.2700,  
3.41,  0.21,  12382.4100,  
6.48,  0.28,  12382.5600,  
9.56,  0.34,  12382.7000,  
12.63,  0.41,  12382.8800,  
15.74,  0.47,  12383.0200,  
18.80,  0.54,  12383.1700,  
17.29,  0.51,  12383.3100,  
14.20,  0.44,  12383.4900,  
11.12,  0.38,  12383.6300,  
8.02,  0.31,  12383.8000,  
