##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
 494.00305;   44.42624;-7.9002e-003;0.72590
 494.06870;   44.43283;-7.7958e-003;0.72586
 494.13436;   44.43941;-7.7538e-003;0.72582
 494.20001;   44.44599;-7.7002e-003;0.72579
 494.26567;   44.45257;-7.7169e-003;0.72575
 494.33132;   44.45915;-7.7567e-003;0.72571
 494.39698;   44.46573;-7.7761e-003;0.72567
 494.46263;   44.47231;-7.8633e-003;0.72564
 494.52828;   44.47889;-7.9065e-003;0.72560
 494.59394;   44.48547;-7.8822e-003;0.72556
 494.65959;   44.49204;-7.7966e-003;0.72552
 494.72525;   44.49862;-7.7714e-003;0.72549
 494.79090;   44.50520;-7.7533e-003;0.72545
 494.85656;   44.51178;-7.7370e-003;0.72541
 494.92221;   44.51836;-7.7509e-003;0.72537
 494.98787;   44.52494;-7.7109e-003;0.72534
 495.05352;   44.53152;-7.6994e-003;0.72530
 495.11918;   44.53810;-7.6528e-003;0.72526
 495.18483;   44.54468;-7.6567e-003;0.72522
 495.25049;   44.55126;-7.6020e-003;0.72519
 495.31614;   44.55784;-7.5735e-003;0.72515
 495.38180;   44.56443;-7.5839e-003;0.72511
 495.44745;   44.57101;-7.5672e-003;0.72507
 495.51311;   44.57759;-7.5222e-003;0.72504
 495.57876;   44.58418;-7.5450e-003;0.72500
 495.64442;   44.59076;-7.5484e-003;0.72496
 495.71007;   44.59734;-7.5183e-003;0.72492
 495.77573;   44.60393;-7.5014e-003;0.72489
 495.84138;   44.61051;-7.5127e-003;0.72485
 495.90704;   44.61710;-7.5668e-003;0.72481
 495.97269;   44.62368;-7.5788e-003;0.72477
 496.03835;   44.63027;-7.6201e-003;0.72474
 496.10400;   44.63685;-7.5811e-003;0.72470
 496.16965;   44.64344;-7.5096e-003;0.72466
 496.23531;   44.65003;-7.4736e-003;0.72462
 496.30096;   44.65661;-7.3839e-003;0.72459
 496.36662;   44.66320;-7.3483e-003;0.72455
 496.43227;   44.66979;-7.3135e-003;0.72451
 496.49793;   44.67637;-7.2754e-003;0.72447
 496.56358;   44.68296;-7.2242e-003;0.72444
 496.62924;   44.68955;-7.2376e-003;0.72440
 496.69489;   44.69613;-7.2897e-003;0.72436
 496.76055;   44.70272;-7.3295e-003;0.72432
 496.82620;   44.70931;-7.2674e-003;0.72429
 496.89186;   44.71590;-7.2576e-003;0.72425
 496.95751;   44.72248;-7.3252e-003;0.72421
 497.02317;   44.72907;-7.3552e-003;0.72417
 497.08882;   44.73565;-7.2999e-003;0.72414
 497.15448;   44.74224;-7.2377e-003;0.72410
 497.22013;   44.74882;-7.2351e-003;0.72406
 497.28579;   44.75541;-7.2025e-003;0.72402
 497.35144;   44.76199;-7.2487e-003;0.72399
 497.41710;   44.76857;-7.2173e-003;0.72395
 497.48275;   44.77516;-7.1526e-003;0.72391
 497.54841;   44.78174;-7.0982e-003;0.72387
 497.61406;   44.78832;-7.0733e-003;0.72384
 497.67972;   44.79490;-7.0600e-003;0.72380
 497.74537;   44.80148;-7.0650e-003;0.72376
 497.81103;   44.80806;-7.0402e-003;0.72372
 497.87668;   44.81464;-7.0317e-003;0.72369
 497.94233;   44.82122;-6.9814e-003;0.72365
 498.00799;   44.82780;-7.0022e-003;0.72361
 498.07364;   44.83439;-6.9925e-003;0.72357
 498.13930;   44.84097;-6.9779e-003;0.72354
 498.20495;   44.84755;-6.9913e-003;0.72350
 498.27061;   44.85414;-7.0359e-003;0.72346
 498.33626;   44.86073;-6.9900e-003;0.72342
 498.40192;   44.86732;-6.9394e-003;0.72339
 498.46757;   44.87390;-6.9748e-003;0.72335
 498.53323;   44.88049;-6.8819e-003;0.72331
 498.59888;   44.88708;-6.8259e-003;0.72327
 498.66454;   44.89367;-6.8145e-003;0.72324
 498.73019;   44.90026;-6.7764e-003;0.72320
 498.79585;   44.90685;-6.7801e-003;0.72316
 498.86150;   44.91344;-6.7786e-003;0.72312
 498.92716;   44.92004;-6.7425e-003;0.72309
 498.99281;   44.92663;-6.7431e-003;0.72305
 499.05847;   44.93322;-6.7259e-003;0.72301
 499.12412;   44.93981;-6.6739e-003;0.72297
 499.18978;   44.94641;-6.6158e-003;0.72294
 499.25543;   44.95300;-6.6161e-003;0.72290
 499.32109;   44.95959;-6.6524e-003;0.72286
 499.38674;   44.96619;-6.6529e-003;0.72283
 499.45240;   44.97278;-6.6067e-003;0.72279
 499.51805;   44.97938;-6.5872e-003;0.72275
 499.58371;   44.98597;-6.5807e-003;0.72271
 499.64936;   44.99257;-6.5124e-003;0.72268
 499.71501;   44.99916;-6.5148e-003;0.72264
 499.78067;   45.00575;-6.4984e-003;0.72260
 499.84632;   45.01235;-6.4642e-003;0.72256
 499.91198;   45.01894;-6.4319e-003;0.72253
 499.97763;   45.02554;-6.4056e-003;0.72249
 500.04329;   45.03213;-6.4023e-003;0.72245
 500.10894;   45.03872;-6.4018e-003;0.72241
 500.17460;   45.04531;-6.3893e-003;0.72238
 500.24025;   45.05190;-6.4562e-003;0.72234
 500.30591;   45.05849;-6.4577e-003;0.72230
 500.37156;   45.06508;-6.3762e-003;0.72226
 500.43722;   45.07166;-6.3137e-003;0.72223
 500.50287;   45.07825;-6.2650e-003;0.72219
 500.56853;   45.08483;-6.2204e-003;0.72215
 500.63418;   45.09141;-6.1837e-003;0.72211
 500.69984;   45.09799;-6.1775e-003;0.72208
 500.76549;   45.10456;-6.0846e-003;0.72204
 500.83115;   45.11114;-6.0332e-003;0.72200
 500.89680;   45.11771;-6.1776e-003;0.72196
 500.96246;   45.12428;-6.2008e-003;0.72193
 501.02811;   45.13085;-6.0932e-003;0.72189
 501.09377;   45.13742;-6.0646e-003;0.72185
 501.15942;   45.14399;-6.0756e-003;0.72181
 501.22508;   45.15056;-5.9993e-003;0.72178
 501.29073;   45.15713;-6.0075e-003;0.72174
 501.35639;   45.16369;-6.0249e-003;0.72170
 501.42204;   45.17026;-6.0295e-003;0.72166
 501.48769;   45.17683;-6.0991e-003;0.72163
 501.55335;   45.18339;-6.0798e-003;0.72159
 501.61900;   45.18996;-5.9177e-003;0.72155
 501.68466;   45.19652;-5.7166e-003;0.72151
 501.75031;   45.20309;-5.7929e-003;0.72148
 501.81597;   45.20965;-5.7543e-003;0.72144
 501.88162;   45.21622;-5.8040e-003;0.72140
 501.94728;   45.22278;-5.8231e-003;0.72136
 502.01293;   45.22935;-5.8701e-003;0.72133
 502.07859;   45.23591;-5.8177e-003;0.72129
 502.14424;   45.24247;-5.7808e-003;0.72125
 502.20990;   45.24903;-5.7391e-003;0.72121
 502.27555;   45.25559;-5.7082e-003;0.72118
 502.34121;   45.26215;-5.7166e-003;0.72114
 502.40686;   45.26870;-5.6306e-003;0.72110
 502.47252;   45.27526;-5.5398e-003;0.72106
 502.53817;   45.28182;-5.5899e-003;0.72103
 502.60383;   45.28837;-5.6626e-003;0.72099
 502.66948;   45.29493;-5.6788e-003;0.72095
 502.73514;   45.30149;-5.6227e-003;0.72091
 502.80079;   45.30805;-5.6304e-003;0.72088
 502.86645;   45.31461;-5.6572e-003;0.72084
 502.93210;   45.32117;-5.7555e-003;0.72080
 502.99776;   45.32773;-5.6857e-003;0.72076
 503.06341;   45.33428;-5.6236e-003;0.72073
 503.12907;   45.34084;-5.6158e-003;0.72069
 503.19472;   45.34740;-5.6328e-003;0.72065
 503.26037;   45.35396;-5.7308e-003;0.72061
 503.32603;   45.36051;-5.7568e-003;0.72058
 503.39168;   45.36707;-5.6631e-003;0.72054
 503.45734;   45.37362;-5.6095e-003;0.72050
 503.52299;   45.38018;-5.5417e-003;0.72046
 503.58865;   45.38673;-5.5235e-003;0.72043
 503.65430;   45.39328;-5.5601e-003;0.72039
 503.71996;   45.39983;-5.4713e-003;0.72035
 503.78561;   45.40639;-5.5042e-003;0.72031
 503.85127;   45.41294;-5.5432e-003;0.72028
 503.91692;   45.41949;-5.5656e-003;0.72024
 503.98258;   45.42605;-5.5408e-003;0.72020
 504.04823;   45.43261;-5.5082e-003;0.72016
 504.11389;   45.43917;-5.4537e-003;0.72013
 504.17954;   45.44573;-5.4638e-003;0.72009
 504.24520;   45.45229;-5.6244e-003;0.72005
 504.31085;   45.45885;-5.6002e-003;0.72001
 504.37651;   45.46542;-5.4879e-003;0.71998
 504.44216;   45.47199;-5.4051e-003;0.71994
 504.50782;   45.47856;-5.3935e-003;0.71990
 504.57347;   45.48513;-5.3430e-003;0.71986
 504.63913;   45.49169;-5.3623e-003;0.71983
 504.70478;   45.49826;-5.3540e-003;0.71979
 504.77044;   45.50484;-5.3579e-003;0.71975
 504.83609;   45.51141;-5.2442e-003;0.71971
 504.90174;   45.51798;-5.2849e-003;0.71968
 504.96740;   45.52455;-5.3454e-003;0.71964
 505.03305;   45.53112;-5.4488e-003;0.71960
 505.09871;   45.53770;-5.4042e-003;0.71957
 505.16436;   45.54427;-5.3921e-003;0.71953
 505.23002;   45.55085;-5.3958e-003;0.71949
 505.29567;   45.55742;-5.3431e-003;0.71945
 505.36133;   45.56400;-5.3279e-003;0.71942
 505.42698;   45.57058;-5.3879e-003;0.71938
 505.49264;   45.57716;-5.3893e-003;0.71934
 505.55829;   45.58374;-5.4388e-003;0.71930
 505.62395;   45.59032;-5.4613e-003;0.71927
 505.68960;   45.59691;-5.4562e-003;0.71923
 505.75526;   45.60349;-5.3663e-003;0.71919
 505.82091;   45.61007;-5.2771e-003;0.71915
 505.88657;   45.61665;-5.2405e-003;0.71912
 505.95222;   45.62323;-5.3154e-003;0.71908
 506.01788;   45.62981;-5.2618e-003;0.71904
 506.08353;   45.63639;-5.2742e-003;0.71900
 506.14919;   45.64296;-5.1598e-003;0.71897
 506.21484;   45.64953;-5.1718e-003;0.71893
 506.28050;   45.65610;-5.1652e-003;0.71889
 506.34615;   45.66268;-5.2147e-003;0.71885
 506.41181;   45.66925;-5.2893e-003;0.71882
 506.47746;   45.67582;-5.0783e-003;0.71878
 506.54312;   45.68239;-5.0689e-003;0.71874
 506.60877;   45.68896;-5.1148e-003;0.71870
 506.67442;   45.69553;-5.0593e-003;0.71867
 506.74008;   45.70210;-5.0704e-003;0.71863
 506.80573;   45.70867;-5.0892e-003;0.71859
 506.87139;   45.71524;-5.0508e-003;0.71855
 506.93704;   45.72181;-5.0100e-003;0.71852
 507.00270;   45.72838;-5.0530e-003;0.71848
 507.06835;   45.73495;-5.1465e-003;0.71844
 507.13401;   45.74152;-5.0511e-003;0.71840
 507.19966;   45.74809;-4.9844e-003;0.71837
 507.26532;   45.75466;-5.0028e-003;0.71833
 507.33097;   45.76123;-4.9906e-003;0.71829
 507.39663;   45.76780;-4.9899e-003;0.71825
 507.46228;   45.77437;-4.9854e-003;0.71822
 507.52794;   45.78093;-4.9735e-003;0.71818
 507.59359;   45.78750;-4.9809e-003;0.71814
 507.65925;   45.79406;-5.0130e-003;0.71810
 507.72490;   45.80062;-5.0090e-003;0.71807
 507.79056;   45.80718;-4.9950e-003;0.71803
 507.85621;   45.81374;-5.0054e-003;0.71799
 507.92187;   45.82030;-4.9533e-003;0.71795
 507.98752;   45.82686;-4.8818e-003;0.71792
 508.05318;   45.83342;-4.8647e-003;0.71788
 508.11883;   45.83997;-4.8830e-003;0.71784
 508.18449;   45.84653;-4.9020e-003;0.71780
 508.25014;   45.85309;-4.8658e-003;0.71777
 508.31580;   45.85965;-4.7669e-003;0.71773
 508.38145;   45.86621;-4.6468e-003;0.71769
 508.44710;   45.87276;-4.5606e-003;0.71765
 508.51276;   45.87931;-4.5833e-003;0.71762
 508.57841;   45.88587;-4.6103e-003;0.71758
 508.64407;   45.89242;-4.6253e-003;0.71754
 508.70972;   45.89897;-4.6079e-003;0.71750
 508.77538;   45.90552;-4.6002e-003;0.71747
 508.84103;   45.91207;-4.5940e-003;0.71743
 508.90669;   45.91861;-4.6311e-003;0.71739
 508.97234;   45.92516;-4.6039e-003;0.71736
 509.03800;   45.93170;-4.6290e-003;0.71732
 509.10365;   45.93824;-4.6594e-003;0.71728
 509.16931;   45.94479;-4.6793e-003;0.71724
 509.23496;   45.95133;-4.6268e-003;0.71721
 509.30062;   45.95787;-4.5621e-003;0.71717
 509.36627;   45.96442;-4.5383e-003;0.71713
 509.43193;   45.97096;-4.5590e-003;0.71709
 509.49758;   45.97750;-4.5549e-003;0.71706
 509.56324;   45.98404;-4.4906e-003;0.71702
 509.62889;   45.99058;-4.4263e-003;0.71698
 509.69455;   45.99713;-4.4119e-003;0.71694
 509.76020;   46.00367;-4.3914e-003;0.71691
 509.82586;   46.01021;-4.4317e-003;0.71687
 509.89151;   46.01676;-4.4863e-003;0.71683
 509.95717;   46.02330;-4.4860e-003;0.71679
 510.02282;   46.02985;-4.4496e-003;0.71676
 510.08848;   46.03639;-4.4656e-003;0.71672
 510.15413;   46.04294;-4.5000e-003;0.71668
 510.21978;   46.04948;-4.5229e-003;0.71664
 510.28544;   46.05603;-4.4935e-003;0.71661
 510.35109;   46.06257;-4.5187e-003;0.71657
 510.41675;   46.06912;-4.4937e-003;0.71653
 510.48240;   46.07567;-4.4505e-003;0.71649
 510.54806;   46.08222;-4.4326e-003;0.71646
 510.61371;   46.08877;-4.4027e-003;0.71642
 510.67937;   46.09532;-4.3715e-003;0.71638
 510.74502;   46.10187;-4.2437e-003;0.71634
 510.81068;   46.10843;-4.1606e-003;0.71631
 510.87633;   46.11499;-4.1789e-003;0.71627
 510.94199;   46.12155;-4.1323e-003;0.71623
 511.00764;   46.12811;-4.1039e-003;0.71619
 511.07330;   46.13467;-4.0945e-003;0.71616
 511.13895;   46.14123;-4.1296e-003;0.71612
 511.20461;   46.14780;-4.0826e-003;0.71608
 511.27026;   46.15436;-4.0057e-003;0.71604
 511.33592;   46.16093;-4.0379e-003;0.71601
 511.40157;   46.16749;-4.1309e-003;0.71597
 511.46723;   46.17406;-4.1381e-003;0.71593
 511.53288;   46.18063;-4.1276e-003;0.71589
 511.59854;   46.18721;-4.1976e-003;0.71586
 511.66419;   46.19378;-4.1361e-003;0.71582
 511.72985;   46.20036;-4.1045e-003;0.71578
 511.79550;   46.20693;-4.0893e-003;0.71575
 511.86116;   46.21351;-4.1437e-003;0.71571
 511.92681;   46.22008;-4.1425e-003;0.71567
 511.99246;   46.22666;-4.1430e-003;0.71563
 512.05812;   46.23324;-4.1262e-003;0.71560
 512.12377;   46.23983;-4.0880e-003;0.71556
 512.18943;   46.24641;-4.0893e-003;0.71552
 512.25508;   46.25300;-4.0712e-003;0.71548
 512.32074;   46.25958;-4.0688e-003;0.71545
 512.38639;   46.26617;-4.0204e-003;0.71541
 512.45205;   46.27275;-3.9984e-003;0.71537
 512.51770;   46.27934;-3.9800e-003;0.71533
 512.58336;   46.28592;-3.9628e-003;0.71530
 512.64901;   46.29251;-3.9080e-003;0.71526
 512.71467;   46.29910;-3.9183e-003;0.71522
 512.78032;   46.30568;-3.9451e-003;0.71518
 512.84598;   46.31227;-3.9085e-003;0.71515
 512.91163;   46.31885;-3.9257e-003;0.71511
 512.97729;   46.32543;-3.9698e-003;0.71507
 513.04294;   46.33201;-3.9921e-003;0.71503
 513.10860;   46.33859;-3.9507e-003;0.71500
 513.17425;   46.34516;-3.8981e-003;0.71496
 513.23991;   46.35174;-3.8727e-003;0.71492
 513.30556;   46.35831;-3.9027e-003;0.71488
 513.37122;   46.36488;-3.8906e-003;0.71485
 513.43687;   46.37145;-3.8952e-003;0.71481
 513.50253;   46.37802;-4.0102e-003;0.71477
 513.56818;   46.38459;-3.9970e-003;0.71473
 513.63384;   46.39115;-3.9396e-003;0.71470
 513.69949;   46.39771;-3.9113e-003;0.71466
 513.76514;   46.40428;-3.8266e-003;0.71462
 513.83080;   46.41084;-3.7321e-003;0.71458
 513.89645;   46.41740;-3.6905e-003;0.71455
 513.96211;   46.42396;-3.7057e-003;0.71451
 514.02776;   46.43052;-3.7267e-003;0.71447
 514.09342;   46.43707;-3.8209e-003;0.71443
 514.15907;   46.44363;-3.7788e-003;0.71440
 514.22473;   46.45019;-3.7258e-003;0.71436
 514.29038;   46.45674;-3.7258e-003;0.71432
 514.35604;   46.46329;-3.6894e-003;0.71429
 514.42169;   46.46985;-3.7624e-003;0.71425
 514.48735;   46.47640;-3.8004e-003;0.71421
 514.55300;   46.48295;-3.7651e-003;0.71417
 514.61866;   46.48950;-3.7644e-003;0.71414
 514.68431;   46.49605;-3.7652e-003;0.71410
 514.74997;   46.50260;-3.7944e-003;0.71406
 514.81562;   46.50915;-3.7887e-003;0.71402
 514.88128;   46.51570;-3.7649e-003;0.71399
 514.94693;   46.52225;-3.7118e-003;0.71395
 515.01259;   46.52880;-3.6202e-003;0.71391
 515.07824;   46.53535;-3.6714e-003;0.71387
 515.14390;   46.54190;-3.7284e-003;0.71384
 515.20955;   46.54846;-3.7887e-003;0.71380
 515.27521;   46.55502;-3.9254e-003;0.71376
 515.34086;   46.56158;-3.8670e-003;0.71372
 515.40651;   46.56813;-3.8143e-003;0.71369
 515.47217;   46.57469;-3.7724e-003;0.71365
 515.53782;   46.58125;-3.7945e-003;0.71361
 515.60348;   46.58781;-3.7582e-003;0.71357
 515.66913;   46.59438;-3.8059e-003;0.71354
 515.73479;   46.60094;-3.7546e-003;0.71350
 515.80044;   46.60750;-3.6670e-003;0.71346
 515.86610;   46.61407;-3.5963e-003;0.71342
 515.93175;   46.62063;-3.5598e-003;0.71339
 515.99741;   46.62720;-3.5637e-003;0.71335
 516.06306;   46.63377;-3.4930e-003;0.71331
 516.12872;   46.64034;-3.5477e-003;0.71327
 516.19437;   46.64691;-3.5273e-003;0.71324
 516.26003;   46.65347;-3.5117e-003;0.71320
 516.32568;   46.66004;-3.5476e-003;0.71316
 516.39134;   46.66661;-3.6210e-003;0.71312
 516.45699;   46.67318;-3.6225e-003;0.71309
 516.52265;   46.67975;-3.6217e-003;0.71305
 516.58830;   46.68633;-3.5724e-003;0.71301
 516.65396;   46.69290;-3.5799e-003;0.71298
 516.71961;   46.69948;-3.6420e-003;0.71294
 516.78527;   46.70606;-3.5758e-003;0.71290
 516.85092;   46.71264;-3.5087e-003;0.71286
 516.91658;   46.71923;-3.5448e-003;0.71283
 516.98223;   46.72581;-3.5710e-003;0.71279
 517.04789;   46.73239;-3.5617e-003;0.71275
 517.11354;   46.73897;-3.5447e-003;0.71271
 517.17919;   46.74555;-3.4803e-003;0.71268
 517.24485;   46.75213;-3.4209e-003;0.71264
 517.31050;   46.75871;-3.3621e-003;0.71260
 517.37616;   46.76529;-3.3272e-003;0.71256
 517.44181;   46.77187;-3.3757e-003;0.71253
 517.50747;   46.77845;-3.4204e-003;0.71249
 517.57312;   46.78504;-3.4259e-003;0.71245
 517.63878;   46.79162;-3.3900e-003;0.71241
 517.70443;   46.79820;-3.3889e-003;0.71238
 517.77009;   46.80478;-3.3647e-003;0.71234
 517.83574;   46.81137;-3.4097e-003;0.71230
 517.90140;   46.81795;-3.3850e-003;0.71226
 517.96705;   46.82453;-3.3590e-003;0.71223
 518.03271;   46.83111;-3.3495e-003;0.71219
 518.09836;   46.83769;-3.3509e-003;0.71215
 518.16402;   46.84426;-3.3357e-003;0.71211
 518.22967;   46.85084;-3.2725e-003;0.71208
 518.29533;   46.85742;-3.1977e-003;0.71204
 518.36098;   46.86400;-3.1817e-003;0.71200
 518.42664;   46.87058;-3.0496e-003;0.71196
 518.49229;   46.87716;-3.0959e-003;0.71193
 518.55795;   46.88373;-3.1281e-003;0.71189
 518.62360;   46.89031;-3.1086e-003;0.71185
 518.68926;   46.89688;-3.1290e-003;0.71182
 518.75491;   46.90345;-3.1277e-003;0.71178
 518.82057;   46.91002;-3.0362e-003;0.71174
 518.88622;   46.91659;-3.0185e-003;0.71170
 518.95187;   46.92316;-3.0158e-003;0.71167
 519.01753;   46.92973;-3.0924e-003;0.71163
 519.08318;   46.93629;-3.0395e-003;0.71159
 519.14884;   46.94286;-3.0238e-003;0.71155
 519.21449;   46.94943;-2.9961e-003;0.71152
 519.28015;   46.95599;-3.0526e-003;0.71148
 519.34580;   46.96256;-3.0639e-003;0.71144
 519.41146;   46.96912;-3.0810e-003;0.71140
 519.47711;   46.97569;-3.0458e-003;0.71137
 519.54277;   46.98225;-2.9995e-003;0.71133
 519.60842;   46.98882;-2.9542e-003;0.71129
 519.67408;   46.99538;-2.9651e-003;0.71125
 519.73973;   47.00194;-2.9333e-003;0.71122
 519.80539;   47.00850;-2.8891e-003;0.71118
 519.87104;   47.01506;-2.9284e-003;0.71114
 519.93670;   47.02162;-2.9656e-003;0.71110
 520.00235;   47.02818;-2.9585e-003;0.71107
 520.06801;   47.03474;-2.9239e-003;0.71103
 520.13366;   47.04130;-2.8445e-003;0.71099
 520.19932;   47.04786;-2.7900e-003;0.71095
 520.26497;   47.05442;-2.7586e-003;0.71092
 520.33063;   47.06098;-2.8179e-003;0.71088
 520.39628;   47.06754;-2.8248e-003;0.71084
 520.46194;   47.07410;-2.8005e-003;0.71081
 520.52759;   47.08065;-2.8057e-003;0.71077
 520.59325;   47.08721;-2.8105e-003;0.71073
 520.65890;   47.09376;-2.7998e-003;0.71069
 520.72455;   47.10032;-2.7592e-003;0.71066
 520.79021;   47.10688;-2.6491e-003;0.71062
 520.85586;   47.11344;-2.6521e-003;0.71058
 520.92152;   47.12000;-2.6705e-003;0.71054
 520.98717;   47.12657;-2.7070e-003;0.71051
 521.05283;   47.13313;-2.6777e-003;0.71047
 521.11848;   47.13970;-2.4670e-003;0.71043
 521.18414;   47.14626;-2.4994e-003;0.71039
 521.24979;   47.15283;-2.6036e-003;0.71036
 521.31545;   47.15939;-2.6727e-003;0.71032
 521.38110;   47.16596;-2.6708e-003;0.71028
 521.44676;   47.17253;-2.6424e-003;0.71024
 521.51241;   47.17910;-2.6452e-003;0.71021
 521.57807;   47.18567;-2.6782e-003;0.71017
 521.64372;   47.19224;-2.6557e-003;0.71013
 521.70938;   47.19881;-2.6946e-003;0.71009
 521.77503;   47.20538;-2.6380e-003;0.71006
 521.84069;   47.21195;-2.5996e-003;0.71002
 521.90634;   47.21852;-2.5718e-003;0.70998
 521.97200;   47.22510;-2.4701e-003;0.70995
 522.03765;   47.23168;-2.4939e-003;0.70991
 522.10331;   47.23826;-2.5790e-003;0.70987
 522.16896;   47.24484;-2.5139e-003;0.70983
 522.23462;   47.25143;-2.4647e-003;0.70980
 522.30027;   47.25802;-2.4166e-003;0.70976
 522.36593;   47.26461;-2.4662e-003;0.70972
 522.43158;   47.27120;-2.4530e-003;0.70968
 522.49723;   47.27779;-2.4287e-003;0.70965
 522.56289;   47.28438;-2.4450e-003;0.70961
 522.62854;   47.29097;-2.4705e-003;0.70957
 522.69420;   47.29756;-2.4281e-003;0.70953
 522.75985;   47.30416;-2.4239e-003;0.70950
 522.82551;   47.31075;-2.4321e-003;0.70946
 522.89116;   47.31734;-2.2902e-003;0.70942
 522.95682;   47.32393;-2.3081e-003;0.70938
 523.02247;   47.33052;-2.3031e-003;0.70935
 523.08813;   47.33711;-2.2375e-003;0.70931
 523.15378;   47.34370;-2.1353e-003;0.70927
 523.21944;   47.35029;-2.1366e-003;0.70923
 523.28509;   47.35688;-2.1592e-003;0.70920
 523.35075;   47.36346;-2.2494e-003;0.70916
 523.41640;   47.37005;-2.2857e-003;0.70912
 523.48206;   47.37664;-2.2488e-003;0.70909
 523.54771;   47.38323;-2.2320e-003;0.70905
 523.61337;   47.38981;-2.1379e-003;0.70901
 523.67902;   47.39640;-2.1172e-003;0.70897
 523.74468;   47.40299;-2.1746e-003;0.70894
 523.81033;   47.40958;-2.1235e-003;0.70890
 523.87599;   47.41616;-2.0201e-003;0.70886
 523.94164;   47.42274;-1.9683e-003;0.70882
 524.00730;   47.42932;-1.9645e-003;0.70879
 524.07295;   47.43590;-1.9767e-003;0.70875
 524.13861;   47.44247;-1.9444e-003;0.70871
 524.20426;   47.44905;-1.8465e-003;0.70867
 524.26991;   47.45561;-1.8396e-003;0.70864
 524.33557;   47.46218;-1.8912e-003;0.70860
 524.40122;   47.46875;-1.9000e-003;0.70856
 524.46688;   47.47531;-1.8453e-003;0.70852
 524.53253;   47.48187;-1.8420e-003;0.70849
 524.59819;   47.48843;-1.8506e-003;0.70845
 524.66384;   47.49499;-1.8466e-003;0.70841
 524.72950;   47.50155;-1.8831e-003;0.70837
 524.79515;   47.50811;-1.8779e-003;0.70834
 524.86081;   47.51467;-1.9060e-003;0.70830
 524.92646;   47.52123;-1.9036e-003;0.70826
 524.99212;   47.52778;-1.8874e-003;0.70823
 525.05777;   47.53433;-1.8778e-003;0.70819
 525.12343;   47.54089;-1.8540e-003;0.70815
 525.18908;   47.54744;-1.8366e-003;0.70811
 525.25474;   47.55400;-1.7593e-003;0.70808
 525.32039;   47.56055;-1.7291e-003;0.70804
 525.38605;   47.56710;-1.7132e-003;0.70800
 525.45170;   47.57365;-1.7908e-003;0.70796
 525.51736;   47.58019;-1.7844e-003;0.70793
 525.58301;   47.58674;-1.6936e-003;0.70789
 525.64867;   47.59328;-1.7123e-003;0.70785
 525.71432;   47.59982;-1.7495e-003;0.70781
 525.77998;   47.60636;-1.7506e-003;0.70778
 525.84563;   47.61290;-1.6997e-003;0.70774
 525.91128;   47.61944;-1.6401e-003;0.70770
 525.97694;   47.62598;-1.6387e-003;0.70766
 526.04259;   47.63252;-1.6383e-003;0.70763
 526.10825;   47.63906;-1.6262e-003;0.70759
 526.17390;   47.64560;-1.5866e-003;0.70755
 526.23956;   47.65214;-1.6279e-003;0.70752
 526.30521;   47.65868;-1.6285e-003;0.70748
 526.37087;   47.66523;-1.5937e-003;0.70744
 526.43652;   47.67177;-1.5414e-003;0.70740
 526.50218;   47.67831;-1.5194e-003;0.70737
 526.56783;   47.68485;-1.4546e-003;0.70733
 526.63349;   47.69139;-1.4340e-003;0.70729
 526.69914;   47.69793;-1.4554e-003;0.70725
 526.76480;   47.70448;-1.4543e-003;0.70722
 526.83045;   47.71102;-1.4649e-003;0.70718
 526.89611;   47.71757;-1.4680e-003;0.70714
 526.96176;   47.72411;-1.4905e-003;0.70710
 527.02742;   47.73066;-1.4315e-003;0.70707
 527.09307;   47.73720;-1.3553e-003;0.70703
 527.15873;   47.74375;-1.3011e-003;0.70699
 527.22438;   47.75029;-1.2663e-003;0.70695
 527.29004;   47.75684;-1.2115e-003;0.70692
 527.35569;   47.76339;-1.3055e-003;0.70688
 527.42135;   47.76993;-1.3416e-003;0.70684
 527.48700;   47.77648;-1.3791e-003;0.70680
 527.55266;   47.78304;-1.2779e-003;0.70677
 527.61831;   47.78959;-1.2138e-003;0.70673
 527.68396;   47.79615;-1.1035e-003;0.70669
 527.74962;   47.80271;-1.1065e-003;0.70666
 527.81527;   47.80926;-1.1007e-003;0.70662
 527.88093;   47.81582;-1.0235e-003;0.70658
 527.94658;   47.82238;-1.0893e-003;0.70654
 528.01224;   47.82894;-1.1320e-003;0.70651
 528.07789;   47.83550;-1.0476e-003;0.70647
 528.14355;   47.84206;-1.0635e-003;0.70643
 528.20920;   47.84862;-1.1634e-003;0.70639
 528.27486;   47.85518;-1.2088e-003;0.70636
 528.34051;   47.86174;-9.9574e-004;0.70632
 528.40617;   47.86830;-1.0068e-003;0.70628
 528.47182;   47.87486;-9.8100e-004;0.70624
 528.53748;   47.88142;-9.7584e-004;0.70621
 528.60313;   47.88799;-9.4746e-004;0.70617
 528.66879;   47.89454;-9.6286e-004;0.70613
 528.73444;   47.90110;-9.7057e-004;0.70609
 528.80010;   47.90766;-9.6732e-004;0.70606
 528.86575;   47.91422;-9.4339e-004;0.70602
 528.93141;   47.92077;-9.3747e-004;0.70598
 528.99706;   47.92733;-9.2440e-004;0.70595
 529.06272;   47.93389;-9.1719e-004;0.70591
 529.12837;   47.94044;-9.1947e-004;0.70587
 529.19403;   47.94700;-9.3509e-004;0.70583
