No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings
1022,63.7027,190.0526, , ,224.7900, ,1.45968
1023,63.7357,169.0023, , ,224.7900, ,1.45900
1024,63.7687,145.6069, , ,224.7900, ,1.45833
1025,63.8017,138.0393, , ,224.7900, ,1.45765
1026,63.8347,104.0895, , ,224.7900, ,1.45698
1027,63.8677,105.6755, , ,224.7900, ,1.45631
1028,63.9007,94.5468, , ,224.7900, ,1.45563
1029,63.9337,66.9742, , ,224.7900, ,1.45496
1030,63.9667,61.0500, , ,224.7900, ,1.45429
1031,63.9997,77.6286, , ,224.7900, ,1.45362
1032,64.0327,60.6277, , ,224.7900, ,1.45295
1033,64.0657,59.9967, , ,224.7900, ,1.45228
1034,64.0987,63.7586, , ,224.7900, ,1.45162
1035,64.1317,70.4910, , ,224.7900, ,1.45095
1036,64.1647,52.7059, , ,224.7900, ,1.45028
1037,64.1977,53.7051, , ,224.7900, ,1.44962
1038,64.2307,75.3552, , ,224.7900, ,1.44895
1039,64.2637,62.2056, , ,224.7900, ,1.44829
1040,64.2967,74.7113, , ,224.7900, ,1.44762
1041,64.3297,62.5107, , ,224.7900, ,1.44696
1042,64.3627,53.2818, , ,224.7900, ,1.44630
1043,64.3957,52.8238, , ,224.7900, ,1.44564
1044,64.4287,66.8505, , ,224.7900, ,1.44497
1045,64.4617,53.1646, , ,224.7900, ,1.44431
1046,64.4947,44.2645, , ,224.7900, ,1.44366
1047,64.5277,54.6392, , ,224.7900, ,1.44300
1048,64.5607,56.4828, , ,224.7900, ,1.44234
1049,64.5937,53.7441, , ,224.7900, ,1.44168
1050,64.6267,44.1382, , ,224.7900, ,1.44103
1051,64.6597,57.6853, , ,224.7900, ,1.44037
1052,64.6927,49.7395, , ,224.7900, ,1.43971
1053,64.7257,48.9103, , ,224.7900, ,1.43906
1054,64.7587,50.9972, , ,224.7900, ,1.43841
1055,64.7917,49.6472, , ,224.7900, ,1.43775
1056,64.8247,49.6596, , ,224.7900, ,1.43710
1057,64.8577,46.7596, , ,224.7900, ,1.43645
1058,64.8907,48.8202, , ,224.7900, ,1.43580
1059,64.9237,43.5041, , ,224.7900, ,1.43515
1060,64.9567,37.1627, , ,224.7900, ,1.43450
1061,64.9897,44.3958, , ,224.7900, ,1.43385
1062,65.0227,48.8241, , ,224.7900, ,1.43320
1063,65.0557,49.1451, , ,224.7900, ,1.43256
1064,65.0887,52.8031, , ,224.7900, ,1.43191
1065,65.1217,57.7530, , ,224.7900, ,1.43126
1066,65.1547,50.3487, , ,224.7900, ,1.43062
1067,65.1877,44.0909, , ,224.7900, ,1.42997
1068,65.2207,42.9339, , ,224.7900, ,1.42933
1069,65.2537,44.4901, , ,224.7900, ,1.42869
1070,65.2867,53.3662, , ,224.7900, ,1.42804
1071,65.3197,52.3239, , ,224.7900, ,1.42740
1072,65.3527,50.1378, , ,224.7900, ,1.42676
1073,65.3857,52.3241, , ,224.7900, ,1.42612
1074,65.4187,50.3019, , ,224.7900, ,1.42548
1075,65.4517,49.4641, , ,224.7900, ,1.42484
1076,65.4847,46.8164, , ,224.7900, ,1.42421
1077,65.5177,48.0083, , ,224.7900, ,1.42357
1078,65.5507,49.9189, , ,224.7900, ,1.42293
1079,65.5837,53.3687, , ,224.7900, ,1.42230
1080,65.6167,51.8435, , ,224.7900, ,1.42166
1081,65.6497,54.2294, , ,224.7900, ,1.42103
1082,65.6827,57.6676, , ,224.7900, ,1.42039
1083,65.7157,40.9977, , ,224.7900, ,1.41976
1084,65.7487,39.7643, , ,224.7900, ,1.41912
1085,65.7817,39.3632, , ,224.7900, ,1.41849
1086,65.8147,47.5565, , ,224.7900, ,1.41786
1087,65.8477,55.0790, , ,224.7900, ,1.41723
1088,65.8807,53.6143, , ,224.7900, ,1.41660
1089,65.9137,44.4291, , ,224.7900, ,1.41597
1090,65.9467,52.2180, , ,224.7900, ,1.41534
1091,65.9797,44.5372, , ,224.7900, ,1.41472
1092,66.0127,51.6551, , ,224.7900, ,1.41409
1093,66.0457,56.2460, , ,224.7900, ,1.41346
1094,66.0787,46.8237, , ,224.7900, ,1.41284
1095,66.1117,36.3205, , ,224.7900, ,1.41221
1096,66.1447,37.2284, , ,224.7900, ,1.41159
1097,66.1777,57.2611, , ,224.7900, ,1.41096
1098,66.2107,43.2427, , ,224.7900, ,1.41034
1099,66.2437,56.3335, , ,224.7900, ,1.40972
1100,66.2767,43.8915, , ,224.7900, ,1.40909
1101,66.3097,43.0910, , ,224.7900, ,1.40847
1102,66.3427,44.5743, , ,224.7900, ,1.40785
1103,66.3757,50.5194, , ,224.7900, ,1.40723
1104,66.4087,44.3864, , ,224.7900, ,1.40661
1105,66.4417,51.1686, , ,224.7900, ,1.40599
1106,66.4747,54.5841, , ,224.7900, ,1.40538
1107,66.5077,41.3338, , ,224.7900, ,1.40476
1108,66.5407,59.8569, , ,224.7900, ,1.40414
1109,66.5737,32.2109, , ,224.7900, ,1.40353
1110,66.6067,48.6523, , ,224.7900, ,1.40291
1111,66.6397,66.4025, , ,224.7900, ,1.40230
1112,66.6727,42.1950, , ,224.7900, ,1.40168
1113,66.7057,47.5903, , ,224.7900, ,1.40107
1114,66.7387,47.9974, , ,224.7900, ,1.40046
1115,66.7717,58.0777, , ,224.7900, ,1.39984
1116,66.8047,39.1239, , ,224.7900, ,1.39923
1117,66.8377,42.3453, , ,224.7900, ,1.39862
1118,66.8707,40.3620, , ,224.7900, ,1.39801
1119,66.9037,40.8636, , ,224.7900, ,1.39740
1120,66.9367,56.3676, , ,224.7900, ,1.39679
1121,66.9697,48.0681, , ,224.7900, ,1.39619
1122,67.0027,52.6212, , ,224.7900, ,1.39558
1123,67.0357,54.8123, , ,224.7900, ,1.39497
1124,67.0687,54.2067, , ,224.7900, ,1.39437
1125,67.1017,49.2564, , ,224.7900, ,1.39376
1126,67.1347,50.3296, , ,224.7900, ,1.39316
1127,67.1677,46.4089, , ,224.7900, ,1.39255
1128,67.2007,48.0168, , ,224.7900, ,1.39195
1129,67.2337,60.0905, , ,224.7900, ,1.39134
1130,67.2667,58.1817, , ,224.7900, ,1.39074
1131,67.2997,45.2847, , ,224.7900, ,1.39014
1132,67.3327,40.3054, , ,224.7900, ,1.38954
1133,67.3657,50.3325, , ,224.7900, ,1.38894
1134,67.3987,50.9393, , ,224.7900, ,1.38834
1135,67.4317,52.9788, , ,224.7900, ,1.38774
1136,67.4647,53.7073, , ,224.7900, ,1.38714
1137,67.4977,52.9971, , ,224.7900, ,1.38654
1138,67.5307,47.3656, , ,224.7900, ,1.38595
1139,67.5637,51.9669, , ,224.7900, ,1.38535
1140,67.5967,57.5972, , ,224.7900, ,1.38475
1141,67.6297,57.4222, , ,224.7900, ,1.38416
1142,67.6627,54.1210, , ,224.7900, ,1.38356
1143,67.6957,46.3725, , ,224.7900, ,1.38297
1144,67.7287,50.7940, , ,224.7900, ,1.38238
1145,67.7617,58.0100, , ,224.7900, ,1.38178
1146,67.7947,56.9476, , ,224.7900, ,1.38119
1147,67.8277,49.8541, , ,224.7900, ,1.38060
1148,67.8607,47.4920, , ,224.7900, ,1.38001
1149,67.8937,46.1415, , ,224.7900, ,1.37942
1150,67.9267,44.3160, , ,224.7900, ,1.37883
1151,67.9597,44.7680, , ,224.7900, ,1.37824
1152,67.9927,43.2410, , ,224.7900, ,1.37765
1153,68.0257,49.9336, , ,224.7900, ,1.37706
1154,68.0587,57.5378, , ,224.7900, ,1.37647
1155,68.0917,56.0673, , ,224.7900, ,1.37589
1156,68.1247,50.5896, , ,224.7900, ,1.37530
1157,68.1577,53.0092, , ,224.7900, ,1.37472
1158,68.1907,58.5909, , ,224.7900, ,1.37413
1159,68.2237,58.2703, , ,224.7900, ,1.37355
1160,68.2567,42.0403, , ,224.7900, ,1.37296
1161,68.2897,43.6726, , ,224.7900, ,1.37238
1162,68.3227,47.1883, , ,224.7900, ,1.37180
1163,68.3557,56.3066, , ,224.7900, ,1.37122
1164,68.3887,53.7303, , ,224.7900, ,1.37063
1165,68.4217,51.6978, , ,224.7900, ,1.37005
1166,68.4547,60.5604, , ,224.7900, ,1.36947
1167,68.4877,45.7384, , ,224.7900, ,1.36889
1168,68.5207,47.2151, , ,224.7900, ,1.36832
1169,68.5537,53.2959, , ,224.7900, ,1.36774
1170,68.5867,50.7876, , ,224.7900, ,1.36716
1171,68.6197,49.5802, , ,224.7900, ,1.36658
1172,68.6527,46.4306, , ,224.7900, ,1.36601
1173,68.6857,43.1112, , ,224.7900, ,1.36543
1174,68.7187,56.3272, , ,224.7900, ,1.36486
1175,68.7517,54.2609, , ,224.7900, ,1.36428
1176,68.7847,59.5438, , ,224.7900, ,1.36371
1177,68.8177,53.2511, , ,224.7900, ,1.36313
1178,68.8507,65.3693, , ,224.7900, ,1.36256
1179,68.8837,47.7161, , ,224.7900, ,1.36199
1180,68.9167,62.1860, , ,224.7900, ,1.36142
1181,68.9497,63.5864, , ,224.7900, ,1.36085
1182,68.9827,58.8016, , ,224.7900, ,1.36027
1183,69.0157,56.1675, , ,224.7900, ,1.35970
1184,69.0487,58.8201, , ,224.7900, ,1.35914
1185,69.0817,55.0914, , ,224.7900, ,1.35857
1186,69.1147,58.2189, , ,224.7900, ,1.35800
1187,69.1477,68.8766, , ,224.7900, ,1.35743
1188,69.1807,50.1168, , ,224.7900, ,1.35686
1189,69.2137,53.9211, , ,224.7900, ,1.35630
1190,69.2467,66.5844, , ,224.7900, ,1.35573
1191,69.2797,76.5695, , ,224.7900, ,1.35517
1192,69.3127,67.5649, , ,224.7900, ,1.35460
1193,69.3457,41.8757, , ,224.7900, ,1.35404
1194,69.3787,52.8455, , ,224.7900, ,1.35348
1195,69.4117,67.5720, , ,224.7900, ,1.35291
1196,69.4447,61.8717, , ,224.7900, ,1.35235
1197,69.4777,92.6706, , ,224.7900, ,1.35179
1198,69.5107,80.5191, , ,224.7900, ,1.35123
1199,69.5437,83.1223, , ,224.7900, ,1.35067
1200,69.5767,64.6493, , ,224.7900, ,1.35011
1201,69.6097,75.0942, , ,224.7900, ,1.34955
1202,69.6427,64.9305, , ,224.7900, ,1.34899
1203,69.6757,79.6819, , ,224.7900, ,1.34843
1204,69.7087,88.7630, , ,224.7900, ,1.34787
1205,69.7417,89.9950, , ,224.7900, ,1.34732
1206,69.7747,89.2290, , ,224.7900, ,1.34676
1207,69.8077,82.9686, , ,224.7900, ,1.34620
1208,69.8407,75.8281, , ,224.7900, ,1.34565
1209,69.8737,95.8404, , ,224.7900, ,1.34509
1210,69.9067,103.9943, , ,224.7900, ,1.34454
1211,69.9397,105.3998, , ,224.7900, ,1.34399
1212,69.9727,112.2309, , ,224.7900, ,1.34343
1213,70.0057,119.0592, , ,224.7900, ,1.34288
1214,70.0387,133.6262, , ,224.7900, ,1.34233
1215,70.0717,143.2533, , ,224.7900, ,1.34178
1216,70.1047,143.7457, , ,224.7900, ,1.34123
1217,70.1377,151.7705, , ,224.7900, ,1.34068
1218,70.1707,143.4761, , ,224.7900, ,1.34013
1219,70.2037,162.6676, , ,224.7900, ,1.33958
1220,70.2367,192.2254, , ,224.7900, ,1.33903
1221,70.2697,216.7065, , ,224.7900, ,1.33848
1222,70.3027,230.6787, , ,224.7900, ,1.33793
1223,70.3357,242.4576, , ,224.7900, ,1.33739
1224,70.3687,270.3676, , ,224.7900, ,1.33684
1225,70.4017,274.4280, , ,224.7900, ,1.33629
1226,70.4347,297.8836, , ,224.7900, ,1.33575
1227,70.4677,343.4945, , ,224.7900, ,1.33520
1228,70.5007,379.8832, , ,224.7900, ,1.33466
1229,70.5337,411.2496, , ,224.7900, ,1.33412
1230,70.5667,411.9626, , ,224.7900, ,1.33357
1231,70.5997,449.5226, , ,224.7900, ,1.33303
1232,70.6327,502.2232, , ,224.7900, ,1.33249
1233,70.6657,506.8831, , ,224.7900, ,1.33195
1234,70.6987,526.6858, , ,224.7900, ,1.33141
1235,70.7317,529.5892, , ,224.7900, ,1.33087
1236,70.7647,515.2255, , ,224.7900, ,1.33033
1237,70.7977,537.0592, , ,224.7900, ,1.32979
1238,70.8307,559.4384, , ,224.7900, ,1.32925
1239,70.8637,534.7375, , ,224.7900, ,1.32871
1240,70.8967,500.6700, , ,224.7900, ,1.32817
1241,70.9297,487.0501, , ,224.7900, ,1.32764
1242,70.9627,432.0919, , ,224.7900, ,1.32710
1243,70.9957,408.5741, , ,224.7900, ,1.32656
1244,71.0287,395.6990, , ,224.7900, ,1.32603
1245,71.0617,350.5039, , ,224.7900, ,1.32549
1246,71.0947,316.3889, , ,224.7900, ,1.32496
1247,71.1277,290.2500, , ,224.7900, ,1.32443
1248,71.1607,280.5192, , ,224.7900, ,1.32389
1249,71.1937,254.6967, , ,224.7900, ,1.32336
1250,71.2267,216.4570, , ,224.7900, ,1.32283
1251,71.2597,217.4535, , ,224.7900, ,1.32230
1252,71.2927,193.4557, , ,224.7900, ,1.32176
1253,71.3257,165.7275, , ,224.7900, ,1.32123
1254,71.3587,154.3265, , ,224.7900, ,1.32070
1255,71.3917,173.4723, , ,224.7900, ,1.32018
1256,71.4247,152.0544, , ,224.7900, ,1.31965
1257,71.4577,143.3259, , ,224.7900, ,1.31912
1258,71.4907,123.4779, , ,224.7900, ,1.31859
1259,71.5237,119.9537, , ,224.7900, ,1.31806
1260,71.5567,126.8265, , ,224.7900, ,1.31754
1261,71.5897,102.7118, , ,224.7900, ,1.31701
1262,71.6227,99.8895, , ,224.7900, ,1.31648
1263,71.6557,113.1755, , ,224.7900, ,1.31596
1264,71.6887,95.5688, , ,224.7900, ,1.31543
1265,71.7217,83.0356, , ,224.7900, ,1.31491
1266,71.7547,85.0527, , ,224.7900, ,1.31439
1267,71.7877,89.9895, , ,224.7900, ,1.31386
1268,71.8207,83.1193, , ,224.7900, ,1.31334
1269,71.8537,85.9041, , ,224.7900, ,1.31282
1270,71.8867,81.2110, , ,224.7900, ,1.31230
1271,71.9197,81.0140, , ,224.7900, ,1.31178
1272,71.9527,73.5420, , ,224.7900, ,1.31126
1273,71.9857,83.1050, , ,224.7900, ,1.31074
1274,72.0187,80.3702, , ,224.7900, ,1.31022
1275,72.0517,74.6509, , ,224.7900, ,1.30970
1276,72.0847,71.3525, , ,224.7900, ,1.30918
1277,72.1177,56.2327, , ,224.7900, ,1.30866
1278,72.1507,59.1315, , ,224.7900, ,1.30814
1279,72.1837,57.4806, , ,224.7900, ,1.30763
1280,72.2167,69.4555, , ,224.7900, ,1.30711
1281,72.2497,63.8173, , ,224.7900, ,1.30660
1282,72.2827,67.6328, , ,224.7900, ,1.30608
1283,72.3157,60.2789, , ,224.7900, ,1.30557
1284,72.3487,53.3300, , ,224.7900, ,1.30505
1285,72.3817,65.8088, , ,224.7900, ,1.30454
1286,72.4147,57.9223, , ,224.7900, ,1.30402
1287,72.4477,53.9970, , ,224.7900, ,1.30351
1288,72.4807,57.6566, , ,224.7900, ,1.30300
1289,72.5137,58.9968, , ,224.7900, ,1.30249
1290,72.5467,59.7008, , ,224.7900, ,1.30198
1291,72.5797,57.2313, , ,224.7900, ,1.30147
1292,72.6127,55.3308, , ,224.7900, ,1.30096
1293,72.6457,50.9998, , ,224.7900, ,1.30045
1294,72.6787,50.9578, , ,224.7900, ,1.29994
1295,72.7117,50.7155, , ,224.7900, ,1.29943
1296,72.7447,55.0353, , ,224.7900, ,1.29892
1297,72.7777,53.0718, , ,224.7900, ,1.29841
1298,72.8107,56.0266, , ,224.7900, ,1.29791
1299,72.8437,50.5529, , ,224.7900, ,1.29740
1300,72.8767,50.3631, , ,224.7900, ,1.29689
1301,72.9097,55.5620, , ,224.7900, ,1.29639
1302,72.9427,56.5493, , ,224.7900, ,1.29588
1303,72.9757,52.1398, , ,224.7900, ,1.29538
1304,73.0087,51.1716, , ,224.7900, ,1.29487
1305,73.0417,47.8229, , ,224.7900, ,1.29437
1306,73.0747,45.5104, , ,224.7900, ,1.29387
1307,73.1077,43.1279, , ,224.7900, ,1.29336
1308,73.1407,42.7261, , ,224.7900, ,1.29286
1309,73.1737,53.6368, , ,224.7900, ,1.29236
1310,73.2067,58.5455, , ,224.7900, ,1.29186
1311,73.2397,55.3655, , ,224.7900, ,1.29136
1312,73.2727,46.8869, , ,224.7900, ,1.29086
1313,73.3057,39.5935, , ,224.7900, ,1.29036
1314,73.3387,41.8027, , ,224.7900, ,1.28986
1315,73.3717,52.9813, , ,224.7900, ,1.28936
1316,73.4047,61.3694, , ,224.7900, ,1.28886
1317,73.4377,56.6470, , ,224.7900, ,1.28836
1318,73.4707,55.2967, , ,224.7900, ,1.28787
1319,73.5037,55.0093, , ,224.7900, ,1.28737
1320,73.5367,49.8527, , ,224.7900, ,1.28687
1321,73.5697,39.3778, , ,224.7900, ,1.28638
1322,73.6027,49.8960, , ,224.7900, ,1.28588
1323,73.6357,56.5870, , ,224.7900, ,1.28539
1324,73.6687,61.4161, , ,224.7900, ,1.28489
1325,73.7017,46.1012, , ,224.7900, ,1.28440
1326,73.7347,50.5031, , ,224.7900, ,1.28391
1327,73.7677,49.0695, , ,224.7900, ,1.28341
1328,73.8007,54.7481, , ,224.7900, ,1.28292
1329,73.8337,45.7078, , ,224.7900, ,1.28243
1330,73.8667,61.4399, , ,224.7900, ,1.28194
1331,73.8997,42.7128, , ,224.7900, ,1.28145
1332,73.9327,59.3429, , ,224.7900, ,1.28096
1333,73.9657,58.9230, , ,224.7900, ,1.28047
1334,73.9987,49.3283, , ,224.7900, ,1.27998
1335,74.0317,57.6728, , ,224.7900, ,1.27949
1336,74.0647,63.5889, , ,224.7900, ,1.27900
1337,74.0977,72.8126, , ,224.7900, ,1.27851
1338,74.1307,53.8291, , ,224.7900, ,1.27803
1339,74.1637,43.6746, , ,224.7900, ,1.27754
1340,74.1967,51.3568, , ,224.7900, ,1.27705
1341,74.2297,56.5892, , ,224.7900, ,1.27657
1342,74.2627,65.0294, , ,224.7900, ,1.27608
1343,74.2957,45.3382, , ,224.7900, ,1.27560
1344,74.3287,55.3602, , ,224.7900, ,1.27511
1345,74.3617,71.8053, , ,224.7900, ,1.27463
1346,74.3947,50.0834, , ,224.7900, ,1.27414
1347,74.4277,91.3181, , ,224.7900, ,1.27366
1348,74.4607,58.9857, , ,224.7900, ,1.27318
1349,74.4937,66.6203, , ,224.7900, ,1.27269
1350,74.5267,60.3780, , ,224.7900, ,1.27221
1351,74.5597,50.6804, , ,224.7900, ,1.27173
1352,74.5927,64.7220, , ,224.7900, ,1.27125
1353,74.6257,65.0888, , ,224.7900, ,1.27077
1354,74.6587,64.1015, , ,224.7900, ,1.27029
1355,74.6917,64.8935, , ,224.7900, ,1.26981
1356,74.7247,64.1267, , ,224.7900, ,1.26933
1357,74.7577,60.5683, , ,224.7900, ,1.26885
1358,74.7907,74.3505, , ,224.7900, ,1.26838
1359,74.8237,53.7208, , ,224.7900, ,1.26790
1360,74.8567,44.9014, , ,224.7900, ,1.26742
1361,74.8897,55.2883, , ,224.7900, ,1.26694
1362,74.9227,65.1409, , ,224.7900, ,1.26647
1363,74.9557,56.0732, , ,224.7900, ,1.26599
1364,74.9887,59.1460, , ,224.7900, ,1.26552
1365,75.0217,70.8236, , ,224.7900, ,1.26504
1366,75.0547,70.2798, , ,224.7900, ,1.26457
1367,75.0877,66.0889, , ,224.7900, ,1.26409
1368,75.1207,54.2256, , ,224.7900, ,1.26362
1369,75.1537,52.8187, , ,224.7900, ,1.26315
1370,75.1867,60.9236, , ,224.7900, ,1.26267
1371,75.2197,57.8768, , ,224.7900, ,1.26220
1372,75.2527,65.0219, , ,224.7900, ,1.26173
1373,75.2857,72.6153, , ,224.7900, ,1.26126
1374,75.3187,63.7223, , ,224.7900, ,1.26079
1375,75.3517,67.4378, , ,224.7900, ,1.26032
1376,75.3847,60.0571, , ,224.7900, ,1.25985
1377,75.4177,58.0395, , ,224.7900, ,1.25938
1378,75.4507,61.9966, , ,224.7900, ,1.25891
1379,75.4837,59.1024, , ,224.7900, ,1.25844
1380,75.5167,74.5674, , ,224.7900, ,1.25797
1381,75.5497,78.0290, , ,224.7900, ,1.25751
1382,75.5827,71.0781, , ,224.7900, ,1.25704
1383,75.6157,82.5616, , ,224.7900, ,1.25657
1384,75.6487,84.7946, , ,224.7900, ,1.25611
1385,75.6817,88.5611, , ,224.7900, ,1.25564
1386,75.7147,91.6383, , ,224.7900, ,1.25518
1387,75.7477,87.8171, , ,224.7900, ,1.25471
1388,75.7807,94.8074, , ,224.7900, ,1.25425
1389,75.8137,97.9946, , ,224.7900, ,1.25378
1390,75.8467,101.0736, , ,224.7900, ,1.25332
1391,75.8797,108.8386, , ,224.7900, ,1.25286
1392,75.9127,124.3870, , ,224.7900, ,1.25239
1393,75.9457,132.1585, , ,224.7900, ,1.25193
1394,75.9787,134.0614, , ,224.7900, ,1.25147
1395,76.0117,148.0958, , ,224.7900, ,1.25101
1396,76.0447,138.1728, , ,224.7900, ,1.25055
1397,76.0777,146.6206, , ,224.7900, ,1.25009
1398,76.1107,165.6196, , ,224.7900, ,1.24963
1399,76.1437,167.5118, , ,224.7900, ,1.24917
1400,76.1767,180.9900, , ,224.7900, ,1.24871
1401,76.2097,180.1287, , ,224.7900, ,1.24825
1402,76.2427,185.4827, , ,224.7900, ,1.24779
1403,76.2757,205.9171, , ,224.7900, ,1.24734
1404,76.3087,212.3023, , ,224.7900, ,1.24688
1405,76.3417,215.2865, , ,224.7900, ,1.24642
1406,76.3747,217.9781, , ,224.7900, ,1.24596
1407,76.4077,232.8625, , ,224.7900, ,1.24551
1408,76.4407,224.9553, , ,224.7900, ,1.24505
1409,76.4737,214.8303, , ,224.7900, ,1.24460
1410,76.5067,230.9943, , ,224.7900, ,1.24414
1411,76.5397,216.7675, , ,224.7900, ,1.24369
1412,76.5727,212.1200, , ,224.7900, ,1.24324
1413,76.6057,212.2195, , ,224.7900, ,1.24278
1414,76.6387,180.6280, , ,224.7900, ,1.24233
1415,76.6717,189.5040, , ,224.7900, ,1.24188
1416,76.7047,181.6564, , ,224.7900, ,1.24142
1417,76.7377,199.6819, , ,224.7900, ,1.24097
1418,76.7707,166.4129, , ,224.7900, ,1.24052
1419,76.8037,137.2348, , ,224.7900, ,1.24007
1420,76.8367,116.4464, , ,224.7900, ,1.23962
1421,76.8697,138.6876, , ,224.7900, ,1.23917
1422,76.9027,131.2500, , ,224.7900, ,1.23872
1423,76.9357,110.9032, , ,224.7900, ,1.23827
1424,76.9687,106.8745, , ,224.7900, ,1.23782
1425,77.0017,95.0262, , ,224.7900, ,1.23738
1426,77.0347,93.0255, , ,224.7900, ,1.23693
1427,77.0677,81.3502, , ,224.7900, ,1.23648
1428,77.1007,89.6307, , ,224.7900, ,1.23603
1429,77.1337,85.2612, , ,224.7900, ,1.23559
1430,77.1667,101.8086, , ,224.7900, ,1.23514
1431,77.1997,85.5074, , ,224.7900, ,1.23470
1432,77.2327,96.7200, , ,224.7900, ,1.23425
1433,77.2657,85.4477, , ,224.7900, ,1.23381
1434,77.2987,100.7821, , ,224.7900, ,1.23336
1435,77.3317,106.5020, , ,224.7900, ,1.23292
1436,77.3647,93.2606, , ,224.7900, ,1.23247
1437,77.3977,83.3842, , ,224.7900, ,1.23203
1438,77.4307,89.4920, , ,224.7900, ,1.23159
1439,77.4637,87.7338, , ,224.7900, ,1.23115
1440,77.4967,95.8808, , ,224.7900, ,1.23070
1441,77.5297,100.3799, , ,224.7900, ,1.23026
1442,77.5627,96.3001, , ,224.7900, ,1.22982
1443,77.5957,99.6360, , ,224.7900, ,1.22938
1444,77.6287,94.9367, , ,224.7900, ,1.22894
1445,77.6617,104.1627, , ,224.7900, ,1.22850
1446,77.6947,105.0667, , ,224.7900, ,1.22806
1447,77.7277,95.3857, , ,224.7900, ,1.22762
1448,77.7607,101.1815, , ,224.7900, ,1.22718
1449,77.7937,109.1580, , ,224.7900, ,1.22675
1450,77.8267,106.2250, , ,224.7900, ,1.22631
1451,77.8597,88.6357, , ,224.7900, ,1.22587
1452,77.8927,83.6199, , ,224.7900, ,1.22543
1453,77.9257,94.6463, , ,224.7900, ,1.22500
1454,77.9587,81.7041, , ,224.7900, ,1.22456
1455,77.9917,76.5582, , ,224.7900, ,1.22413
1456,78.0247,87.2803, , ,224.7900, ,1.22369
1457,78.0577,80.7310, , ,224.7900, ,1.22326
1458,78.0907,70.0953, , ,224.7900, ,1.22282
1459,78.1237,66.2939, , ,224.7900, ,1.22239
1460,78.1567,77.7757, , ,224.7900, ,1.22195
1461,78.1897,73.3536, , ,224.7900, ,1.22152
1462,78.2227,63.6446, , ,224.7900, ,1.22109
1463,78.2557,69.6146, , ,224.7900, ,1.22066
1464,78.2887,64.4376, , ,224.7900, ,1.22022
1465,78.3217,48.1294, , ,224.7900, ,1.21979
1466,78.3547,52.9314, , ,224.7900, ,1.21936
1467,78.3877,57.2035, , ,224.7900, ,1.21893
1468,78.4207,48.2772, , ,224.7900, ,1.21850
1469,78.4537,55.8499, , ,224.7900, ,1.21807
1470,78.4867,55.1412, , ,224.7900, ,1.21764
1471,78.5197,50.5709, , ,224.7900, ,1.21721
1472,78.5527,51.3638, , ,224.7900, ,1.21678
1473,78.5857,47.2942, , ,224.7900, ,1.21636
1474,78.6187,48.7064, , ,224.7900, ,1.21593
1475,78.6517,40.3630, , ,224.7900, ,1.21550
1476,78.6847,42.4180, , ,224.7900, ,1.21507
1477,78.7177,47.3778, , ,224.7900, ,1.21465
1478,78.7507,48.0691, , ,224.7900, ,1.21422
1479,78.7837,41.8856, , ,224.7900, ,1.21379
1480,78.8167,40.8711, , ,224.7900, ,1.21337
1481,78.8497,34.4984, , ,224.7900, ,1.21294
1482,78.8827,45.7831, , ,224.7900, ,1.21252
1483,78.9157,42.6386, , ,224.7900, ,1.21209
1484,78.9487,47.4834, , ,224.7900, ,1.21167
1485,78.9817,40.2458, , ,224.7900, ,1.21125
1486,79.0147,40.9977, , ,224.7900, ,1.21082
1487,79.0477,44.8411, , ,224.7900, ,1.21040
1488,79.0807,54.9803, , ,224.7900, ,1.20998
1489,79.1137,41.2670, , ,224.7900, ,1.20956
1490,79.1467,50.9972, , ,224.7900, ,1.20914
1491,79.1797,49.6935, , ,224.7900, ,1.20871
1492,79.2127,41.6453, , ,224.7900, ,1.20829
1493,79.2457,34.2815, , ,224.7900, ,1.20787
1494,79.2787,36.3733, , ,224.7900, ,1.20745
1495,79.3117,39.7846, , ,224.7900, ,1.20703
1496,79.3447,46.3963, , ,224.7900, ,1.20662
1497,79.3777,49.2236, , ,224.7900, ,1.20620
1498,79.4107,40.9232, , ,224.7900, ,1.20578
1499,79.4437,39.5031, , ,224.7900, ,1.20536
1500,79.4767,32.1456, , ,224.7900, ,1.20494
1501,79.5097,35.1527, , ,224.7900, ,1.20453
1502,79.5427,38.9259, , ,224.7900, ,1.20411
1503,79.5757,36.2573, , ,224.7900, ,1.20369
1504,79.6087,58.9665, , ,224.7900, ,1.20328
1505,79.6417,41.2499, , ,224.7900, ,1.20286
1506,79.6747,43.9275, , ,224.7900, ,1.20245
1507,79.7077,34.3899, , ,224.7900, ,1.20203
1508,79.7407,34.9462, , ,224.7900, ,1.20162
1509,79.7737,29.3858, , ,224.7900, ,1.20120
1510,79.8067,36.3883, , ,224.7900, ,1.20079
1511,79.8397,34.2673, , ,224.7900, ,1.20037
1512,79.8727,33.1006, , ,224.7900, ,1.19996
1513,79.9057,54.2337, , ,224.7900, ,1.19955
1514,79.9387,39.5546, , ,224.7900, ,1.19914
1515,79.9717,41.3046, , ,224.7900, ,1.19873
1516,80.0047,44.5385, , ,224.7900, ,1.19831
1517,80.0377,49.1688, , ,224.7900, ,1.19790
1518,80.0707,48.3541, , ,224.7900, ,1.19749
1519,80.1037,43.9629, , ,224.7900, ,1.19708
